wordform	frequency	dispersion
dentures	1	0.9952288593866678
kon-	1	0.9952288593866678
tiki	1	0.9952288593866678
thor	1	0.9952288593866678
heyerdahl	1	0.9952288593866678
demonstrated	1	0.9952288593866678
polynesians	1	0.9952288593866678
boats	5	0.9684262753529491
fab	1	0.9952288593866678
fabulous	2	0.9787954874632265
unfulfilled	1	0.9952288593866678
barbara	2	0.9778182055098654
goodroe	1	0.9893451208572015
accent	8	0.9290794003999338
georgian	1	0.9893451208572015
tampa	2	0.9893451208572015
eleven-year-old	1	0.9893451208572015
japanese	11	0.9396440689008834
attacked	2	0.9893451208572015
pearl	6	0.9555111184616077
atrium	1	0.9893451208572015
columbus	6	0.9893451208572015
slapping	1	0.9893451208572015
fist	3	0.9747811139009587
clenched	2	0.9893451208572015
palms	3	0.9382357805475785
jaws	1	0.9893451208572015
anger	1	0.9893451208572015
faces	6	0.9411876732169616
weeping	1	0.9893451208572015
juniors	2	0.9893451208572015
sunk	1	0.9893451208572015
joined	4	0.9617556995584691
benning	1	0.9893451208572015
largest	1	0.9893451208572015
infantry	3	0.9893451208572015
brown	6	0.9231104629309437
avenue	5	0.9120145539835516
convoys	2	0.9893451208572015
sexual	1	0.9893451208572015
enlisted	2	0.9893451208572015
draftees	1	0.9893451208572015
bath	6	0.9326026271343587
rooms	6	0.9211358522149218
pecan	1	0.9893451208572015
grove	1	0.9893451208572015
estimate	1	0.9893451208572015
couples	2	0.9555111184616079
ring	5	0.9159286934993208
ma	2	0.9721650052873458
ed	4	0.9786852300120782
sally	12	0.9709371382177383
duffind	1	0.9893451208572015
erie	3	0.9759237820310425
lieutenant	1	0.9893451208572015
germany	6	0.952824846015446
cots	3	0.9813063503280159
filling	1	0.9893451208572015
stations	3	0.9788305693795011
drafty	1	0.9893451208572015
forlorn	1	0.9893451208572015
juncture	1	0.9893451208572015
twin	1	0.9893451208572015
dearly	2	0.9690026211203159
nearly	3	0.9583477419775174
1978	1	0.9893451208572015
inheritance	1	0.9893451208572015
placed	1	0.9893451208572015
center	8	0.9390326412172424
treasured	1	0.9893451208572015
played	51	0.7587646566497477
grammar	2	0.9382357805475786
kindergarten	9	0.9367623400640495
taller	2	0.9778182055098654
entirely	1	0.9893451208572015
pe	3	0.9788305693795011
game	18	0.8416602767462021
airplanes	1	0.9893451208572015
vaguely	1	0.9893451208572015
stream	2	0.9759237820310425
sized	2	0.9714984488781304
roosevelt	6	0.9555111184616079
speech	3	0.9573403898102067
infamy	1	0.9893451208572015
springs	2	0.9893451208572015
polio	7	0.9555111184616076
tonsils	2	0.9893451208572015
dentist	1	0.9893451208572015
cost	4	0.9777079480587171
equipped	1	0.9893451208572015
waved	2	0.9893451208572015
thrill	2	0.9799181087840105
buster	1	0.9893451208572015
battle	2	0.983055434439416
guadalcanal	1	0.9893451208572015
battles	3	0.9574757057729798
hopping	1	0.9893451208572015
v	3	0.9826695333603964
mail	6	0.8835130028616818
letters	14	0.9803040098630301
corresponded	1	0.9893451208572015
faithfully	1	0.9893451208572015
graphic	2	0.9382357805475786
descriptions	2	0.9382357805475786
regret	2	0.9382357805475786
rid	6	0.8830368911408137
gorgeous	2	0.9555111184616079
duffinds	1	0.9893451208572015
bradenton	1	0.9893451208572015
palmetto	2	0.9893451208572015
jacksonville	1	0.9893451208572015
albany	2	0.9893451208572015
solitaire	1	0.9893451208572015
sporadically	1	0.9893451208572015
gracious	3	0.9751870617892779
cursing	1	0.9893451208572015
ugly	5	0.9468308500348314
traveling	9	0.9049931590263263
rego	1	0.9893451208572015
and-a-half	1	0.9893451208572015
disposal	1	0.9893451208572015
diapers	2	0.9893451208572015
donna	1	0.9893451208572015
diaper	1	0.9893451208572015
puddled	1	0.9893451208572015
disposable	1	0.9893451208572015
motherhood	1	0.9893451208572015
great-grandchildren	2	0.9382357805475786
51	7	0.9448512276164844
august	8	0.9624573378839589
grandkids	1	0.9893451208572015
meteor	1	0.9893451208572015
adventure	4	0.9570296642660613
mcdonald	1	0.9893451208572015
jaw	5	0.9799281321886605
rig	3	0.9771165671843755
replacing	2	0.9933244125031949
previously	1	0.9933244125031949
baseball	25	0.909869545388482
supper	2	0.9822886439837019
race	7	0.9188555276570792
wuss	1	0.9933244125031949
brakes	2	0.9933244125031949
spokes	1	0.9933244125031949
chin	6	0.9933244125031949
pavement	2	0.9933244125031949
crack	6	0.9732324978825556
laid	7	0.904662386672881
shocked	5	0.9257817002701307
kevin	8	0.9799281321886605
ribs	1	0.9933244125031949
hospitals	2	0.983897400430004
raced	2	0.9933244125031949
nuts	2	0.9933244125031949
wheelchair	4	0.9781088842447113
weak	3	0.9722802744408191
flipping	1	0.9933244125031949
bleeding	3	0.9762896363007622
bicycle	6	0.9519578215132333
asphalt	1	0.9933244125031949
chin--	1	0.9933244125031949
gross	2	0.9872251707737566
sewed	2	0.982494123779024
specialist	1	0.9933244125031949
wh	1	0.9933244125031949
trevez	2	0.9933244125031949
wisdom	2	0.9422150721935719
freaked	1	0.9933244125031949
prayer	4	0.97048107330617
wooh	1	0.9933244125031949
out--	1	0.9933244125031949
wired	2	0.9933244125031949
ra	1	0.9933244125031949
carla	1	0.9933244125031949
tortured	1	0.9933244125031949
ensure	1	0.9933244125031949
milkshakes	2	0.9887587516851849
slurp	1	0.9933244125031949
liquids	1	0.9933244125031949
weight	3	0.9883377686898908
losing	1	0.9933244125031949
hall	7	0.9566738334009912
burns	5	0.9460941297930667
folks	7	0.8991795843294089
cheek	2	0.9813965609698646
sweat	4	0.9933244125031949
sweats	2	0.9933244125031949
damage--	1	0.9933244125031949
avis	4	0.9488906596903769
42	1	0.9488906596903769
regarding	4	0.9488906596903769
prior	10	0.8941428234928558
passion	6	0.9391479103707155
presents	4	0.9406664561751689
book--	1	0.9488906596903769
fav	2	0.9355645432083914
dictionary	14	0.9488906596903769
required	6	0.9161692552109173
five-word	1	0.9488906596903769
agee	1	0.9488906596903769
perceived	2	0.9317105441205213
tyrant	2	0.9285481599534912
express	3	0.9450968010304059
intensity	4	0.932863235655255
gobbled	1	0.9488906596903769
spell	4	0.9214014724381431
definition	4	0.9488906596903769
sentence	4	0.9356447304455904
electric	9	0.9134529125508061
therefore	1	0.9488906596903769
novel	2	0.9488906596903769
prose	2	0.9488906596903769
assignments	2	0.9324572877669357
bee	1	0.9488906596903769
tested	1	0.9488906596903769
clockwork	1	0.9488906596903769
involvement	1	0.9488906596903769
adventurer	1	0.9488906596903769
exploring	4	0.9057098324587913
feeds	1	0.9488906596903769
enthusiasm	1	0.9488906596903769
expanded	1	0.9488906596903769
teases	1	0.9488906596903769
episodes	1	0.9488906596903769
chronic	2	0.9488906596903769
illness	2	0.9450968010304058
horizontal	2	0.9425859381656166
scrabble	2	0.9488906596903769
competition	6	0.8947141575578976
solo	1	0.9488906596903769
fif	1	0.9488906596903769
culturally	1	0.9488906596903769
multicultural	1	0.9488906596903769
races	3	0.9488906596903769
racial	3	0.9457483223326466
prejudicial-type	1	0.9488906596903769
blacks	2	0.9488906596903769
which--	1	0.9488906596903769
rejection	3	0.9488906596903769
northerner	1	0.9488906596903769
withdrew	1	0.9488906596903769
socially--	1	0.9488906596903769
emphasize	2	0.9367723634686992
humm	2	0.9488906596903769
possible	6	0.8948444618183456
permission	4	0.9317105441205212
homeroom	2	0.9488906596903769
haven	1	0.9488906596903769
prob	1	0.9488906596903769
outlet	3	0.9488906596903769
section	4	0.9174071456851747
task	2	0.9488906596903769
devour	1	0.9488906596903769
honey	31	0.9347326006224536
socialize	2	0.934326652734134
absorbed	2	0.9488906596903769
all-consuming	1	0.9488906596903769
attempted	1	0.9488906596903769
absorb	1	0.9488906596903769
al	3	0.9420897796354487
diversified	1	0.9488906596903769
division	1	0.9488906596903769
predominately	2	0.934326652734134
grades--	1	0.9488906596903769
uh-uh	1	0.9488906596903769
accepting	1	0.9488906596903769
withdraw	1	0.9488906596903769
balanced	1	0.9488906596903769
standpoint	4	0.9367723634686992
rejected	1	0.9488906596903769
socially	1	0.9488906596903769
critical	4	0.9150566572947832
rigging	1	0.9488906596903769
from--	1	0.9488906596903769
tends	2	0.9355645432083914
fulfilling	1	0.9488906596903769
intrigues	2	0.9488906596903769
material	6	0.928427879097693
biographies	3	0.9391479103707154
constructed	1	0.9488906596903769
loopholes	1	0.9488906596903769
non-sequitur	1	0.9488906596903769
logical	1	0.9488906596903769
leap	3	0.9488906596903769
explained	3	0.9190509840477513
presented	1	0.9488906596903769
perceive	1	0.9488906596903769
gain	2	0.9412227551332359
attempts	1	0.9488906596903769
cultivating	1	0.9488906596903769
journaling	4	0.9488906596903769
criteria	1	0.9488906596903769
excellence	2	0.9367723634686992
compiling	1	0.9488906596903769
chomping-at-the-bit	1	0.9488906596903769
publish	1	0.9488906596903769
rush	3	0.9285531716558162
creativity	3	0.9355645432083916
anticipated	1	0.9488906596903769
gaps--	1	0.9488906596903769
gaps	4	0.9488906596903769
shown	1	0.9488906596903769
presenting	1	0.9488906596903769
indian	13	0.8983225832318462
jewish	6	0.9258217938887301
strains	1	0.9488906596903769
so-to-speak	1	0.9488906596903769
advantage	2	0.935739952789764
connected	3	0.9424255636912189
issues	2	0.9394636476171859
strongly	2	0.9367723634686992
february	6	0.8968842246645916
mon	1	0.9488906596903769
zora	1	0.9488906596903769
neale	1	0.9488906596903769
hurston	1	0.9488906596903769
writes	3	0.9394636476171859
solely	2	0.9394636476171859
maya	1	0.9488906596903769
angelou	1	0.9488906596903769
caged	1	0.9488906596903769
sings	1	0.9488906596903769
privately	2	0.9488906596903769
journal	5	0.9488906596903769
courageous	1	0.9488906596903769
bitter	1	0.9488906596903769
attracted	4	0.9488906596903769
challenging	1	0.9488906596903769
excepted	1	0.9488906596903769
perspective	7	0.9044168132589595
multi-cultural	1	0.9488906596903769
incredible	8	0.8925942074744527
shades	5	0.9150566572947832
prejudices	1	0.9488906596903769
ostracized	1	0.9488906596903769
coloring	2	0.9150566572947832
derogatory	1	0.9488906596903769
race--	1	0.9488906596903769
varying	1	0.9488906596903769
attitudes	1	0.9488906596903769
myriad	1	0.9488906596903769
shielded	1	0.9488906596903769
hatred	1	0.9488906596903769
clue	5	0.9383761082126766
ending	3	0.941222755133236
sadness	1	0.9488906596903769
hide	9	0.9060506282168864
expectation	1	0.9488906596903769
require	1	0.9488906596903769
structured	1	0.9488906596903769
miss	20	0.8596189602722356
tenth	4	0.9164900041597128
consistency	1	0.9488906596903769
willing	1	0.9488906596903769
warned	1	0.9488906596903769
innermost	1	0.9488906596903769
solidified	1	0.9488906596903769
discipleship	1	0.9488906596903769
enmeshed	1	0.9488906596903769
scriptures	1	0.9488906596903769
insights	1	0.9488906596903769
prayers	3	0.9055394345797435
activate	1	0.9488906596903769
desire	3	0.9248996406609432
homing	1	0.9488906596903769
encouraged	3	0.9150566572947832
inspired	1	0.9488906596903769
cultivate	1	0.9488906596903769
those--	1	0.9488906596903769
trash	2	0.9354943793758425
mail--	1	0.9488906596903769
schoolwork	2	0.9383761082126765
paperwork	1	0.9488906596903769
sparked	1	0.9488906596903769
articulate	1	0.9488906596903769
chameleon	2	0.9488906596903769
quality	4	0.9089022868397707
pleaser	2	0.9488906596903769
authority	1	0.9488906596903769
expectations	1	0.9488906596903769
milne	2	0.9488906596903769
pooh	6	0.9488906596903769
collection	15	0.8782908090391063
appreciated	5	0.9330336335343025
personalities	4	0.9423353530493702
eeyore	2	0.9488906596903769
conglomerates	1	0.9488906596903769
intrigued	1	0.9488906596903769
commercialized	1	0.9488906596903769
pictionary	1	0.9488906596903769
anvil	1	0.9488906596903769
winnie	4	0.9347326006224533
lump	1	0.9488906596903769
assimilate	1	0.9488906596903769
solitude	1	0.9488906596903769
unsure	1	0.9488906596903769
realm	2	0.9355645432083914
drawn	3	0.941222755133236
questioning	1	0.9488906596903769
struggle	1	0.9488906596903769
chips	1	0.9488906596903769
periodically	3	0.9488906596903769
writings	1	0.9488906596903769
reality	10	0.9163947818155392
tomboyish	1	0.9488906596903769
remakes	1	0.9488906596903769
sigh	1	0.9488906596903769
engaged	4	0.9254358928097104
rare	1	0.9488906596903769
contrary	1	0.9488906596903769
frustration	1	0.9488906596903769
tickles	2	0.9488906596903769
reminded	1	0.9488906596903769
sibling	2	0.9488906596903769
rivalry	1	0.9488906596903769
dispute	1	0.9488906596903769
intriguing	5	0.9355645432083917
antithesis	1	0.9488906596903769
trilogy	3	0.9488906596903769
intrigue	2	0.9488906596903769
irony	3	0.9488906596903769
engage	1	0.9488906596903769
psychologically	1	0.9488906596903769
fluff	1	0.9488906596903769
tolerance	2	0.9488906596903769
fatigue	1	0.9488906596903769
robbing	1	0.9488906596903769
trilogies	1	0.9488906596903769
profanity	1	0.9488906596903769
unwholesomeness	1	0.9488906596903769
unprofitable	1	0.9488906596903769
re-reading	1	0.9488906596903769
harold	4	0.9488906596903769
pen	6	0.9488906596903769
photo	1	0.9488906596903769
photographic	1	0.9488906596903769
draw	8	0.8755594312720201
decades	1	0.9488906596903769
anonymous	1	0.9488906596903769
bake	2	0.9373637443430408
strikes	1	0.9488906596903769
handwriting	3	0.9378548911708838
habit	3	0.9373637443430408
celebrate	1	0.9488906596903769
obvious	1	0.9488906596903769
manifest	1	0.9488906596903769
existence	1	0.9488906596903769
real-life	1	0.9488906596903769
personalizing	1	0.9488906596903769
carries	1	0.9488906596903769
spark	2	0.9488906596903769
done--	1	0.9488906596903769
assimilated	1	0.9488906596903769
carver	1	0.9488906596903769
discovering	1	0.9488906596903769
uses	1	0.9488906596903769
soy	3	0.9488906596903769
soybean	1	0.9488906596903769
rubbing	2	0.9347326006224533
greasy	1	0.9488906596903769
grease	1	0.9488906596903769
honeymoon	2	0.9488906596903769
anniversary	5	0.924343341702876
charleston	2	0.9324572877669357
folly	1	0.9488906596903769
isle	2	0.9488906596903769
broken	15	0.8338620679286134
brokenness	1	0.9488906596903769
impacting	1	0.9488906596903769
worlds	1	0.9488906596903769
enjoyable	1	0.9488906596903769
youth	6	0.8916971127582904
lack	2	0.9150566572947832
biggest	5	0.9089123102444207
courses	4	0.9248094300190942
improvisation	1	0.9488906596903769
indulge	1	0.9488906596903769
attending	1	0.9488906596903769
depends	8	0.930467641943939
orchestra	2	0.9488906596903769
fiddler	8	0.9355645432083917
production	1	0.9488906596903769
thoroughly	2	0.9488906596903769
lorraine--	1	0.9488906596903769
nm	1	0.9488906596903769
raisin	1	0.9488906596903769
title	5	0.9282825397302702
well-written	1	0.9488906596903769
story--	1	0.9488906596903769
productions	1	0.9488906596903769
violinist	1	0.9488906596903769
expose	1	0.9488906596903769
remained	5	0.9164048052201891
partially	2	0.9150566572947832
insight	3	0.9380804177755057
definite	2	0.9425408328446921
underlying	1	0.9488906596903769
webster	1	0.9488906596903769
understood	1	0.9488906596903769
common	6	0.887306861521653
misunderstanding	1	0.9488906596903769
quickly--	1	0.9488906596903769
clarify	1	0.9488906596903769
thing--	2	0.9255311151538842
allowances	1	0.9488906596903769
puzzle	1	0.9488906596903769
puzzles	3	0.9367723634686993
clues	1	0.9488906596903769
sequential	1	0.9488906596903769
digress	3	0.9122049986718989
bringing	1	0.9488906596903769
resolution	1	0.9488906596903769
issue	3	0.9308034259997092
appeal	1	0.9488906596903769
readings	2	0.9425859381656166
patient	2	0.9369628081570465
ri	4	0.9424005051795942
ght	1	0.9488906596903769
solution	1	0.9488906596903769
closing	1	0.9488906596903769
chap	1	0.9488906596903769
chapters	2	0.9488906596903769
titled	2	0.9420897796354487
satisfies	2	0.9488906596903769
satisfied	1	0.9488906596903769
ag	1	0.9488906596903769
population	3	0.9367723634686992
tickle	1	0.9488906596903769
essence	3	0.9345872612550304
applicable	1	0.9488906596903769
storyline	2	0.9488906596903769
speaking	9	0.884495296517368
realism	4	0.9488906596903769
modern	8	0.8898979116236411
deals	2	0.9394636476171859
realistic	5	0.9488906596903769
cinderella-type	1	0.9488906596903769
modernness	1	0.9488906596903769
century-type	1	0.9488906596903769
unrealistic	1	0.9488906596903769
have--	1	0.9488906596903769
category	1	0.9488906596903769
caucasian	2	0.9426861722121151
underwent	1	0.9488906596903769
treatment	2	0.9419494519703506
darkened	1	0.9488906596903769
vulgar	1	0.9488906596903769
vulgarity	1	0.9488906596903769
ugliness	1	0.9488906596903769
gloss	1	0.9488906596903769
violence	2	0.934326652734134
aftermath	1	0.9488906596903769
gentleman	4	0.9111024241604144
jordie	1	0.9488906596903769
trek	2	0.9488906596903769
rainbow	1	0.9488906596903769
treasure	1	0.9488906596903769
concern	3	0.934326652734134
garbage	2	0.9488906596903769
grandchild	1	0.9488906596903769
great-grandchild	1	0.9488906596903769
prolific	1	0.9488906596903769
handed	2	0.9488906596903769
closet	6	0.9246490555446967
secrets	1	0.9488906596903769
challenge	4	0.9164298637318135
believed	7	0.9041562047380634
essential	1	0.9488906596903769
leisure	4	0.9324572877669357
leisurely	1	0.9488906596903769
beats	1	0.9488906596903769
wits	1	0.9488906596903769
blessing	3	0.9338204707993163
southerland	1	0.9488906596903769
read--	1	0.9488906596903769
collect	4	0.9274606205489817
collects	1	0.9488906596903769
sales	2	0.9427513243423392
stays	1	0.9488906596903769
hannah	1	0.9488906596903769
hurnard	1	0.9488906596903769
spices	1	0.9488906596903769
depiction	1	0.9488906596903769
depicts	1	0.9488906596903769
struggles	1	0.9488906596903769
copy	3	0.9288037567720625
challenges	1	0.9488906596903769
poetry--	1	0.9488906596903769
weekly	2	0.9324572877669357
it--	2	0.9355645432083914
helper	2	0.9373637443430408
toyed	1	0.9488906596903769
libraries	5	0.9367723634686992
collected	5	0.9127312274160164
ron	1	0.9488906596903769
shelves	2	0.9150566572947832
bothers	1	0.9488906596903769
switched	4	0.9148712243087609
sight-reading--	1	0.9488906596903769
crippled	1	0.9488906596903769
struggled	5	0.9186049425408328
limited	2	0.934326652734134
studying	5	0.9201635819638856
unto	2	0.9450968010304058
pat	6	0.9473921606952234
gubbins	1	0.9835666280765587
ado	1	0.9835666280765587
acre	2	0.975813524579894
intrusive	1	0.9835666280765587
backing	2	0.9729067372314354
wisconsin	3	0.9835666280765587
1937	4	0.9406915146867937
wilmont	2	0.9835666280765587
tina	20	0.977076473565776
ambition	1	0.9835666280765587
two-story	3	0.9406915146867937
stucco	1	0.9835666280765587
furnace	2	0.9497326256809651
1938	1	0.9835666280765587
settled	11	0.9277813694977773
texas	1	0.9835666280765587
reserves	1	0.9835666280765587
ruled	1	0.9835666280765587
cottage	3	0.9835666280765587
lawns	1	0.9835666280765587
borden	4	0.9835666280765587
compound	1	0.9835666280765587
eighth	6	0.9253256353585622
savings	1	0.9835666280765587
angus	1	0.9835666280765587
cattle	2	0.9745255170823872
vegetables	3	0.9434479509655044
out-of-doors	1	0.9835666280765587
direction--	1	0.9835666280765587
streams	2	0.9701452892503997
appetite	1	0.9835666280765587
eighth-grade	1	0.9835666280765587
pregnancy	1	0.9835666280765587
phd	1	0.9835666280765587
homesick	1	0.9835666280765587
millie	1	0.9835666280765587
frances	5	0.9497326256809651
snowy	1	0.9835666280765587
comforting	2	0.977076473565776
gardening	2	0.9835666280765587
travels	1	0.9835666280765587
inherit	2	0.9835666280765587
rugs	3	0.9717891276129761
panama	2	0.9835666280765587
possession	1	0.9835666280765587
journalist	1	0.9835666280765587
cheaply	1	0.9835666280765587
port	1	0.9835666280765587
wooden	3	0.9613697984794496
carved	3	0.9725308595570658
dollars--	1	0.9835666280765587
rosewood	1	0.9835666280765587
screens	1	0.9835666280765587
hand-carved	1	0.9835666280765587
valued	2	0.9714483318548811
800	1	0.9835666280765587
apiece	1	0.9835666280765587
jm	1	0.9835666280765587
reminder	1	0.9835666280765587
resented	1	0.9835666280765587
decorate	2	0.9835666280765587
eclectic	1	0.9835666280765587
chair	4	0.9433878105376053
senile	1	0.9835666280765587
thorazine	1	0.9835666280765587
medication	1	0.9835666280765587
agitated	2	0.9690026211203159
crawling	1	0.9835666280765587
pill	2	0.9835666280765587
strokes	1	0.9835666280765587
widowed	4	0.9835666280765587
finding	2	0.9714483318548811
housekeepers	1	0.9835666280765587
rehire	2	0.9835666280765587
huntersville	6	0.9653240316138182
oak--	1	0.9835666280765587
century	8	0.9406413976635444
ladies	5	0.9544837194849974
hand-painted	3	0.9835666280765587
fancied	1	0.9835666280765587
barrels	1	0.9835666280765587
hand-paint	1	0.9835666280765587
initial	1	0.9835666280765587
insisted	2	0.97258598828264
monog-	1	0.9835666280765587
rammed	1	0.9835666280765587
kathryn	5	0.9835666280765587
petric	4	0.9835666280765587
petrechek	1	0.9835666280765587
czecho	1	0.9835666280765587
czechoslovakia	1	0.9835666280765587
maiden	1	0.9835666280765587
shortened	1	0.9835666280765587
penelope	1	0.9835666280765587
monogrammed	1	0.9835666280765587
linen	2	0.9716387765432284
napkins	1	0.9835666280765587
pigskin	1	0.9835666280765587
brass	1	0.9835666280765587
clasp	1	0.9835666280765587
china--	1	0.9835666280765587
specify	1	0.9835666280765587
flip	5	0.9404609763798469
coin	2	0.970185382868999
marriages	1	0.9835666280765587
500	1	0.9835666280765587
furnishings	1	0.9835666280765587
cindy	2	0.9835666280765587
unrolled	1	0.9835666280765587
thick	6	0.9406915146867936
hand-woven	1	0.9835666280765587
immortals	1	0.9835666280765587
pristine	1	0.9835666280765587
matching	1	0.9835666280765587
western-type	1	0.9835666280765587
hunter--	1	0.9835666280765587
heads	5	0.9575107876892545
burden	1	0.9835666280765587
planned	3	0.938696857161472
emotional	4	0.963860614534939
blackmail	1	0.9835666280765587
wanting	13	0.8666135426220225
establish	1	0.9835666280765587
criticized	1	0.9835666280765587
spoiled	4	0.9200884064290118
kathryn--	1	0.9835666280765587
nickname	1	0.9835666280765587
sounded	3	0.9507800714668749
teeny	1	0.9835666280765587
snuff	1	0.9835666280765587
religious	5	0.9539424556339052
fanatic	1	0.9835666280765587
dresses	2	0.9694085690086351
calf	3	0.9767657480216305
vogue	1	0.9835666280765587
black--	1	0.9835666280765587
stockings	1	0.9835666280765587
apron	2	0.9835666280765587
fried	3	0.9763898703472608
skillet	1	0.9835666280765587
cornbread	1	0.9835666280765587
season	10	0.921867560754361
whoa	3	0.955987230182476
sweetheart	2	0.9497326256809651
stories--	1	0.9835666280765587
cabarrus	5	0.9745255170823873
inherited	2	0.9497326256809651
layers	3	0.9835666280765587
showing	4	0.9293901259440794
unwrap	1	0.9835666280765587
cocoon	1	0.9835666280765587
probably--	1	0.9835666280765587
bloop	1	0.9835666280765587
wash	19	0.9367473049570747
cleaned	5	0.9490560458670997
sour	1	0.9835666280765587
great-grandmother	6	0.9685565796133973
maryann	5	0.9835666280765587
joyner	1	0.9835666280765587
confederate	1	0.9835666280765587
limbo	1	0.9835666280765587
presumed	1	0.9835666280765587
georgia	1	0.9835666280765587
malaria	2	0.9497326256809651
prevalent	1	0.9835666280765587
coastal	1	0.9835666280765587
pg	1	0.9835666280765587
flock	1	0.9835666280765587
35	7	0.93706805390587
te	1	0.9835666280765587
lling	1	0.9835666280765587
yankees	1	0.9835666280765587
about--	2	0.9702405115945734
pennsylvania	2	0.9835666280765587
andersonville	1	0.9835666280765587
territory	2	0.9782391885051596
baking	4	0.9719294552780742
indians	6	0.9492264437461472
dealings	1	0.9835666280765587
settlers	4	0.977362140598297
exhausted	3	0.9680203274646298
herbal	1	0.9835666280765587
concoction	1	0.9835666280765587
corners	4	0.9608586048423067
tablecloth	1	0.9835666280765587
due	2	0.9690026211203159
trace	1	0.9835666280765587
1904	1	0.9835666280765587
early--	1	0.9835666280765587
1885	1	0.9835666280765587
thereabouts	1	0.9835666280765587
frontier	1	0.9835666280765587
calmed	2	0.9729067372314354
sometimes--	1	0.9835666280765587
clifford	1	0.9865786611738409
hebard	2	0.9865786611738409
melissa	2	0.9865786611738409
crowded	4	0.9610340144236792
shadows	1	0.9865786611738409
merry-	1	0.9865786611738409
go-round	1	0.9865786611738409
merry-go-round	3	0.9865786611738409
bouncing	3	0.9865786611738409
helicopters	1	0.9865786611738409
climbing	5	0.9621466123398134
perched	1	0.9865786611738409
bow	2	0.9527446587782472
floating	2	0.9865786611738409
passage	1	0.9865786611738409
stretch	1	0.9865786611738409
cave	2	0.9865786611738409
action	1	0.9865786611738409
figures	1	0.9865786611738409
dolls	11	0.9156580615737746
singing	4	0.9592799186099542
cavern	2	0.9748011607102584
colors	8	0.884425132684819
lurching	1	0.9865786611738409
staring	2	0.9752071085985776
giggle	1	0.9865786611738409
tie	5	0.9047125036961305
roger	2	0.9865786611738409
adirondacks	1	0.9865786611738409
thirties	2	0.9693985456039852
ultimate	2	0.9815920173605368
tent	10	0.960693218665584
holes	3	0.9678549412879073
grilling	1	0.9865786611738409
beets	4	0.9865786611738409
lobster	3	0.980088506663058
barbecuing	1	0.9865786611738409
clouds	2	0.9865786611738409
raining	4	0.9613547633724747
barely	2	0.9693985456039852
yours	3	0.9694386392225847
rained	5	0.9748011607102584
boiling	1	0.9865786611738409
campfire	5	0.9803741736955791
cooled	1	0.9865786611738409
moment	4	0.9586334090100382
beet	1	0.9865786611738409
signal	1	0.9865786611738409
wagons	1	0.9865786611738409
vega	2	0.9865786611738409
mushed	1	0.9865786611738409
torrential	1	0.9865786611738409
shoved	1	0.9865786611738409
concession	1	0.9865786611738409
skips	1	0.9865786611738409
generation	4	0.962592653846732
sunny	2	0.9797777811189127
skiing	8	0.9865786611738409
zoar	1	0.9865786611738409
valley	2	0.9755428926543478
cattaraugus	2	0.9865786611738409
saul	1	0.9865786611738409
shale	12	0.9865786611738409
cliffs	2	0.9865786611738409
shallow	2	0.9865786611738409
angle	1	0.9865786611738409
yards	3	0.9687319891947698
ribbon	3	0.9477580149649432
pile	1	0.9865786611738409
ball	12	0.8803155367783775
bearings	1	0.9865786611738409
slanted	1	0.9865786611738409
skiers	1	0.9865786611738409
parallel	1	0.9865786611738409
leaping	1	0.9865786611738409
skied	1	0.9865786611738409
dislodged	1	0.9865786611738409
mid	2	0.9803741736955791
wham	1	0.9865786611738409
smacks	1	0.9865786611738409
injured	1	0.9865786611738409
forever	4	0.9650483879859472
sheer	1	0.9865786611738409
bounce	1	0.9865786611738409
pushing	2	0.9796374534538147
sank	1	0.9865786611738409
dug	4	0.9702354998922483
fingers	6	0.9139390476763242
toes	1	0.9865786611738409
crawled	1	0.9865786611738409
insults	1	0.9865786611738409
stratified	1	0.9865786611738409
skipping	1	0.9865786611738409
metamorphic	1	0.9865786611738409
mud	3	0.9632742453629223
crest	1	0.9865786611738409
happily	4	0.963930778367488
owe	1	0.9865786611738409
candace	1	0.9968576626422696
walton	1	0.9968576626422696
debra	1	0.9968576626422696
hicks	4	0.9896157527827475
november	5	0.9787203119283526
1999	2	0.9858218941227765
remembers	4	0.9809254609513213
interracial	1	0.9968576626422696
tension	1	0.9968576626422696
u-	1	0.9968576626422696
ethnic	3	0.9822936556860267
attorney	2	0.9968576626422696
firm	4	0.9786451363934787
sufficient	2	0.984739366420592
cancel	1	0.9968576626422696
cases	1	0.9968576626422696
predominant	1	0.9968576626422696
well-off	1	0.9968576626422696
hometown	3	0.977422281026196
african	2	0.9874807675923281
afro-	1	0.9968576626422696
society	3	0.9484596532904331
law	3	0.9738940425894461
practice	8	0.9088120761979221
meaningful	1	0.9968576626422696
touching	2	0.9891897580851288
criticize	1	0.9968576626422696
shade	3	0.9854911217693314
straighter	1	0.9968576626422696
exit	1	0.9968576626422696
copyright	1	0.9968576626422696
truthful	1	0.9968576626422696
okay	2	0.9937955125217381
paul	5	0.9840527632020768
martini	1	0.9937955125217381
sam	4	0.9768309001518546
hodges	1	0.9937955125217381
cub	4	0.9803992322072038
scouts	4	0.9803992322072038
resident	2	0.9866187547924403
durham	1	0.9937955125217381
banker	4	0.982759744002245
bs	1	0.9937955125217381
horror	3	0.958798795186761
doubt	2	0.9794921140863918
outdoors	2	0.9869946324668101
slept	3	0.9811910811745427
