item	frequency	dispersion	REF	PRED	MOD
hupic̓atḥ	1	0.8856084150131485	0	0	0
načiqs	2	1.3856084150131482	0	0	0
minwaːʔath	7	3.8856084150131487	0	0	0
t̓a-yu·-a·čišt	1	0.8856084150131485	0	0	0
ʔuː-ci·y̓uk	1	0.8856084150131485	0	0	0
hita-c̓u·-sa(ƛ)	1	0.8856084150131485	0	0	0
kaƛḥak	1	0.8856084150131485	0	0	0
ʔuːš-p̓aɬ	2	1.2534066459478839	0	0	0
x̣ax	1	0.8856084150131485	0	0	0
šaxʷ-kʷa	1	0.8856084150131485	0	0	0
pu-ʼa·qƛ̓i(ƛ)	1	0.8856084150131485	0	0	0
kamatq-ʼa·qƛ̓i(ƛ)	3	1.753406645947884	0	0	0
years	1	0.8856084150131485	0	0	0
c̓aʔak	15	7.593832177862778	0	0	0
č	1	0.8856084150131485	0	0	0
ʔačaq-ʔišt	2	1.2726512072675114	0	0	0
ča	2	1.3856084150131482	0	0	0
kamatqʷ-a·qtu·	1	0.8856084150131485	0	0	0
kamatqʷ-ʼiːḥ	1	0.8856084150131485	0	0	0
t̓an̓a-ckʷi·	1	0.8856084150131485	0	0	0
t̓aps-ʼatu	4	2.173798709060483	0	0	0
qacc̓a-i·q-p̓it	1	0.8856084150131485	0	0	0
qum̓aː-kʷi	1	0.8856084150131485	0	0	0
yaqʷ-ḥʷʼaɬ	2	1.2534066459478839	0	0	0
pux-w̓isa·	1	0.8856084150131485	0	0	0
puxʷ-ačišt	1	0.8856084150131485	0	0	0
t̓aps	12	6.173798709060483	0	0	0
saya·	4	2.2726512072675114	0	0	0
c̓a-ʔuq-ʼaqƛ-ʔis	2	1.3856084150131482	0	0	0
y̓ak	4	2.241812096581401	0	0	0
m̓uksy̓i	11	5.76320822376285	0	0	0
ʔuqƛ-n̓ukʷ	1	0.8856084150131485	0	0	0
ƛ̓ay̓ix	6	3.2726512072675114	0	0	0
ʔuqƛ-n̓uk	1	0.8856084150131485	0	0	0
hita-ʼaqƛ-sa(ƛ)	1	0.8856084150131485	0	0	0
matak	1	0.8856084150131485	0	0	0
ʔuna-ʔiː-ckʷi·	1	0.8856084150131485	0	0	0
y̓aːqn̓aq-ckʷi·	2	1.3856084150131482	0	0	0
y̓aːqn̓aq	1	0.8856084150131485	0	0	0
kamatqʷ-ʼa·qƛ̓i(ƛ)	1	0.8856084150131485	0	0	0
ɬiʔaː	2	1.2726512072675114	0	0	0
hiɬ-ḥu·-ʼas	1	0.8856084150131485	0	0	0
k̓uː-ʔiː	2	1.2534066459478839	0	0	0
ʔunaː	3	1.7726512072675114	0	0	0
ƛaʔuːkʷiʔatḥ	8	4.342457566339947	0	0	0
ʔuna-č-a·qtu·	2	1.3856084150131482	0	0	0
yac-a·qtu·	2	1.2726512072675114	0	0	0
ʔu-ʕi(ƛ)	1	0.8856084150131485	0	0	0
ʔiːč̓im-ckʷi·	1	0.8856084150131485	0	0	0
ʔu-cḥi	1	0.8856084150131485	0	0	0
ḥaʔuk-ʕi(ƛ)	1	0.8856084150131485	0	0	0
k̓aḥ-kʷa	5	2.8856084150131487	0	0	0
ƛ̓aḥ-iqs	1	0.8856084150131485	0	0	0
qʷi-c̓u·	1	0.8856084150131485	0	0	0
hupaqʷ-anim	1	0.8856084150131485	0	0	0
ʔana-i·ƛ	1	0.8856084150131485	0	0	0
waːsi	3	1.806000478125747	0	0	0
huʔa-a·qtu·	2	1.3856084150131482	0	0	0
ɬuːč̓	1	0.8856084150131485	0	0	0
šic-kʷa	1	0.8856084150131485	0	0	0
x̣ic-kʷa	1	0.8856084150131485	0	0	0
tak-sti·s-ckʷi·	1	0.8856084150131485	0	0	0
n̓up-c̓iq-maːɬ	1	0.8856084150131485	0	0	0
yak-quː-ʼa·	1	0.8856084150131485	0	0	0
hapt-kʷa	1	0.8856084150131485	0	0	0
hin-a·n̓uɬ	1	0.8856084150131485	0	0	0
waɬaːk-ckʷi·	1	0.8856084150131485	0	0	0
č̓itaːpi	2	1.3856084150131482	0	0	0
ʔaya-ʼatḥ	2	1.2726512072675114	0	0	0
ƛa-ʼas	2	1.351781018407841	0	0	0
hiɬ-ʽi·s	1	0.8856084150131485	0	0	0
ƛakiš-pi-ʽiɬ	2	1.3856084150131482	0	0	0
nay̓aq	1	0.8856084150131485	0	0	0
ʔu-l-ḥu·ɬ	1	0.8856084150131485	0	0	0
wik-maɬ	4	2.253406645947885	0	0	0
kamatqʷ-ʼa·qƛ̓as	1	0.8856084150131485	0	0	0
maːqtusiːs	1	0.8856084150131485	0	0	0
qi-ʔiː-cuː	1	0.8856084150131485	0	0	0
hita-ʼa·qƛ̓iƛ-cuː	1	0.8856084150131485	0	0	0
hiɬ-n̓i·q-ʔis	1	0.8856084150131485	0	0	0
dup-n̓ač-ma·p	1	0.8856084150131485	0	0	0
kiƛ-kʷa	1	0.8856084150131485	0	0	0
k̓aḥ-yaq-ʔis	3	1.8856084150131485	0	0	0
ʔu-iːy̓ip	4	2.173798709060483	0	0	0
maʔaƛkac	1	0.8856084150131485	0	0	0
quʔac-iːc	1	0.8856084150131485	0	0	0
ʔaƛa-ʔi·(ƛ)	1	0.8856084150131485	0	0	0
ʔu-a·s	1	0.8856084150131485	0	0	0
ʔu-ʔi·ya-ačišt	1	0.8856084150131485	0	0	0
sikʷi(ƛ)	1	0.8856084150131485	0	0	0
yaq-ckʷi·	2	1.3856084150131482	0	0	0
ʔu-ʼi(ƛ)-ckʷi·	1	0.8856084150131485	0	0	0
mixt	4	2.3856084150131487	0	0	0
yaq-y̓i·ḥa	1	0.8856084150131485	0	0	0
ḥaʔak	2	1.3856084150131482	0	0	0
ʔu-yi	1	0.8856084150131485	0	0	0
qʷiš	2	1.3060004781257466	0	0	0
tea	2	1.3856084150131482	0	0	0
tea-ʼi·c	1	0.8856084150131485	0	0	0
čamas	1	0.8856084150131485	0	0	0
šuːkʷa·	1	0.8856084150131485	0	0	0
mituːni	3	1.7726512072675114	0	0	0
ʔinkʷ-as	1	0.8856084150131485	0	0	0
ʔinkʷ-as-ckʷi·-matak	1	0.8856084150131485	0	0	0
pitiš-ʼatḥ	1	0.8856084150131485	0	0	0
wicik	1	0.8856084150131485	0	0	0
ʔiːḥʷ-camis	2	1.3856084150131482	0	0	0
ƛ̓iḥmaɬqim	1	0.8856084150131485	0	0	0
ʔaːʔiːktaq	3	1.6930432703801097	0	0	0
ʔuḥ…wa·…ʔi·š	1	0.8856084150131485	0	0	0
sword	1	0.8856084150131485	0	0	0
č̓it̓uːɬ	2	1.3856084150131482	0	0	0
qiː-yu·k̓ʷaːɬ	2	1.3856084150131482	0	0	0
qu-m̓a·	1	0.8856084150131485	0	0	0
n̓ačiqs	1	0.8856084150131485	0	0	0
hisuɬta	1	0.8856084150131485	0	0	0
ʔuqɬaːp-ckʷi·	1	0.8856084150131485	0	0	0
ʔana-ʼi·c	4	2.1404494382022468	0	0	0
sačk-sit	1	0.8856084150131485	0	0	0
naq-tu·p	1	0.8856084150131485	0	0	0
piskit-ckʷi·-matak	1	0.8856084150131485	0	0	0
ḥus-p̓aɬ	2	1.3856084150131482	0	0	0
c̓isq-mis	1	0.8856084150131485	0	0	0
ʔu-ʼi·c-ckʷi·-matak	1	0.8856084150131485	0	0	0
k̓aḥ-yu·	2	1.3856084150131482	0	0	0
n̓usx̣-is	1	0.8856084150131485	0	0	0
hiːʕaḥs	1	0.8856084150131485	0	0	0
qiː-ckʷi·	1	0.8856084150131485	0	0	0
makʷ-ink	1	0.8856084150131485	0	0	0
dup-ʔana-(č)ink	1	0.8856084150131485	0	0	0
makʷ	1	0.8856084150131485	0	0	0
quʔac-a·s	1	0.8856084150131485	0	0	0
c̓awa·k	1	0.8856084150131485	0	0	0
tiːč-maḥsa	1	0.8856084150131485	0	0	0
ḥačat-suːp	1	0.8856084150131485	0	0	0
ʔuːš-mis-na·k-cim	1	0.8856084150131485	0	0	0
ʔuːš-mis-na·k	1	0.8856084150131485	0	0	0
kʷis-ckʷi·	1	0.8856084150131485	0	0	0
qʷisḥ	7	3.9203920631125984	0	0	0
ḥaːtḥaːkʷaƛ	3	1.956849151326799	0	0	0
hin-at	3	1.856681807315324	0	0	0
ʔaƛa-čiɬ	1	0.9906765479321062	0	0	0
kʷis-ʼatḥ-a	1	0.9906765479321062	0	0	0
ʔiaḥʔaː	1	0.9906765479321062	0	0	0
kʷis-ḥin	1	0.9906765479321062	0	0	0
ƛiːsƛiːsaq-uɬ-ʼas	1	0.9906765479321062	0	0	0
ʔuːš-c̓iːɬ	1	0.9906765479321062	0	0	0
mamaɬn̓iq	2	1.490676547932106	0	0	0
hawiː	1	0.9906765479321062	0	0	0
ƛiːsƛiːsa	1	0.9906765479321062	0	0	0
waɬaːkʷ	1	0.9906765479321062	0	0	0
t̓aːtn̓a-čiːɬ	3	1.956849151326799	0	0	0
qʷisḥ-ʼaːḥ	2	1.465814009084389	0	0	0
kaːpap	4	2.411068611044705	0	0	0
mamaɬn̓iq-a	1	0.9906765479321062	0	0	0
wik-sčiːk	1	0.9906765479321062	0	0	0
ḥaːy̓aq-ʼaːɬ	1	0.9906765479321062	0	0	0
hiniːy̓uɬ	1	0.9906765479321062	0	0	0
qʷa-(y)a·tuk	1	0.9906765479321062	0	0	0
pawaɬ	3	1.8777193401864691	0	0	0
ʔu-cḥinƛ-st̓aɬ	1	0.9661726033946929	0	0	0
hist-ʼi(ƛ)	1	0.9661726033946929	0	0	0
ʕaʕa·sḥi	1	0.9661726033946929	0	0	0
yaqʷ-cḥinƛ	1	0.9661726033946929	0	0	0
ḥaːkʷaːƛ	6	3.2210136265837916	0	0	0
ciq-ʼas	2	1.4661726033946927	0	0	0
nay̓aqak-šti·p	1	0.9661726033946929	0	0	0
ʔiq-ḥi·	1	0.9661726033946929	0	0	0
ʕic̓aːt	1	0.9661726033946929	0	0	0
ʕic-t̓uːɬa	1	0.9661726033946929	0	0	0
čapxʷ-cuw̓at	7	3.966172603394693	0	0	0
ʔaƛ-p̓it	1	0.9661726033946929	0	0	0
saːntiː	1	0.9661726033946929	0	0	0
n̓up-qumɬ	1	0.9661726033946929	0	0	0
hiːs	1	0.9661726033946929	0	0	0
čačum	1	0.9661726033946929	0	0	0
ʔam̓a-in	1	0.9661726033946929	0	0	0
ƛa-ʼitap	1	0.9661726033946929	0	0	0
hiːɬ-čiːʕas	1	0.9661726033946929	0	0	0
ʔunic-ʼas	2	1.4661726033946927	0	0	0
ʔu-cḥinƛ	2	1.3339708343294283	0	0	0
ƛa-ʼas-um	1	0.9661726033946929	0	0	0
k̓ʷa-ḥta	1	0.9661726033946929	0	0	0
t̓i-n̓i-ʽisan̓ap	1	0.9661726033946929	0	0	0
ʔu-yi·ya	1	0.9661726033946929	0	0	0
ɬuč-cuw̓at	2	1.4661726033946927	0	0	0
ḥaːcḥuːɬ	1	0.9661726033946929	0	0	0
čačum-ʽpitap	1	0.9661726033946929	0	0	0
ʔaːy̓uːš-ḥy̓u·-ums	1	0.9661726033946929	0	0	0
ʔu-iːc-wa·s	3	1.9661726033946925	0	0	0
ʔi·ḥʷ-mis	1	0.9661726033946929	0	0	0
yaqʷ-iːc-wa·s-w̓it̓as	1	0.9661726033946929	0	0	0
t̓aːqya	2	1.4661726033946927	0	0	0
sukʷi(ƛ)-ʼas	4	2.441310064546976	0	0	0
qʷayac̓iːk-snaʕaːɬ	1	0.9661726033946929	0	0	0
ʔu-na·kʷ	1	0.9661726033946929	0	0	0
hiš-cuw̓aƛ	1	0.9661726033946929	0	0	0
t̓aːqya-ʽiɬ	1	0.9661726033946929	0	0	0
ƛawa-insʔiː	2	1.4451350705235475	0	0	0
hinkiːc	1	0.9661726033946929	0	0	0
taːna	2	1.4661726033946927	0	0	0
ʔu-paːɬ	1	0.9661726033946929	0	0	0
ƛayami-aɬa	1	0.9661726033946929	0	0	0
yaqʷ-iːc-wa·s	1	0.9661726033946929	0	0	0
huʔa-ayi·	1	0.9661726033946929	0	0	0
ma	2	1.3339708343294283	0	0	0
ʔani-iya	2	1.4661726033946927	0	0	0
wik-iːɬ	1	0.9661726033946929	0	0	0
t̓aːtn̓a-na·k	1	0.9661726033946929	0	0	0
waḥ-kʷa	2	1.4661726033946927	0	0	0
huʔa-cḥi	1	0.9661726033946929	0	0	0
qʷiːqsu	1	0.9661726033946929	0	0	0
wik-maʕuk	2	1.4661726033946927	0	0	0
wic̓ik	3	1.8339708343294285	0	0	0
kuːčiɬ	4	2.3091082954817117	0	0	0
haʔum-taq	1	0.9661726033946929	0	0	0
hiš-maʕuk	1	0.9661726033946929	0	0	0
hiš-iɬ	2	1.3339708343294283	0	0	0
dup.ƛ-n̓i	1	0.9661726033946929	0	0	0
paskit-iːɬ	1	0.9661726033946929	0	0	0
č̓in̓uqƛ	1	0.9661726033946929	0	0	0
n̓ač-p-ʼa·ʔa	1	0.867798230934736	0	0	0
kʷis-aqs	4	2.3677982309347363	0	0	0
ʔunack	3	1.7548410231890985	0	0	0
ʔiʔiːnis	2	1.3677982309347356	0	0	0
ƛ̓up-ʽi·čḥ-iya	2	1.3677982309347356	0	0	0
ḥacqaɬ	2	1.3677982309347356	0	0	0
č̓aːstimc-m̓i·t	19	9.867798230934735	0	0	0
saya-ʔiː-p	1	0.867798230934736	0	0	0
qʷa	2	1.3677982309347356	0	0	0
ʔuʔumḥi-matak	1	0.867798230934736	0	0	0
c̓aːnit	2	1.3677982309347356	0	0	0
qʷaː-sasa	1	0.867798230934736	0	0	0
huʔa-??-in	1	0.867798230934736	0	0	0
c̓aː	3	1.8677982309347356	0	0	0
hita-pʔiɬ	2	1.3677982309347356	0	0	0
ʔu-cḥa	2	1.254841023189099	0	0	0
saya	3	1.7548410231890985	0	0	0
hita-ʼaqƛ-u·(ƛ)	1	0.867798230934736	0	0	0
ʔu-(w)aƛ	3	1.7881902940473342	0	0	0
ʔana-(č)iɬ	1	0.867798230934736	0	0	0
quʔac-tu·p	3	1.7881902940473342	0	0	0
qum̓aː-či·ɬ	1	0.867798230934736	0	0	0
dup	1	0.867798230934736	0	0	0
dup-ciq	1	0.867798230934736	0	0	0
dup-ʔukʷa-(č)ink	1	0.867798230934736	0	0	0
saya-p̓inč	1	0.867798230934736	0	0	0
ʔuncukʷ-ʔis	1	0.867798230934736	0	0	0
dup-ʔuːq	2	1.2881902940473342	0	0	0
miɬ-uːk	1	0.867798230934736	0	0	0
tuːpšiƛ	1	0.867798230934736	0	0	0
kuʔaɬ	1	0.867798230934736	0	0	0
tax̣	1	0.867798230934736	0	0	0
ʔu	1	0.867798230934736	0	0	0
m̓a-aqsuɬ	1	0.867798230934736	0	0	0
hisit	3	1.8677982309347356	0	0	0
ʔu-ʔiː-ʼas	2	1.254841023189099	0	0	0
ʔaya,	1	0.867798230934736	0	0	0
kinaːḥ-ckʷi·	1	0.867798230934736	0	0	0
hita-inq-ʔis	1	0.867798230934736	0	0	0
m̓ukʷ-aqa	1	0.867798230934736	0	0	0
sačk-a	1	0.867798230934736	0	0	0
č̓i	1	0.867798230934736	0	0	0
maḥt̓iq-(č)iːɬ	1	0.867798230934736	0	0	0
k̓uč	2	1.3460435094429835	0	0	0
čašk	1	0.867798230934736	0	0	0
sač̓ut-cqi·	1	0.867798230934736	0	0	0
č̓aːsta	2	1.3677982309347356	0	0	0
ƛ̓uːyiː-ʽ(i)pi(ƛ)	2	1.3677982309347356	0	0	0
qʷi-csapa-ḥi	1	0.867798230934736	0	0	0
ʔink	6	3.2548410231890985	0	0	0
hatk	2	1.3677982309347356	0	0	0
ʔunukʷit	1	0.867798230934736	0	0	0
maƛaːk	3	1.8467606980635904	0	0	0
k̓ʷitx	1	0.867798230934736	0	0	0
ʔuʔinkʷit	1	0.867798230934736	0	0	0
c̓iš-p̓u·qs-mip̓it	1	0.867798230934736	0	0	0
c̓awa·-ʼa·qƛ̓as	1	0.867798230934736	0	0	0
quʔac	1	0.867798230934736	0	0	0
ʔu-l-yuʔaːɬ	1	0.867798230934736	0	0	0
sukʷi(ƛ)-ʼatuk	1	0.867798230934736	0	0	0
yuːɬ-ʼaƛ	1	0.867798230934736	0	0	0
ku	1	0.867798230934736	0	0	0
hiʔiːš	1	0.867798230934736	0	0	0
yac-ckʷi·	1	0.867798230934736	0	0	0
wiːʔak	1	0.867798230934736	0	0	0
č̓i·q-ʼaqa	1	0.867798230934736	0	0	0
m̓aː-aqsuːɬ	1	0.867798230934736	0	0	0
qʷayaːc̓ik-m̓i·t	8	4.367798230934736	0	0	0
maːsuːɬ	9	4.754841023189099	0	0	0
qʷi-ʕaƛ	3	1.754841023189099	0	0	0
ʔu-(kʷ)i·ɬ	1	0.867798230934736	0	0	0
muːstati	4	2.3677982309347363	0	0	0
y̓imqƛ	2	1.3677982309347356	0	0	0
ʔaʔiːḥʷ	2	1.3677982309347356	0	0	0
čamniḥta	1	0.867798230934736	0	0	0
ʔašx-tu·p	1	0.867798230934736	0	0	0
t̓ač	1	0.867798230934736	0	0	0
qʷayaːc̓ik	2	1.3677982309347356	0	0	0
qʷi-ʔiː	4	2.2881902940473346	0	0	0
qac-u·t	3	1.8677982309347356	0	0	0
tiːčma	3	1.754841023189099	0	0	0
ʔanat̓uː-ʼas	1	0.867798230934736	0	0	0
kiš	2	1.3677982309347356	0	0	0
qatqʷ	1	0.867798230934736	0	0	0
c̓us-ʼitap	1	0.867798230934736	0	0	0
waʔič-ʼas	1	0.867798230934736	0	0	0
hiɬ-c-ʼapuɬa	2	1.3677982309347356	0	0	0
ʔuna-či·ɬ	1	0.867798230934736	0	0	0
ʔiq-siɬa	2	1.3677982309347356	0	0	0
siy̓aːq	1	0.867798230934736	0	0	0
ḥayu	1	0.867798230934736	0	0	0
ḥayu-(č)ink	1	0.867798230934736	0	0	0
ḥaw̓iɬ-im-matak	1	0.867798230934736	0	0	0
n̓uːčyu	1	0.867798230934736	0	0	0
sačk̓aḥs	2	1.3677982309347356	0	0	0
sačk	1	0.867798230934736	0	0	0
n̓ač-ʼatu	1	0.867798230934736	0	0	0
ʔuk-(k)tis	1	0.867798230934736	0	0	0
puːɬ	1	0.867798230934736	0	0	0
n̓ač	1	0.867798230934736	0	0	0
ƛ̓utx̣-iːk̓	1	0.867798230934736	0	0	0
wik-ʔaɬ-ʼaqstup-maḥsa	1	0.867798230934736	0	0	0
t̓iqʷ-ʼas	1	0.867798230934736	0	0	0
qʷayaːc̓ik-m̓i·t-ckʷi·	1	0.867798230934736	0	0	0
tač-yu·	1	0.867798230934736	0	0	0
m̓ay̓uk	1	0.867798230934736	0	0	0
hita-ʔa·tqu-ʼiḥta	1	0.867798230934736	0	0	0
ša-ʼiḥta-im	1	0.867798230934736	0	0	0
m̓u	1	0.867798230934736	0	0	0
ƛ̓up-y̓i·ḥa	3	1.8677982309347356	0	0	0
c̓a-ʼatu	1	0.867798230934736	0	0	0
ƛ̓up-mis	1	0.867798230934736	0	0	0
kuḥ	5	2.754841023189099	0	0	0
qi-ʔiː-ʼi·č	1	0.867798230934736	0	0	0
qi-ḥta	1	0.867798230934736	0	0	0
ʕita	1	0.867798230934736	0	0	0
ʔu-caqc̓u	1	0.867798230934736	0	0	0
qʷi-cpa·	1	0.867798230934736	0	0	0
yaːqƛ	1	0.867798230934736	0	0	0
ʕawatk	1	0.867798230934736	0	0	0
humaqƛ-ʼi·c	1	0.867798230934736	0	0	0
nu	1	0.867798230934736	0	0	0
nu-ʼi(ƛ)	1	0.867798230934736	0	0	0
n̓up-c̓iq-iːyas	1	0.867798230934736	0	0	0
huyuːɬ	4	2.3677982309347363	0	0	0
c̓iḥati-iːyas	1	0.867798230934736	0	0	0
mustati-iːyas	1	0.867798230934736	0	0	0
n̓up	1	0.867798230934736	0	0	0
ḥaw̓iɬ-isim	1	0.867798230934736	0	0	0
ƛ̓is-imɬ	1	0.867798230934736	0	0	0
kʷaː	1	0.867798230934736	0	0	0
kuḥ-yu·	1	0.867798230934736	0	0	0
his-i·k	9	4.743246473822616	0	0	0
wik-ʼi(ƛ)	3	1.7881902940473342	0	0	0
wik-st̓iːḥ-w̓it̓as	1	0.867798230934736	0	0	0
dup-ʔani-sapi	1	0.867798230934736	0	0	0
k̓ic	2	1.3677982309347356	0	0	0
ʕimtiː	5	2.6752330863016973	0	0	0
tak-aːt-ʔis	1	0.867798230934736	0	0	0
his-i·kʷ-asu·	1	0.867798230934736	0	0	0
putqʷaː-ʼakƛi	2	1.3677982309347356	0	0	0
wax-ʼik	2	1.3677982309347356	0	0	0
kapx	1	0.867798230934736	0	0	0
ʔaḥkuː	1	0.867798230934736	0	0	0
tušaːk-it	1	0.867798230934736	0	0	0
dup-ʔu·q	2	1.2881902940473342	0	0	0
ʕuy̓i-c̓u·	1	0.867798230934736	0	0	0
p̓atqʷ-sac	1	0.867798230934736	0	0	0
c̓i	2	1.3677982309347356	0	0	0
c̓a	1	0.867798230934736	0	0	0
ʔuḥ-matak	1	0.867798230934736	0	0	0
nuːčyuː	8	4.175233086301698	0	0	0
ʔaya-(c)sapi	1	0.867798230934736	0	0	0
saya-iːḥst-ʕaƛ	1	0.867798230934736	0	0	0
mis	1	0.867798230934736	0	0	0
mis-p̓u·qs-y̓i·ḥa	1	0.867798230934736	0	0	0
ʔayisaq-siɬa-w̓it̓as	1	0.867798230934736	0	0	0
ƛ-ʼi·ƛ	1	0.867798230934736	0	0	0
ʔu-cpa·	6	3.2881902940473346	0	0	0
qac-a·s	1	0.867798230934736	0	0	0
c̓isimc	1	0.867798230934736	0	0	0
ʼiːḥʷ	2	1.3677982309347356	0	0	0
wik-st̓iːḥ	2	1.3677982309347356	0	0	0
ʔuncukʷ	1	0.867798230934736	0	0	0
qacc̓a-či·ɬ	1	0.867798230934736	0	0	0
ʕuy̓i	4	2.2548410231890985	0	0	0
ƛaqmis	5	2.842935692087019	0	0	0
tuč̓iː-cpa·	2	1.3677982309347356	0	0	0
ʕaʔuk	4	2.254841023189099	0	0	0
hita-aqƛiɬ	1	0.867798230934736	0	0	0
huʔa-ca·qs	1	0.867798230934736	0	0	0
qʷaː-qčik	1	0.867798230934736	0	0	0
ʕumaː	1	0.867798230934736	0	0	0
p̓us	2	1.254841023189099	0	0	0
wiːnap-ʼi·ƛ	1	0.867798230934736	0	0	0
ʕuq	1	0.867798230934736	0	0	0
ḥus-p	1	0.867798230934736	0	0	0
hin-in-ckʷi·	1	0.867798230934736	0	0	0
c̓i-c̓uq	1	0.867798230934736	0	0	0
ʔana-ḥʷʼaɬ	1	0.867798230934736	0	0	0
č̓up	1	0.867798230934736	0	0	0
ƛawa-čaƛ	1	0.867798230934736	0	0	0
čaʔak	2	1.254841023189099	0	0	0
ča-ḥta·k	1	0.867798230934736	0	0	0
wiːnap-ʔi·(ƛ)	1	0.867798230934736	0	0	0
cus	2	1.3677982309347356	0	0	0
kʷa-ʔi·(ƛ)	1	0.867798230934736	0	0	0
waxʷ	1	0.867798230934736	0	0	0
muš	1	0.867798230934736	0	0	0
wimac	1	0.867798230934736	0	0	0
kʷiːsqšiƛ	2	1.2881902940473342	0	0	0
sus-pʔiɬ	2	1.3677982309347356	0	0	0
ʔaya-iːy̓ap	1	0.867798230934736	0	0	0
saya-ʔiː	9	4.788190294047335	0	0	0
ʔu-cpinƛ	1	0.867798230934736	0	0	0
ʔu-ca-aːpi	1	0.867798230934736	0	0	0
huʔa-a·n̓uːƛ	3	1.7548410231890985	0	0	0
wik-(w)aƛ	1	0.867798230934736	0	0	0
huʔa-a·n̓u	1	0.867798230934736	0	0	0
waʔič-ʼi(ƛ)	1	0.867798230934736	0	0	0
wik-maḥsa	3	1.754841023189099	0	0	0
tak-a·n̓uː(ƛ)	1	0.867798230934736	0	0	0
ƛaʔu-(k)taq-api	1	0.867798230934736	0	0	0
hamip	1	0.867798230934736	0	0	0
suw̓aːq	2	1.3677982309347356	0	0	0
ʔu-ʼi(ƛ)	1	0.867798230934736	0	0	0
ḥaaː	1	0.867798230934736	0	0	0
ɬipḥ	1	0.867798230934736	0	0	0
taː	1	0.867798230934736	0	0	0
taː-miːqƛa	1	0.867798230934736	0	0	0
p̓aʕim	3	1.8677982309347356	0	0	0
hiɬ-api	1	0.867798230934736	0	0	0
m̓a-ʼatu	1	0.867798230934736	0	0	0
m̓a-waḥsuɬ	1	0.867798230934736	0	0	0
hiːʔaḥs	1	0.867798230934736	0	0	0
nuːtx-a·n̓uːp	1	0.867798230934736	0	0	0
c̓iwaːp	1	0.867798230934736	0	0	0
ʔana-iːḥtak	1	0.867798230934736	0	0	0
c̓iyup	1	0.867798230934736	0	0	0
tušaːk	1	0.867798230934736	0	0	0
c̓iːšcy̓ak	1	0.867798230934736	0	0	0
haw̓iːqstu(ƛ)	3	1.8460435094429835	0	0	0
huʔaɬ	1	0.867798230934736	0	0	0
hita-inq-ʼu·(ƛ)	1	0.867798230934736	0	0	0
hask̓aːmac	3	1.8677982309347356	0	0	0
hitawa-ʼiːk	1	0.867798230934736	0	0	0
dup-ʔu-kʷiɬ	2	1.3677982309347356	0	0	0
dup-hitawa-ʼiːk	1	0.867798230934736	0	0	0
qaḥ-tak	1	0.867798230934736	0	0	0
tač-kʷa	1	0.867798230934736	0	0	0
ḥiyiːḥi	1	0.867798230934736	0	0	0
tuxʷ-i·č	1	0.867798230934736	0	0	0
pisat	1	0.867798230934736	0	0	0
dup-p̓iš-wa·	1	0.867798230934736	0	0	0
dup-ƛuɬ-wa·	1	0.867798230934736	0	0	0
c̓awa-umɬ	1	0.867798230934736	0	0	0
wik-iːp	3	1.8677982309347356	0	0	0
dup-ʔu-p̓iqš	2	1.3677982309347356	0	0	0
muːḥinƛ-as	7	3.8677982309347363	0	0	0
hita-inq-ʽsa(ƛ)	4	2.2881902940473346	0	0	0
ḥaːwi-m̓i·t	1	0.867798230934736	0	0	0
ʔani	1	0.867798230934736	0	0	0
suw̓aːs	2	1.3677982309347356	0	0	0
ɬic-w̓isa	2	1.3677982309347356	0	0	0
haːciq	1	0.867798230934736	0	0	0
su-uːɬ	1	0.867798230934736	0	0	0
čisk-at	1	0.867798230934736	0	0	0
m̓uč-(q)u·(ƛ)	1	0.867798230934736	0	0	0
ʔaya-(č)iɬ	1	0.867798230934736	0	0	0
ʔiːnax-y̓aƛ	1	0.867798230934736	0	0	0
hiš-ʽiqsa-ʼatḥ	1	0.867798230934736	0	0	0
naːḥtač	1	0.867798230934736	0	0	0
ƛut-ƛuɬ	1	0.867798230934736	0	0	0
naːḥtač-m̓i·t	1	0.867798230934736	0	0	0
ḥuksum-m̓i·t	1	0.867798230934736	0	0	0
muːčʔaːʔa	1	0.867798230934736	0	0	0
qʷiš-tu·p	1	0.867798230934736	0	0	0
hiš-siːk	1	0.867798230934736	0	0	0
qum̓aː-ʔis	1	0.867798230934736	0	0	0
ʔana-imɬ	1	0.867798230934736	0	0	0
ʔaani	1	0.867798230934736	0	0	0
ɬic	2	1.3677982309347356	0	0	0
muːḥinƛ	1	0.867798230934736	0	0	0
ƛ̓iːxʷ-ma-(q)u·ɬ	1	0.867798230934736	0	0	0
yaːc-i	1	0.867798230934736	0	0	0
ƛuɬ-aq	1	0.867798230934736	0	0	0
ḥiːx	2	1.3677982309347356	0	0	0
hiš-yuːya	1	0.867798230934736	0	0	0
ḥaːy̓i	1	0.867798230934736	0	0	0
ʔax̣ʷ-yu·	1	0.867798230934736	0	0	0
nuːsčiː	2	1.3677982309347356	0	0	0
t̓uc̓up	1	0.867798230934736	0	0	0
ḥačy̓im-štu·p	1	0.867798230934736	0	0	0
ʕiːčnuː	2	1.2881902940473342	0	0	0
t̓aps-(y)a·	1	0.867798230934736	0	0	0
čim-c̓aq	1	0.867798230934736	0	0	0
hinic-ʼa·ʔa	1	0.867798230934736	0	0	0
čaq-ʔatu	1	0.867798230934736	0	0	0
