wordform	frequency	dispersion
flack	4	0.9983444393346902
mcmuffin	1	0.999646295204614
leader	33	0.9880558273328006
compost	17	0.9948632557507894
heap	2	0.9988987620332166
defiantly	2	0.9992814792638247
exceeded	3	0.9990827132182505
jr	8	0.9981299324997913
pam	2	0.999399072219358
strangled	4	0.997747215269183
dreaming	2	0.9987194404921004
insiders	2	0.999153083805814
marple	2	0.999399072219358
marples	1	0.999399072219358
discovery	17	0.9943200441976676
wildlife	15	0.9936546100450927
videotaped	3	0.9988080210124104
glorious	5	0.9981774635106897
narrating	1	0.999399072219358
surfeit	1	0.999399072219358
pb	1	0.999399072219358
bu	2	0.9987598727156559
unconventional	1	0.999399072219358
predict	9	0.9969870277377407
subtle	16	0.995270047129775
references	18	0.9945114028129718
perfectly	47	0.9797604313593561
thoreau	1	0.999399072219358
relevance	5	0.9988003049392123
novelty	3	0.9980407346936259
headlines	39	0.9885712610224107
reception	8	0.9968580149938734
locality	6	0.9977104867607618
networks	24	0.9926629403177167
fulfills	1	0.999399072219358
inclined	26	0.9893616955607888
researched	2	0.9990003055564984
costumes	5	0.9981700560804199
describing	9	0.9966931996703696
remorse	10	0.9952947385640081
civilized	15	0.9945234398871604
electrocuted	5	0.9976185111682448
cheerleader	6	0.9971561640622346
mass	33	0.9867116873817516
penitentiaries	1	0.999388578359809
fined	7	0.9956962830132194
releasing	9	0.9966938169562254
perpetrated	3	0.9979901172534489
invalid	4	0.9984808595088259
concentrate	28	0.9871802073463187
workable	6	0.9973651153244302
robbery	26	0.989787005515449
institute	24	0.9901049077311966
cops	24	0.9916367025824155
juvenile	7	0.9970283858900805
deranged	3	0.9986796255544
institutionalized	3	0.9984444396433328
molesters	4	0.9979894999675926
emergencies	21	0.9918576909187992
features	29	0.9908734286216927
drawbacks	8	0.9969336325112115
sponsored	22	0.9923737418942652
deduct	20	0.9931333121398528
wok	11	0.9963388775891289
advertised	25	0.9881854573625228
grill	52	0.9864002666674906
surf	7	0.997693820042655
filets	1	0.9994354920848514
bacon	11	0.9953851709418858
sauce	79	0.9883598406167927
wine	46	0.988183296862027
seasoned	6	0.9975938197340114
juice	26	0.9912737384991932
trimmings	1	0.9994354920848514
dinners	19	0.9933117077521846
corn	58	0.9889981141917102
goblet	2	0.9987151194911099
cranberry	4	0.998954935046096
jellied	1	0.9994354920848514
pumpkin	8	0.9985827116750361
pie	47	0.9894425600079007
hoagies	2	0.9994354920848514
submarine	6	0.9979808579656116
sandmiches	1	0.9994354920848514
cokes	6	0.9975777703017603
soda	34	0.9906959589381455
terminology	8	0.9971515344183163
subs	6	0.9974098685489768
hoagie	1	0.9994354920848514
sandpaper	1	0.9994354920848514
sauerkraut	2	0.998928083111368
eyed	10	0.9964891866950206
finances	43	0.984076494063253
carve	2	0.9989444411865472
expressway	21	0.9916860854508809
eater	12	0.9949327004095692
cauliflower	9	0.9971089416942651
fries	23	0.9957589375275856
au	8	0.99567992493804
gratin	5	0.9979999938271411
tuna	19	0.9957598634563686
garlicky	2	0.9987219096355231
sage	4	0.998812033370474
hamburger	21	0.9933490535464622
deli	9	0.9964123346059713
muffins	5	0.9987728357186288
cooper	5	0.9979465986006139
flavors	1	0.9994354920848514
poppy	8	0.9982237599498766
seed	30	0.992445964339396
banana	11	0.9964385692548434
zucchini	3	0.9987104898471902
cinnamon	5	0.9988092555841224
donut	2	0.9994354920848514
muffin	2	0.9990660465001434
seasoning	14	0.9969558548020214
cupboard	4	0.9980450556946159
lemon	27	0.9911453430411822
preferably	6	0.9966052364359156
mexican	139	0.9740144259704505
mongolian	4	0.9987780826484034
ale	9	0.9962935070787262
waco	33	0.9907191071577388
alaskan	7	0.9980249939043027
burritos	3	0.9984370322130629
thais	1	0.999374689428053
lousy	29	0.9876916286778663
indicative	2	0.9987138849193976
salads	16	0.9929669536017096
iced	6	0.9968959780740065
reconsider	1	0.999374689428053
operation	28	0.9888808298791044
rancher	4	0.9974740662779825
ongoing	16	0.9943935012145101
eople	1	0.999374689428053
filet	6	0.9985614153130098
doggy	8	0.9963132602261123
phenomena	11	0.9960648026691434
catchy	1	0.999374689428053
supply	40	0.9857558202340138
kuwaitis	5	0.9976339433146408
iranians	3	0.9981435127886202
circuit	15	0.9970851761888155
louisville	26	0.9946339340553525
denny	4	0.9996003074083554
crum	4	0.9996003074083554
quits	6	0.9987185145633172
opponents	2	0.9992768496199063
incentitive	1	0.9996003074083554
mavericks	44	0.9916536779434507
jordan	21	0.9943070811946952
recruited	4	0.9988141938709687
vengeance	4	0.9983018466106373
requirement	32	0.9902453402633958
blasted	2	0.9992216025358103
remarks	1	0.9996003074083554
suspension	7	0.9982962910379348
kirk	9	0.9973046213105597
sodas	5	0.9986719094812021
cheapskate	1	0.9996003074083554
blames	1	0.9996003074083554
almighty	4	0.9987459837839006
flyers	7	0.9979033885907052
doorknob	2	0.9986286994712942
frightening	58	0.9799567282615069
sofa	10	0.9961061608214845
knob	3	0.9983243775443753
ordinance	4	0.9979330183117852
advertise	24	0.988392248124223
flyer	8	0.9963675813814243
federation	2	0.9985178966601743
applications	31	0.9880141605375329
visas	5	0.9973891894728073
commitment	31	0.988366630761206
housewife	16	0.9938098574378323
norm	21	0.9912175654863139
invasions	8	0.9973623375380788
deceived	2	0.9984956743693655
cults	3	0.9985638844564331
proselytize	1	0.9992314791095025
gossip	1	0.9992314791095025
subconscious	3	0.9989064781064144
rationally	3	0.9987074034179118
gullibility	2	0.9985490695958936
convert	23	0.9938194253685974
christians	14	0.9945212793866649
budgets	25	0.9899286726193598
raffle	2	0.9992314791095025
coupon	9	0.9961502967601753
dystrophy	3	0.9987697492893503
muscular	2	0.9987697492893503
charitable	3	0.9982487600270378
softener	5	0.997664498964503
unemployed	22	0.9921987413541395
apt	15	0.9931243614949432
salvation	2	0.9989339473269976
architects	1	0.9992314791095025
stalls	2	0.9992314791095025
urinal	1	0.9992314791095025
remotely	6	0.9978888823730939
missionaries	7	0.9974913502819454
baylor	17	0.9958956663446497
forcing	19	0.9932447322368287
efforts	12	0.9961530745465268
rewarding	15	0.9940558458513762
flags	15	0.9972438186537617
sabbatical	5	0.9982669699597843
donating	4	0.9981607967925833
worthy	14	0.99416757459128
minuscule	6	0.9983820937718944
hourly	6	0.9973901154015908
shack	6	0.9985586375266589
marked	21	0.9908508976879562
gardened	2	0.9986932058432282
rosebed	1	0.9992419729690516
rowlett	16	0.9948657248942129
entryway	1	0.9992419729690516
accommodating	2	0.9985027731567077
assess	6	0.9973243744579461
oleander	1	0.9992419729690516
needles	5	0.9980660434137144
hardier	2	0.998950305402177
pansies	8	0.997275300232408
evergreen	2	0.9992419729690516
burford	1	0.9992419729690516
hollies	9	0.9970746823292668
yaupon	5	0.997743511554048
hedge	7	0.9979052404482739
boxy	3	0.9981694387945643
weeding	5	0.9975722147290578
pricky	1	0.9992419729690516
edging	8	0.9964817792647507
fertilizer	23	0.9911240466791565
bog	3	0.9984722175068441
pri	1	0.9992419729690516
mowed	13	0.9930033734672021
tilled	2	0.9985888845335936
gemcraft	1	0.9992419729690516
weaker	5	0.9976965978290054
varieties	7	0.99719381849944
arizona	64	0.9838499501541664
maples	3	0.9983845629153183
oaks	33	0.9937354744922056
digging	25	0.9879777406720395
insured	12	0.9966033845783473
balled	3	0.9989907376257339
bur	3	0.9985043163713463
lapped	3	0.9986077117521973
callaway	2	0.9992419729690516
wolfe	6	0.9977246843354455
warranty	60	0.9854916218877215
stimulator	2	0.9992419729690516
leafing	2	0.9989290090401511
crepe	10	0.996123753468375
myrtles	6	0.9976768446816199
bud	12	0.9941771425220447
buds	6	0.9966311624418592
bergen	2	0.9989348732557813
cheers	31	0.9911351578245615
thursdays	18	0.9929166448044597
regularity	3	0.9981675869369973
wonders	11	0.995136096099062
doogie	5	0.997952771459171
howser	3	0.9982910441081608
religiously	23	0.9893428683421864
taping	7	0.9970391883925572
outcast	2	0.9988728360272715
roommates	8	0.9969509165151741
soaps	7	0.9966808539532528
katy	2	0.9987938234377264
operas	22	0.9937644869274289
restless	5	0.9975052392137014
filing	6	0.9973333251028553
thrift	2	0.9988648113111457
translate	13	0.9960583211676581
refused	19	0.9910370093734857
shifted	6	0.9962231364911627
letterman	6	0.9981104879953334
underestimated	4	0.9980249939043025
wipes	2	0.998418822280316
katherine	2	0.9986163537541782
saver	4	0.9974969058546483
sarcastic	4	0.9973533868931695
peggy	1	0.9992009234596395
bundy	10	0.9968752989978363
highlights	9	0.9958549254781648
borderline	10	0.9962385686375579
augustine	20	0.9938326970144977
mushy	6	0.9975015354985669
sod	2	0.9990419723517662
amounts	42	0.9823237108756508
bursts	2	0.9990675897147828
needing	27	0.9886666316871345
stalled	3	0.9986836379124627
predicted	2	0.9989419720431237
vegetation	6	0.9973185102423159
willow	3	0.9982873403930261
utterly	10	0.9973870289723112
millimeters	3	0.9987820950064663
thaw	5	0.9981219077836663
coated	5	0.9979357960981363
windshield	8	0.9979074009487683
defrost	2	0.9986586378353022
dethawed	1	0.9993706770699903
strangely	7	0.9963151120836801
icewise	1	0.9993706770699903
downed	1	0.9993706770699903
obstacle	1	0.9993706770699903
coldness	3	0.9988490705218225
bearable	4	0.9982700563890632
sheesh	3	0.9983607974098692
saves	25	0.990096574372143
proportion	21	0.9911758986910449
offshore	7	0.9965132608433981
semicold	1	0.9993706770699903
warmest	3	0.9982536983138842
ruler	5	0.9974564736310917
warms	4	0.9979898086105214
breezes	5	0.9976243753838754
kansas	57	0.9840320494816346
nebraska	25	0.9939444257544006
topeka	1	0.9993706770699903
carol	14	0.9952117136163998
mowers	8	0.9982802416056843
mechanical	25	0.9899925617054375
contraption	1	0.9992938249809407
whacker	2	0.9992938249809407
trimmer	2	0.9989339473269978
edger	3	0.9986370328303474
cord	9	0.995220355618382
clippers	4	0.9985222176611651
mulch	17	0.9943854764983844
landfills	27	0.9911296022518585
samples	13	0.995609554350476
bagged	5	0.9978722156549871
spray	34	0.9900231173553007
mulches	1	0.9992938249809407
munching	1	0.9992938249809407
mulching	9	0.9986237611844478
stunts	2	0.9986330204722851
seeding	2	0.9985580202408033
bunching	1	0.9992938249809407
chute	1	0.9992938249809407
clumps	2	0.9988419717344809
sweeper	3	0.9988901200312352
sweeps	2	0.9989487621875375
height	6	0.9969518424439582
skims	1	0.9992938249809407
electrify	1	0.9992938249809407
motorize	1	0.9992938249809407
widths	2	0.9986672798372842
composting	4	0.9983808592001827
shrinking	4	0.9982762292476215
spreading	10	0.9958043080379878
discontinuing	2	0.9992938249809407
poisons	2	0.998642897045979
hazards	7	0.9974493748437496
fertilizing	10	0.9951922691119417
neil	18	0.9943570813490162
fetish	2	0.9990444414951903
oreo	2	0.9996679002095679
luring	1	0.9996679002095679
costuming	2	0.9996679002095679
remarked	1	0.9996679002095679
appeared	10	0.9957049250152007
authentic	8	0.996599063577357
reproductions	1	0.9996679002095679
misery	6	0.9966913478128021
disables	1	0.9996679002095679
jagged	8	0.997194435785296
thriller	5	0.9973144978842533
terrorized	1	0.9995104923163336
fakes	6	0.9989302436118624
bucko	1	0.9995104923163336
nonsense	11	0.9962043092725593
awakening	17	0.994799058021784
prescribed	6	0.9977296226222923
schwarzenegger	13	0.9948827002552482
branching	3	0.9988811693863257
sylvester	5	0.9981873400843829
stallone	10	0.9967431998246913
de	10	0.9955598628390828
vito	2	0.9985546251685965
terminator	13	0.9966138784378968
rambo	3	0.9981626486501507
goofy	8	0.9971589418485864
flicks	1	0.9995104923163336
fake	14	0.9942786860453271
distinguished	1	0.9995104923163336
web	6	0.9983490689786079
bawled	1	0.9995104923163336
actresses	6	0.9970623366121505
initiated	8	0.996178383266615
toughest	6	0.9973925845450139
cures	1	0.9995104923163336
bait	24	0.9955280726175084
okeydoke	7	0.9969206695082403
warmed	7	0.9968080148395527
nutsy	1	0.9992703681184194
moisture	15	0.9958885675573073
pollen	8	0.9966743724517675
ragweed	1	0.9992703681184194
epidemics	1	0.9992703681184194
viruses	1	0.9992703681184194
strep	2	0.9989447498294746
aspirin	5	0.9982666613168559
sweated	1	0.9992703681184194
tolerate	29	0.9872876150852319
slushy	2	0.9987543171429538
roasting	2	0.9990095648443357
mohave	2	0.9992703681184194
corona	3	0.9988845644585322
fickle	2	0.9989999969135706
effected	11	0.9959901110805897
dips	5	0.9982253031645157
roars	1	0.9992703681184194
hauling	15	0.9950203550010955
shores	5	0.9971799295676841
icebergs	1	0.9992703681184194
iceberg	2	0.9989395028997
submerged	3	0.998419439566172
merchant	3	0.9986197488263853
hardwoods	2	0.9989441325436188
birch	1	0.9992703681184194
array	4	0.9976373383868468
brightest	3	0.9990166636316778
springtime	9	0.9961345559708522
dfw	11	0.9963015317948516
germs	2	0.9992703681184194
fleas	23	0.996012642014328
ticks	6	0.9973598683946562
dseg	6	0.9964070876761972
venue	3	0.9989737622646984
aggravated	6	0.9974685107052799
abreast	10	0.9953820845126069
inception	2	0.9989203670381706
tying	12	0.9953401090744111
suggestion	15	0.992980225247609
judges	80	0.9813582757971474
landmark	5	0.9976728323235567
mistrial	5	0.9977018447587807
qualified	48	0.9830181574634487
sequestered	6	0.9979586356748018
housewives	7	0.9964586310451584
witnesses	19	0.9944030691452755
failing	16	0.9941274510106515
panel	18	0.994481464448964
displeasure	1	0.9995376528939897
waive	5	0.9977521535560293
refined	5	0.9979827098231785
token	23	0.9921755931345465
reservations	17	0.9935311528739295
prosecutor	10	0.9962209759906667
excused	10	0.9970827070453921
insure	8	0.9967817801906804
audio	7	0.9971080157654815
nail	19	0.9927104713286151
entrapment	2	0.9990854910046018
portions	15	0.9941407226565511
raid	7	0.9969036941472046
extricate	3	0.9986895021280936
confession	3	0.9987043169886326
defendant	19	0.9946018351908497
lawsuit	8	0.9970148056012518
overhaul	6	0.9971592504915143
genre	4	0.9989984536989311
slapstick	14	0.9969478300858963
bungling	1	0.999330244846434
burglars	4	0.9981635745789342
gags	1	0.999330244846434
jacques	2	0.999330244846434
teti	4	0.999330244846434
frenchman	4	0.9983240689014472
chagrin	4	0.9980969077065056
innovative	7	0.9974382636983453
lacking	15	0.9931860900805256
element	41	0.9874808255581035
caricature	1	0.999330244846434
funniness	1	0.999330244846434
gag	1	0.999330244846434
loudly	2	0.9986814774119672
mutant	8	0.9967185083904583
excessively	3	0.9984283902110814
imitating	2	0.9990117253448311
bloodless	1	0.999330244846434
epileptic	3	0.9984941311547256
partly	39	0.9880907039836536
severely	21	0.9933021398214197
functions	6	0.9972067815024122
thrash	1	0.999330244846434
fixes	11	0.9955481344078225
snob	2	0.999330244846434
annoyed	5	0.9982895008935209
european	47	0.9824005629647008
succeed	7	0.9970345587486388
climactic	1	0.999330244846434
myth	5	0.9980660434137145
reborn	1	0.999330244846434
included	30	0.9879971851764975
broadened	6	0.9966638785922184
hypercritical	1	0.999330244846434
fart	2	0.9988555520233083
ramp	2	0.9990240710619475
decade	12	0.9941589325892985
stresses	10	0.9977783882049021
addressing	6	0.9973438189624043
careers	18	0.9930567686937307
relieved	5	0.9981067842801974
omni	2	0.9990456760669012
restating	1	0.9994037018632765
conclusions	6	0.9969975215972888
investigations	2	0.999101231793925
accounted	1	0.9994037018632765
summarize	3	0.9985253040904447
womb	4	0.998280241605684
differing	2	0.9987567862863768
testosterone	1	0.9994037018632765
estrogen	1	0.9994037018632765
connectivity	1	0.9994037018632765
reasoning	6	0.9964657298324999
libber	5	0.9979274627390827
evolution	7	0.9971135713381838
answers	37	0.9848425458103265
males	16	0.9930684971249916
perpetuate	2	0.9989040089629911
ideals	7	0.996424680323088
compatibility	2	0.998621600683953
defined	14	0.995879308269469
empathy	2	0.9989712931212744
preparing	20	0.9912478124932488
compliment	4	0.998242278525551
holds	22	0.9911123182478967
clamoring	1	0.9994037018632765
user	42	0.9872061333522637
approve	21	0.9928336198568514
liability	12	0.9965799277158253
workmen	5	0.9992462939700429
comp	14	0.9958919626295145
retreading	1	0.9995623443282224
trest	1	0.9995623443282224
tec	1	0.9995623443282224
preemployment	3	0.9989490708304659
amphetamines	3	0.9992749977623394
gung	8	0.9961851734110292
ho	18	0.9918289871265031
separated	25	0.9892749668980462
lease	22	0.9929762128895464
ventilated	1	0.9995623443282224
properly	64	0.9783527109651576
endangering	4	0.9984648100765743
declared	8	0.9964817792647512
brazen	1	0.9995623443282224
savior	1	0.9995623443282224
downward	3	0.9986947490578674
motorola	3	0.9985753042447666
wisened	1	0.9995623443282224
generational	5	0.9980305494770046
tack	7	0.9979425862425501
cathy	14	0.9957857894623127
tackled	3	0.9986061685375577
sassafras	3	0.9988873422448834
orangish	1	0.9993432078494061
feat	6	0.9975305479337896
hassles	4	0.9979740678211974
splotches	2	0.9988530828798854
hardwood	6	0.9977762277044064
semigloss	5	0.9976867212553129
tooth	30	0.9922897910178735
toothbrush	2	0.9985472177383264
polyurethane	1	0.9993432078494061
latex	21	0.996732397322214
abrasive	3	0.9986620329075089
pad	15	0.9943397973450532
scotchbrite	1	0.9993432078494061
haphazard	2	0.9988074037265552
dye	7	0.9978632650100772
sprayer	5	0.9984854891527443
loader	1	0.9993432078494061
granary	1	0.9993432078494061
ceilings	31	0.9942114018870434
dreading	1	0.9993432078494061
formulas	4	0.9986768477680489
proclaimed	1	0.9993432078494061
perfectionist	2	0.9987166627057497
outlets	4	0.9984688224346373
tasks	4	0.9980567841258773
dents	7	0.9975925851623001
scratches	4	0.9976978324007176
dent	8	0.9967922740502285
nicks	3	0.9985663535998573
devalued	3	0.9982469081694703
baseboards	3	0.9990296266346506
freehand	1	0.9993432078494061
lengths	11	0.9953209732128807
commonwealth	10	0.9978715983691306
voting	111	0.9841224818595121
privileges	7	0.9976175852394609
pose	5	0.9984327112120718
remain	7	0.996748138111538
rican	4	0.9979364133839919
stablest	1	0.9993709857129182
oppose	12	0.996260173642511
vie	1	0.9993709857129182
disadvantage	16	0.9942592415408689
rallies	4	0.9979459813147581
latino	1	0.9993709857129182
loudspeakers	2	0.9993709857129182
elect	20	0.991652443371739
mayors	5	0.9979771542504764
councilmens	1	0.9993709857129182
guides	8	0.997172830780342
escorts	1	0.9993709857129182
resentment	7	0.9969644968040028
attaining	1	0.9993709857129182
arrange	9	0.9956894928688053
import	17	0.9933422634020477
cereals	1	0.9993709857129182
industries	37	0.9863585998722222
pharmaceuticals	2	0.9993709857129182
agriculturally	3	0.9987308602804332
agriculture	13	0.9967268417495123
grains	2	0.9993709857129182
tillable	1	0.9993709857129182
virgin	8	0.9980530804107425
destination	4	0.998401538276353
cruises	11	0.9976416593878374
fondue	8	0.9988972188185766
chunks	6	0.9970530773243128
cheddar	7	0.9979376479557033
calmer	1	0.9993530844230993
skins	4	0.9980820928459656
trays	6	0.9979515368874599
catering	5	0.997281473090967
tray	7	0.9978703637974192
kebabs	2	0.998608020395125
pineapple	3	0.9985030817996352
strawberry	15	0.9950864045876686
watermelon	8	0.9972419667961938
hollow	6	0.997712647261257
bridal	1	0.9993530844230993
melon	2	0.9990688242864945
baler	1	0.9993530844230993
sticky	12	0.9961243707542307
strawberries	27	0.9958675798382096
dipped	2	0.9987546257858819
greenhouses	1	0.9993530844230993
pudding	11	0.9985382670934168
quart	12	0.9944629458732902
saucepan	4	0.9993530844230993
dissipate	2	0.9988533915228139
lukewarm	4	0.9990540094259551
cornstarch	12	0.9987194404920996
slender	2	0.9987395022824143
blender	3	0.99903116984929
topping	5	0.9980901175620912
moogoo	1	0.9993530844230993
skim	7	0.9969990648119282
decker	2	0.9986543168343106
mixer	5	0.9971438183451186
thickening	1	0.9993530844230993
thickens	2	0.9993530844230993
globs	1	0.9993530844230993
rubbery	4	0.9981845622980322
trick	16	0.9932123247293979
blenders	1	0.9993530844230993
thickened	1	0.9993530844230993
cools	4	0.9986740699816975
vanilla	6	0.9983888839163086
favoring	1	0.9993530844230993
custard	3	0.9983234516155914
unsweetened	4	0.9993530844230993
nestle	1	0.9993530844230993
quik	1	0.9993530844230993
groedy	1	0.9993530844230993
whisk	1	0.9993530844230993
beater	5	0.9983595628381565
thicken	2	0.9993530844230993
spoon	6	0.9976589433918007
saran	6	0.9982043154454175
steaming	2	0.9988592557384431
bo	11	0.998400920990497
damaging	5	0.9972996830237141
injuring	1	0.9996669742807841
announced	23	0.990592872200223
royals	5	0.9980861052040285
injury	21	0.9918811477813206
nike	9	0.998381785128967
trainer	8	0.9967648048296449
sponsors	6	0.99697962030747
endorsements	3	0.9991361084447795
disneyland	16	0.9947373294362023
endorsing	1	0.9996669742807841
wheaties	1	0.9996669742807841
intensive	13	0.9943012169790648
athletics	18	0.9949240584075878
achievement	5	0.9982956737520795
revenues	10	0.9969851758801725
instigate	1	0.9996669742807841
qualify	23	0.9905552177630175
dishonest	7	0.9976712891089162
veered	1	0.9996669742807841
reform	26	0.9921277534807198
rearing	10	0.9960922718897283
obligations	5	0.9986114154673316
closets	10	0.9962342476365676
spa	9	0.997881783585752
lifting	29	0.9900441050743988
hips	5	0.9978666600822843
abdominals	1	0.9996966040018634
thighs	2	0.9993317880610741
undisciplined	1	0.9996966040018634
desired	6	0.9977070916885544
aerobic	31	0.9927752863434763
belonging	4	0.9989129596079003
sauna	4	0.9980169691881768
jacuzzis	1	0.9996966040018634
repellent	1	0.9992700594754915
respiratory	4	0.9986922799144439
freons	5	0.9986540081913828
arguable	2	0.9989827129096074
global	22	0.9929215830913058
warming	8	0.9964296186099343
sagan	3	0.9987302429945775
kuwait	27	0.9924459643393964
erupted	3	0.9978882650872386
meteorological	2	0.9992700594754915
billions	23	0.9924336186222796
meteorologists	1	0.9992700594754915
formalize	1	0.9992700594754915
weatherman	2	0.9987432059975486
buff	19	0.9931657196472831
leaded	7	0.9983901184880198
restoring	9	0.9957107892308313
octane	1	0.9992700594754915
officials	15	0.9936157210361766
winner	15	0.995480232963682
chernobyl	2	0.9989503054021774
circulation	7	0.9962490624971068
tracers	1	0.9992700594754915
presentation	20	0.9937206596316664
sympathetic	13	0.995679616295112
smoky	1	0.9992700594754915
haze	7	0.9968453606338292
arlington	65	0.9809261756980736
endorse	2	0.9988012308679967
solar	27	0.9950950465896503
powered	15	0.9956749866511929
se	4	0.9986595637640858
generating	4	0.9981438214315482
volt	1	0.9992700594754915
focal	5	0.9971086330513369
fuels	10	0.9976777706104031
ad	21	0.9924357791227749
volkswagen	16	0.9940978212895721
caprice	2	0.9985018472279237
cadillac	34	0.9938762156673319
contributor	7	0.9976796224679709
converters	4	0.9987003046305699
analyzing	3	0.9985851808184597
knowledgeable	23	0.9906937984376504
fiero	1	0.9992700594754915
pinned	2	0.9986015388936387
viewpoints	11	0.9955166528291756
maternity	16	0.9960518396661717
feedings	1	0.9992555532578797
feministus	1	0.9992555532578797
libbers	1	0.9992555532578797
combat	17	0.99461510683675
voluntarily	13	0.994617575980173
steinem	1	0.9992555532578797
policemen	22	0.9899823764888165
stutter	2	0.9987580208580882
rodriguez	2	0.9989481449016814
overcompensate	4	0.9983428961200495
sexist	2	0.9986953663437232
remark	4	0.9984111062071181
sweetie	5	0.9972438186537612
occupying	3	0.9982151179478952
prominent	6	0.9970401143213411
inexperience	1	0.9992555532578797
treasurer	2	0.9986574032635903
backgro	1	0.9992555532578797
und	1	0.9992555532578797
strauss	3	0.9983345627609963
staunch	3	0.9979302405254343
supporter	8	0.9966771502381176
gays	3	0.9989570955465915
bases	36	0.9870570588180829
leland	6	0.9987083293466956
richards	13	0.9959796172210408
bred	27	0.9950891823740198
mystique	1	0.9992555532578797
bastion	1	0.9992555532578797
pickup	86	0.9777758573328932
madd	1	0.9992555532578797
mobilize	3	0.9982558588143797
exploit	3	0.9986089463239084
promoted	5	0.9976422766736937
mozzarella	2	0.9985419708085512
multimillionaire	6	0.9975018441414943
zenith	3	0.9991249972993742
laptops	1	0.9994280846545814
harvard	17	0.9959703579332029
tremendously	28	0.9880428643298287
portability	1	0.9994280846545814
compactness	1	0.9994280846545814
download	2	0.9990981453646458
floppy	17	0.996374680168766
internal	25	0.9901990438242095
megabyte	5	0.9977385732672018
batteries	21	0.9959663455751414
printers	12	0.995715727517678
mode	21	0.991307689221263
mainframe	26	0.9953530720773838
interface	15	0.9950425772919054
appears	21	0.9920762101117591
continually	16	0.9932425717363322
reduce	48	0.9859925493597201
signals	7	0.9969114102204018
ishihara	1	0.9994280846545814
dislikes	3	0.9988984533902879
networked	4	0.9990052438433452
corporation	65	0.9841289633609981
worldwide	10	0.9948740582532669
telegrams	1	0.9994280846545814
faxes	5	0.9980067839715556
productivity	12	0.9965694338562774
enhancement	3	0.998820675372455
allows	25	0.9891542875132326
secretarial	8	0.9970086327426937
disappearing	6	0.9980802409883982
piling	9	0.9962592477137283
justification	12	0.9956552335038074
typewriter	20	0.994534242389637
printing	8	0.9967969036941473
foil	16	0.9962499884258902
transmitter	1	0.9994280846545814
teleconferencing	3	0.9994280846545814
communicate	20	0.9928036814928444
technicians	5	0.9968722125685578
utilized	2	0.9989691326207801
dreamed	6	0.9969864104518849
vacationed	3	0.9989981450560032
facets	2	0.9992120346050452
biased	31	0.9899049071139108
expertise	23	0.9901907104651562
input	24	0.9898564501742295
prosecuting	8	0.9974163500504633
instructed	4	0.9987296257087214
flee	3	0.9991354911589232
avoid	51	0.9807391380837596
prosecution	9	0.9971086330513366
instruction	15	0.9945333164608536
deliberations	6	0.9990999972222135
graylord	1	0.9997515424430315
misjustice	1	0.9997515424430315
corruption	23	0.9941024509334906
determining	6	0.9974398069129853
outcome	9	0.9960342470192813
tract	10	0.9967663480442843
flooded	13	0.9952891829913054
debris	6	0.9975811653739671
alleyway	1	0.9993663560689996
calamity	2	0.9987299343516495
befalls	1	0.9993663560689996
purchasers	1	0.9993663560689996
retainer	1	0.9993663560689996
compactor	2	0.9990987626505017
wedge	1	0.9993663560689996
horizon	9	0.9961725190509854
retaining	2	0.9991024663656365
jammed	3	0.9984530816453142
moist	7	0.9966552365902362
watering	21	0.9905320695434249
contend	5	0.9973518436785302
segment	13	0.9947036873570598
mckinney	20	0.9911441084694711
wylie	4	0.997702462044636
gumbo	9	0.997837339004133
developments	10	0.9959651110034294
inspected	11	0.9955836283445327
repossessions	1	0.9993663560689996
buyer	10	0.994142883157047
panes	2	0.9990993799363581
bankrupt	26	0.990914786774033
installs	1	0.9993663560689996
tilt	5	0.9986666625514276
pane	3	0.9982212908064537
beast	10	0.9964197420362408
milky	2	0.9990138858453264
rider	5	0.9974614119179379
deductible	37	0.9878172463495262
bachelor	21	0.9931005959894935
reining	1	0.9993530844230993
suffocating	1	0.9993530844230993
choke	8	0.9977083262602672
debts	23	0.9929163361615312
incur	4	0.9987580208580887
wealthier	3	0.9985092546581935
staggering	10	0.9965274584180814
hamilton	6	0.997882709514536
tuitions	1	0.9993530844230993
median	4	0.9980589446263727
undergraduate	43	0.9890718798514809
fostered	1	0.9993530844230993
socializing	4	0.998329315831222
disagreeing	2	0.9990678983577105
institutions	12	0.9964200506791686
wandering	6	0.9974790045648292
ropes	5	0.9980882657045236
mattered	1	0.9993530844230993
alienated	1	0.9993530844230993
psychological	13	0.9946749835647645
graduates	16	0.9940860928583115
mit	16	0.9963854826712428
grads	2	0.9993530844230993
confess	8	0.9969441263707605
quirks	2	0.9987132676335421
tolerances	3	0.9987555517146653
rated	20	0.9905228102555877
undergrads	2	0.9990046265574889
undergraduates	3	0.9982697477461356
academies	1	0.9993530844230993
faculty	15	0.994871280466915
instruct	1	0.9993530844230993
cadets	1	0.9993530844230993
investing	10	0.9953435041466178
researcher	9	0.9963688159531358
disappointing	16	0.9940496729928173
chima	3	0.9992253062509445
para	5	0.9986509217621039
diso	3	0.9992253062509445
cinema	2	0.9987104898471906
simo	1	0.9992253062509445
projectionist	3	0.9987104898471908
superb	3	0.9984345630696392
aging	8	0.9962549267127367
lighthearted	6	0.9981330189290705
tequila	1	0.9992253062509445
sunrise	2	0.9988851817443878
