wordform	frequency	dispersion
devry	3	0.9992383989480739
poinsettias	2	0.9992383989480745
polly	2	0.9992387061691506
lowell	3	0.9992390133902275
lobbing	2	0.9992390133902276
faulk	3	0.9992390133902276
christy	4	0.9992390133902276
farrow	1	0.9992390133902276
lunchbox	2	0.9992390133902276
il	5	0.9992390133902276
hula	1	0.9992390133902276
ns	1	0.9992390133902281
bewildered	1	0.9992390133902281
neccessarily	1	0.9992390133902281
rodeos	1	0.9992390133902281
emphasizes	1	0.9992390133902281
township	1	0.9992390133902281
beamers	1	0.9992390133902281
calloused	1	0.9992390133902281
editorials	3	0.9992393206113074
glitches	2	0.9992399350534629
depreciation	2	0.9992405494956191
speechless	2	0.9992408567166953
raced	3	0.9992417783799279
waiveable	1	0.9992417783799292
subportion	2	0.9992417783799292
varicose	1	0.9992417783799292
veins	1	0.9992417783799292
caddy	2	0.9992420856010074
clinically	1	0.9992420856010074
destruct	2	0.9992423928220868
burke	2	0.9992427000431642
condoms	3	0.9992430072642393
contempt	3	0.9992442361485511
reek	1	0.9992442361485515
maintenances	1	0.9992442361485515
kindhearted	1	0.9992442361485515
nixed	1	0.9992442361485515
pampering	1	0.9992442361485515
frat	2	0.9992442361485515
piranha	1	0.9992442361485515
misclassified	1	0.9992442361485515
pooper	1	0.9992442361485515
scooper	1	0.9992442361485515
stately	1	0.9992442361485515
tinsel	1	0.9992442361485515
comply	2	0.9992442361485536
stinking	2	0.9992442361485538
milkshakes	2	0.9992445433696286
reliably	2	0.9992451578117857
census	4	0.9992451578117859
rosebed	1	0.9992454650328623
entryway	1	0.9992454650328623
oleander	1	0.9992454650328623
evergreen	2	0.9992454650328623
burford	1	0.9992454650328623
pricky	1	0.9992454650328623
pri	1	0.9992454650328623
gemcraft	1	0.9992454650328623
callaway	2	0.9992454650328623
stimulator	2	0.9992454650328623
callie	1	0.9992454650328626
flipper	1	0.9992454650328626
refresher	2	0.9992454650328626
tracked	2	0.9992460794750209
renee	1	0.9992463866960952
cheezem	2	0.9992463866960952
retell	2	0.9992463866960952
coincidentally	1	0.9992463866960952
taxiing	1	0.9992463866960952
taxied	1	0.9992463866960952
glenda	2	0.9992463866960952
bc	1	0.9992463866960952
fremont	1	0.9992463866960952
heavyweight	1	0.9992463866960952
benford	1	0.9992463866960952
shaara	1	0.9992463866960952
reduplicate	1	0.9992463866960952
vanishing	1	0.9992463866960952
email	1	0.9992463866960952
flier	1	0.9992463866960973
psycholinguistics	1	0.9992463866960973
paltry	1	0.9992463866960973
lotions	1	0.9992463866960973
meniar	1	0.9992463866960973
cringes	1	0.9992463866960973
vinny	2	0.999246386696098
instability	2	0.9992473083593305
thai	3	0.9992473083593314
expediency	3	0.9992476155804096
ucla	5	0.9992479228014858
forgiven	2	0.9992482300225621
oblige	2	0.9992482300225638
apprehended	2	0.9992482300225652
micro	2	0.9992482300225657
butterfly	4	0.9992485372436435
amelia	2	0.9992491516857989
earhart	2	0.9992491516857989
subdued	3	0.9992494589068746
redesigning	2	0.9992494589068751
grapefruit	3	0.9992494589068766
workmen	5	0.9992497661279527
thereof	2	0.999250073349032
gandhi	2	0.9992506877911856
gases	2	0.9992506877911875
prostrate	1	0.9992509950122639
feverishly	1	0.9992509950122639
gassing	1	0.9992509950122639
decaying	1	0.9992509950122639
chec	1	0.9992509950122639
pessimist	2	0.9992509950122641
investor	1	0.9992509950122646
gangbusters	1	0.9992509950122646
reelecting	1	0.9992509950122646
congresses	2	0.9992509950122646
appraisals	1	0.9992509950122646
abandoning	2	0.9992509950122646
straights	1	0.9992509950122646
appraise	1	0.9992509950122646
appraiser	1	0.9992509950122646
pittosporum	3	0.9992516094544213
essay	2	0.9992522238965754
liens	1	0.9992522238965756
profiles	1	0.9992522238965756
telemarketeers	1	0.9992522238965756
fingerprints	2	0.9992522238965756
dakotas	1	0.9992522238965756
cited	1	0.9992522238965756
latitudes	1	0.9992522238965756
adoptive	1	0.9992522238965756
carting	1	0.9992522238965756
interval	1	0.9992522238965756
motorists	1	0.9992522238965756
plinking	3	0.999252223896576
indiscriminately	1	0.999252223896576
plinker	1	0.999252223896576
replete	1	0.999252223896576
es	1	0.999252223896576
extinct	1	0.999252223896576
scouters	1	0.999252223896576
legislative	1	0.999252223896576
vendettas	1	0.9992525311176533
trialed	1	0.9992525311176533
revoted	1	0.9992525311176533
shotcross	1	0.9992525311176533
strangling	1	0.9992525311176533
psychiatrists	2	0.9992525311176533
psychotics	2	0.9992525311176533
fleeing	2	0.9992528383387318
forecasting	2	0.9992531455598102
patting	2	0.9992537600019639
strolling	1	0.9992537600019639
waggling	1	0.9992537600019639
compresses	2	0.9992540672230416
serials	1	0.9992543744441189
dilworth	3	0.9992543744441189
lollipops	1	0.9992543744441189
tootsie	2	0.9992543744441189
refreshment	1	0.9992543744441189
businesswomen	1	0.9992543744441189
jill	2	0.9992543744441189
saretha	3	0.9992543744441189
banisters	2	0.9992543744441189
climbable	1	0.9992543744441189
throne	3	0.9992543744441189
spectacle	1	0.9992543744441189
giggling	1	0.9992543744441189
perspire	1	0.9992546816651983
cube	1	0.9992546816651983
checkered	1	0.9992546816651983
gel	3	0.9992546816651983
slicked	1	0.9992546816651983
misused	2	0.9992546816651996
heirs	2	0.9992549888862755
coffin	2	0.9992549888862755
fryer	2	0.9992552961073551
reviving	2	0.9992556033284318
ticker	4	0.9992556033284327
debut	2	0.9992556033284328
hisken	1	0.9992559105495085
tigers	1	0.9992559105495085
crain	1	0.9992559105495085
craning	1	0.9992559105495085
conside	1	0.9992559105495085
steinbrenner	1	0.9992559105495085
dragginess	1	0.9992559105495089
prolonging	1	0.9992559105495089
arias	2	0.9992562177705885
liquids	2	0.9992565249916643
baptism	2	0.9992565249916643
mediocore	1	0.9992568322127425
unlicensed	1	0.9992568322127425
brittle	1	0.9992568322127425
skits	1	0.9992568322127425
farmland	3	0.9992571394338217
automatics	2	0.999257139433822
baseline	2	0.9992574466548989
objectivity	4	0.9992574466548989
scribble	1	0.9992574466548989
minimized	1	0.9992574466548989
prematurely	1	0.9992574466548989
dumper	1	0.9992574466548989
sensitivities	1	0.9992574466548989
fro	1	0.9992574466548989
fantastically	1	0.9992574466548989
moslem	1	0.9992574466548989
squared	2	0.9992577538759781
wanders	1	0.9992580610970533
hypnotized	1	0.9992580610970533
poisoned	1	0.9992580610970533
uld	1	0.9992580610970533
grayhound	1	0.9992580610970533
jowls	1	0.9992580610970533
hershey	1	0.9992580610970533
fishbowl	1	0.9992580610970533
detention	2	0.9992580610970556
breakfasts	1	0.9992583683181316
galunkies	1	0.9992583683181316
armenian	2	0.9992583683181316
goulashes	1	0.9992583683181316
hams	3	0.9992583683181316
marsh	1	0.9992583683181316
pierogies	1	0.9992583683181316
newarth	1	0.9992583683181316
yolks	1	0.9992583683181316
margarine	1	0.9992583683181316
conforming	2	0.9992586755392112
feedings	1	0.9992589827602866
feministus	1	0.9992589827602866
libbers	1	0.9992589827602866
steinem	1	0.9992589827602866
inexperience	1	0.9992589827602866
backgro	1	0.9992589827602866
und	1	0.9992589827602866
mystique	1	0.9992589827602866
bastion	1	0.9992589827602866
madd	1	0.9992589827602866
horrid	2	0.9992592899813656
tribal	1	0.9992595972024426
enhances	1	0.9992595972024426
subdivided	1	0.9992595972024426
lutherans	1	0.9992595972024426
kuran	1	0.9992595972024426
ayatollah	1	0.9992595972024426
alternating	1	0.9992595972024426
beneficia	1	0.9992595972024426
cheney	3	0.9992595972024426
bagdad	1	0.9992595972024426
wringing	1	0.9992595972024426
pieced	2	0.9992595972024433
melodramatic	2	0.999259904423521
weaver	3	0.999259904423522
deprivation	2	0.9992599044235227
retried	2	0.9992602116445995
interpretive	2	0.9992602116446
walton	3	0.999260518865676
sequatchie	1	0.9992608260867534
plucked	1	0.9992608260867534
kaye	1	0.9992608260867534
orphanages	1	0.9992608260867534
industrious	2	0.9992608260867534
isinglass	1	0.9992608260867534
hodskins	2	0.9992608260867534
wouldn	1	0.9992608260867534
thomasborough	1	0.9992608260867534
cannery	3	0.9992608260867534
slate	7	0.9992608260867534
feudal	1	0.9992608260867534
feudalism	1	0.9992608260867534
emperors	1	0.9992608260867534
concubines	2	0.9992608260867534
mistresses	1	0.9992608260867534
ragged	2	0.9992608260867561
gatlinburg	2	0.999261133307834
brownwood	3	0.9992614405289114
depreciates	1	0.9992623621921429
inpreciates	1	0.9992623621921429
tupidest	1	0.9992623621921429
duxbury	2	0.9992623621921429
renter	1	0.9992623621921429
kip	1	0.9992632838553763
soun	1	0.9992632838553763
oasis	3	0.9992632838553785
amnesia	8	0.9992635910764561
zaps	2	0.9992635910764563
lanes	2	0.9992635910764567
handicrafts	3	0.9992638982975321
telstar	1	0.9992638982975324
intermediates	1	0.9992638982975324
sabre	2	0.9992638982975324
negotiation	1	0.9992638982975324
calculus	2	0.9992642055186111
cheddars	2	0.9992642055186111
breading	1	0.9992642055186111
gorge	1	0.9992642055186111
tippers	1	0.9992642055186111
tavern	1	0.9992642055186111
wenches	1	0.9992642055186111
chic	1	0.9992642055186111
towners	1	0.9992642055186111
stalling	2	0.9992645127396877
curiously	2	0.9992645127396877
paragraphs	2	0.9992648199607658
canceling	2	0.9992648199607663
commercialization	2	0.9992648199607678
smokeys	2	0.9992651271818457
regency	2	0.9992651271818457
hyatt	2	0.9992651271818457
freckled	1	0.9992657416239991
melanoma	1	0.9992657416239991
sandstorm	1	0.9992657416239991
planoite	1	0.9992657416239991
roswell	2	0.9992657416239991
brownfield	1	0.9992657416239991
sandstorms	1	0.9992657416239991
snirtstorm	1	0.9992657416239991
photinia	2	0.9992657416239991
yaupons	1	0.9992657416239991
holley	1	0.9992657416239991
fury	2	0.999265741624
twirled	2	0.9992660488450789
ruffle	2	0.999266048845079
duplicated	1	0.9992663560661548
huff	2	0.9992663560661548
butkis	1	0.9992663560661548
lambert	1	0.9992663560661548
newton	1	0.9992663560661548
branded	1	0.9992663560661548
exorcist	1	0.9992669705083103
barnyard	1	0.9992669705083103
treacherous	1	0.9992669705083103
narrates	1	0.9992669705083103
middl	1	0.9992669705083103
warhead	1	0.9992669705083103
hankering	1	0.9992669705083103
excalibur	1	0.9992669705083103
unimpressive	1	0.9992669705083103
quixote	1	0.9992669705083103
sophia	1	0.9992669705083103
loren	1	0.9992669705083103
touristing	1	0.9992669705083103
newmarket	1	0.9992669705083103
edmunds	2	0.9992669705083103
acclaimed	2	0.9992669705083103
expensiv	1	0.9992672777293887
chools	1	0.9992672777293887
contingencies	1	0.9992672777293887
foreclosure	3	0.9992672777293887
viral	1	0.9992675849504659
surcharge	2	0.9992675849504659
zapped	1	0.9992675849504659
gahouli	1	0.9992675849504659
whiteman	1	0.9992675849504659
wharton	2	0.9992675849504659
intersects	1	0.9992675849504659
limbers	1	0.9992675849504659
massachusetters	1	0.9992675849504659
aback	1	0.9992675849504659
pinstripes	1	0.9992675849504659
immaculate	1	0.9992675849504659
hays	1	0.9992675849504659
ts	4	0.9992675849504677
guppies	6	0.9992678921715457
aggravation	2	0.9992685066137001
emptying	3	0.9992685066137015
reasoned	3	0.9992691210558565
recruiters	5	0.9992691210558571
tp	1	0.9992694282769324
buenos	1	0.9992694282769324
aires	1	0.9992694282769324
wildcats	1	0.9992694282769324
wildcat	1	0.9992694282769324
davidson	1	0.9992694282769324
fumbling	2	0.9992694282769324
stopwatch	1	0.9992694282769324
nudist	1	0.9992694282769324
painters	6	0.9992694282769324
morass	1	0.9992700427190889
datsuns	1	0.9992700427190889
migratory	2	0.9992700427190889
cohesive	1	0.9992700427190889
feinting	1	0.9992700427190889
overpower	1	0.9992700427190889
robotizing	1	0.9992700427190889
tangentially	2	0.9992706571612441
phillies	7	0.9992706571612441
inning	4	0.9992706571612441
martinez	1	0.9992706571612441
offensively	1	0.9992706571612441
ang	1	0.9992706571612441
rooming	1	0.9992706571612441
accommodations	1	0.9992706571612441
iffy	3	0.9992706571612462
unmanageable	2	0.9992709643823228
vps	2	0.9992709643823245
coincide	2	0.9992712716034003
instilling	2	0.999271271603401
dividers	2	0.9992715788244769
silva	3	0.9992721932666327
proves	2	0.9992721932666335
corresponding	2	0.9992721932666341
confiscated	2	0.9992721932666355
champ	2	0.9992725004877118
substituted	2	0.9992725004877138
saturated	2	0.9992728077087898
meandering	1	0.999273114929866
some	1	0.999273114929866
hilltop	1	0.999273114929866
bulldozer	1	0.999273114929866
ja	1	0.999273114929866
jees	2	0.999273114929866
cussing	1	0.999273114929866
alice	1	0.999273114929866
bungee	4	0.999273114929866
bungees	2	0.999273114929866
impaled	1	0.999273114929866
eyelids	2	0.999273114929866
powdery	1	0.999273114929866
uuuugggghhhh	1	0.999273114929866
kinetic	1	0.999273114929866
rigs	3	0.9992731149298689
repellent	1	0.9992734221509444
meteorological	2	0.9992734221509444
meteorologists	1	0.9992734221509444
formalize	1	0.9992734221509444
octane	1	0.9992734221509444
tracers	1	0.9992734221509444
smoky	1	0.9992734221509444
volt	1	0.9992734221509444
fiero	1	0.9992734221509444
hudson	2	0.9992734221509464
nutsy	1	0.9992737293720222
ragweed	1	0.9992737293720222
epidemics	1	0.9992737293720222
viruses	1	0.9992737293720222
sweated	1	0.9992737293720222
mohave	2	0.9992737293720222
roars	1	0.9992737293720222
icebergs	1	0.9992737293720222
birch	1	0.9992737293720222
germs	2	0.9992737293720222
unhemmed	1	0.9992737293720229
unstitched	1	0.9992737293720229
wads	1	0.9992737293720229
rattling	1	0.9992737293720229
corrosion	1	0.9992737293720229
safeguard	2	0.9992737293720231
slander	1	0.9992737293720234
riled	1	0.9992737293720234
helm	1	0.9992737293720234
legislated	2	0.999274036593101
adaptation	2	0.9992743438141801
quoting	2	0.9992743438141801
telegram	2	0.9992746510352583
hoarse	2	0.9992752654774115
kazoo	1	0.9992752654774115
electrocardiogram	2	0.9992752654774115
pacemaker	1	0.9992752654774115
wrenching	1	0.9992752654774115
aweful	1	0.9992752654774115
lens	2	0.999276187140647
passengers	3	0.9992764943617247
structuring	2	0.9992768015828007
lowers	2	0.9992768015828021
crossover	2	0.9992768015828022
ammonia	2	0.9992777232460339
amphetamines	3	0.9992783376881893
funner	2	0.9992783376881906
accusation	2	0.9992786449092679
pricewise	2	0.999278952130345
alkies	2	0.9992789521303452
shmoe	1	0.9992789521303452
valium	2	0.9992789521303452
compose	3	0.9992789521303472
aerial	2	0.999278952130348
uncourteous	1	0.9992792593514236
hullabaloo	1	0.9992792593514236
veterinarians	1	0.9992792593514236
geometry	3	0.9992792593514245
earmarked	3	0.9992795665725033
opponents	2	0.9992798737935792
sopping	2	0.9992798737935794
statues	2	0.9992801810146568
careless	2	0.9992801810146577
preschooler	2	0.9992801810146585
sanders	5	0.9992801810146588
rejuvenating	2	0.9992807954568145
debits	2	0.9992807954568149
dub	3	0.9992811026778922
undertake	2	0.9992814098989699
diamante	2	0.9992817171200479
acute	3	0.9992820243411252
dishing	2	0.9992820243411256
scanning	2	0.9992820243411259
avocados	2	0.9992820243411263
orthopedist	4	0.9992823315622014
woo	1	0.9992823315622014
hda	1	0.9992823315622014
radiologist	2	0.9992823315622014
curbs	1	0.9992823315622014
immobilized	1	0.9992823315622014
bomber	2	0.9992823315622035
cc	1	0.9992829460043572
olicott	1	0.9992829460043572
ralphie	4	0.9992829460043572
meatloaf	1	0.9992829460043572
malts	1	0.9992829460043572
grest	1	0.9992829460043572
naw	1	0.9992829460043572
rinkers	1	0.9992829460043572
margaritas	6	0.9992829460043572
senor	2	0.9992829460043572
pico	1	0.9992829460043572
kung	2	0.9992829460043572
pao	2	0.9992829460043572
snails	1	0.9992829460043572
cornea	1	0.9992829460043574
casing	1	0.9992829460043574
collegiate	2	0.9992832532254358
markings	2	0.9992832532254371
suburbanite	1	0.9992838676675911
sideward	1	0.9992838676675911
troopers	1	0.9992838676675911
checker	1	0.9992838676675911
weighting	1	0.9992838676675911
topazes	1	0.9992838676675911
decked	1	0.9992838676675911
circulate	2	0.9992838676675927
artifact	2	0.9992841748886683
bleep	1	0.9992841748886683
typos	1	0.9992841748886683
retyping	1	0.9992841748886683
retypes	1	0.9992841748886683
encyclopedia	1	0.9992841748886683
trait	2	0.9992841748886693
formats	3	0.9992847893308237
defiantly	2	0.9992847893308242
dominique	1	0.9992847893308243
neek	1	0.9992847893308243
unconditionally	1	0.9992847893308243
beaner	1	0.9992847893308243
saliva	1	0.9992847893308243
kera	2	0.999284789330825
weakening	1	0.9992850965519022
gsi	2	0.9992850965519022
handbook	1	0.9992850965519022
badger	1	0.9992850965519022
homa	2	0.9992850965519022
baxter	2	0.9992850965519022
misgivings	1	0.9992854037729806
quiz	1	0.9992854037729806
joes	1	0.9992854037729806
alumni	2	0.9992854037729806
sprinter	1	0.9992854037729806
viscosity	2	0.9992854037729818
bueno	3	0.9992854037729818
baited	2	0.9992857109940595
brigette	2	0.9992857109940597
premed	3	0.9992857109940598
combines	2	0.9992860182151372
insulate	1	0.9992863254362137
appleseed	2	0.9992863254362137
scrubby	1	0.9992863254362137
pecanseed	1	0.9992863254362137
cubicles	3	0.999286632657291
durango	2	0.9992866326572929
silverton	3	0.9992866326572936
tandy	2	0.9992872470994467
tabloid	2	0.9992875543205264
subjecting	2	0.9992875543205271
kayla	1	0.9992881687626801
maladjusted	1	0.9992881687626801
snippy	1	0.9992881687626801
rung	1	0.9992881687626801
coors	1	0.9992884759837577
jamboree	1	0.9992884759837577
astrodome	1	0.9992884759837577
robotic	1	0.9992884759837577
learner	1	0.9992884759837577
insensitive	2	0.9992884759837588
corp	3	0.9992884759837599
commonly	2	0.9992887832048367
reselling	2	0.9992893976469932
hock	4	0.9992897048680692
scooter	1	0.9992897048680692
ransack	1	0.9992897048680692
unhooked	1	0.9992897048680692
zirconiums	1	0.9992897048680692
rabbi	1	0.9992897048680693
torito	1	0.9992897048680693
curd	1	0.9992897048680693
omelets	1	0.9992897048680693
crepes	2	0.9992897048680693
daring	1	0.9992897048680693
marylander	3	0.9992897048680693
croutons	1	0.9992897048680693
pizzaria	1	0.9992897048680693
spinoccoli	2	0.9992897048680693
kitchenaid	1	0.9992897048680693
brunches	4	0.9992897048680696
shelving	2	0.9992897048680712
aruba	3	0.999290012089149
snobby	2	0.9992903193102248
baits	2	0.999290319310227
flare	2	0.9992906265313035
closure	2	0.9992906265313048
coaster	3	0.9992909337523797
camshaft	2	0.9992912409734581
crankshaft	1	0.9992912409734581
mast	1	0.9992912409734581
uncover	1	0.9992912409734581
retooling	1	0.9992912409734581
creeper	1	0.9992912409734581
attenborough	1	0.9992912409734581
sanctity	2	0.9992912409734582
banjo	2	0.9992912409734585
thunderbirds	2	0.9992912409734591
magistrate	1	0.9992912409734596
droughts	1	0.9992912409734596
poole	1	0.9992912409734596
ecstasy	1	0.9992915481945362
recrela	1	0.9992915481945362
plural	1	0.9992915481945362
bloodstream	2	0.9992915481945362
lull	2	0.9992915481945382
quartet	2	0.9992918554156159
teague	1	0.9992924698577689
barsley	1	0.9992924698577689
fireballs	1	0.9992924698577689
vivran	2	0.9992924698577689
footprints	1	0.9992924698577689
cemented	1	0.9992924698577689
suspects	1	0.9992924698577689
cherryville	1	0.9992924698577689
bruise	1	0.9992924698577689
handlebar	2	0.9992924698577689
jetted	1	0.9992924698577689
swerved	1	0.9992924698577689
nonstandard	1	0.9992924698577696
dually	1	0.9992924698577696
stodgy	1	0.9992924698577696
originator	1	0.9992924698577696
ignores	1	0.9992924698577696
harmoniously	1	0.9992924698577698
knoxville	1	0.9992924698577698
blunt	1	0.9992924698577698
patrolled	2	0.999292469857771
debilitated	1	0.9992927770788471
fastened	1	0.9992927770788471
overmedicated	1	0.9992927770788471
overmedicating	1	0.9992927770788471
freebies	1	0.9992927770788471
pacify	1	0.9992927770788471
gmac	1	0.9992927770788471
ding	1	0.9992927770788471
dongs	1	0.9992927770788471
guathier	1	0.9992927770788471
bimonthly	2	0.9992927770788471
zoysia	3	0.9992927770788479
greened	1	0.9992927770788479
abbreviated	1	0.9992927770788479
thawed	1	0.9992927770788479
mahal	1	0.9992927770788479
demoted	1	0.9992927770788479
lita	2	0.9992927770788479
mytek	2	0.9992927770788479
deterring	2	0.9992927770788488
quickest	2	0.9992927770788496
roughness	2	0.9992927770788502
awol	1	0.9992930842999249
cadre	1	0.9992930842999249
poo	1	0.9992930842999249
kisha	1	0.9992930842999249
pullman	1	0.9992930842999249
salvadorians	1	0.9992930842999249
vaulted	1	0.9992930842999257
mirrored	2	0.9992930842999257
woodhollow	1	0.9992930842999257
secluded	1	0.9992930842999257
mcc	2	0.9992930842999257
piddling	2	0.9992933915210052
offends	2	0.9992933915210056
paramilitary	1	0.9992936987420813
depressant	1	0.9992936987420813
automa	1	0.9992936987420813
jumpy	2	0.9992936987420824
daytona	4	0.9992936987420831
fearless	2	0.9992940059631598
tropicals	2	0.9992940059631609
calligraphy	3	0.9992943131842359
antigun	1	0.9992943131842363
holdups	1	0.9992943131842363
rustling	1	0.9992943131842363
prowler	1	0.9992943131842363
reconstruct	1	0.9992943131842363
ricocheted	2	0.9992943131842363
gondolas	1	0.9992943131842366
impeme	1	0.9992943131842366
wastebaskets	1	0.9992943131842366
dalmarva	1	0.9992943131842366
deinking	1	0.9992943131842366
sprawled	1	0.9992943131842376
plantains	1	0.9992943131842376
streaming	1	0.9992943131842376
hosiery	1	0.9992943131842381
anklet	1	0.9992943131842381
anklets	1	0.9992943131842381
dressmaker	1	0.9992943131842381
flattering	1	0.9992943131842381
elongated	1	0.9992943131842381
whiny	1	0.9992943131842381
acclimate	1	0.9992943131842381
hinting	1	0.9992943131842381
reeboks	1	0.9992943131842381
chuckie	1	0.9992946204053145
administering	1	0.9992946204053145
headbands	1	0.9992946204053145
hoarded	1	0.9992946204053145
milies	1	0.9992946204053145
contractually	2	0.9992946204053149
mastered	1	0.9992946204053149
blanchard	2	0.9992952348474701
stroganoff	2	0.999295234847471
hedging	1	0.9992952348474712
hearted	1	0.9992952348474712
disbelief	1	0.9992952348474712
curtis	1	0.9992952348474712
detract	1	0.9992952348474712
rue	1	0.9992952348474712
cogburn	1	0.9992952348474712
jake	2	0.9992952348474712
alpert	1	0.9992952348474712
congregation	1	0.9992952348474712
turrets	1	0.9992952348474712
concessions	2	0.9992952348474722
dimpled	1	0.9992955420685479
gobs	1	0.9992955420685479
li	1	0.9992955420685479
stening	1	0.9992955420685479
binoculars	1	0.9992955420685479
lamps	2	0.9992955420685479
wheelbarrows	1	0.9992955420685479
toaster	1	0.9992955420685479
popper	1	0.9992955420685479
dustbuster	1	0.9992955420685479
candlesticks	1	0.9992955420685479
dubbed	1	0.9992955420685479
booger	1	0.9992955420685479
preventive	2	0.9992958492896263
constituent	1	0.999296156510704
newsman	1	0.999296156510704
anythin	1	0.999296156510704
historians	1	0.999296156510704
proudly	1	0.999296156510704
daniels	2	0.9992964637317836
wolfhound	1	0.9992970781739366
mongoose	2	0.9992970781739366
eyeball	1	0.9992970781739366
rachel	1	0.9992970781739366
spotlight	1	0.9992970781739366
zx	1	0.9992970781739366
brights	1	0.9992970781739366
unmarked	1	0.9992970781739366
jittery	1	0.9992970781739366
contraption	1	0.9992970781739366
whacker	2	0.9992970781739366
mulches	1	0.9992970781739366
munching	1	0.9992970781739366
bunching	1	0.9992970781739366
chute	1	0.9992970781739366
skims	1	0.9992970781739366
electrify	1	0.9992970781739366
motorize	1	0.9992970781739366
discontinuing	2	0.9992970781739366
simplification	3	0.999297692616094
compartments	3	0.9992979998371724
variables	2	0.9992979998371727
remembrances	1	0.9992983070582477
decals	1	0.9992983070582477
holsters	1	0.9992983070582477
headdresses	1	0.9992983070582477
smudging	1	0.9992983070582477
jutted	1	0.9992983070582477
daredevil	1	0.9992983070582477
rescuer	1	0.9992983070582477
cymbals	1	0.9992983070582477
intercom	1	0.9992983070582477
mortified	1	0.9992983070582477
bursting	3	0.9992983070582477
sobbing	3	0.9992983070582477
weedex	1	0.9992986142793261
oozes	1	0.9992986142793261
wilting	1	0.9992986142793261
cabbages	1	0.9992986142793261
broccolis	1	0.9992986142793261
insecticides	3	0.9992986142793261
dandelion	1	0.9992986142793261
taut	1	0.9992986142793261
tiger	1	0.9992986142793261
moose	4	0.9992986142793281
golan	1	0.999298921500404
zionist	1	0.999298921500404
coincidently	1	0.999298921500404
lox	1	0.999298921500404
kishkes	1	0.999298921500404
knishes	2	0.999298921500404
matzi	1	0.999298921500404
oing	1	0.999298921500404
goyim	1	0.999298921500404
seder	4	0.999298921500404
pocketful	1	0.999298921500404
predates	1	0.999298921500404
heston	1	0.999298921500404
commandments	1	0.999298921500404
sects	1	0.999298921500404
jihads	1	0.999298921500404
judgements	2	0.9992989215004053
sensed	2	0.9992989215004054
napa	2	0.9992989215004064
variegated	2	0.9992992287214838
stumble	3	0.9992992287214839
bream	2	0.9992995359425595
larvae	2	0.9992995359425595
trot	1	0.9992995359425595
tracker	1	0.9992995359425595
sandies	1	0.9992995359425595
chests	1	0.9992995359425595
ide	1	0.9992995359425595
overcomes	1	0.9992995359425595
assessing	2	0.9992998431636374
philosophies	2	0.9992998431636392
hugs	2	0.9992998431636395
pianist	2	0.9993001503847168
backseats	3	0.9993004576057947
contras	2	0.9993007648268717
python	2	0.999300764826872
doris	4	0.9993007648268728
supermarkets	1	0.9993010720479492
overheads	1	0.9993010720479492
darns	1	0.9993010720479492
docket	2	0.9993013792690276
expatriate	3	0.9993016864901042
phillipines	1	0.9993016864901042
portugal	4	0.9993016864901042
admirer	1	0.9993016864901042
onesies	2	0.9993016864901042
lecturing	1	0.9993016864901042
judgeships	1	0.9993016864901042
nonbiased	1	0.9993016864901042
assesses	2	0.9993019937111822
departmentalized	1	0.9993019937111833
dioxins	1	0.9993019937111833
compromises	1	0.9993019937111833
clearinghouse	2	0.9993019937111844
spivey	5	0.9993019937111849
pathological	2	0.9993023009322616
stragglers	3	0.999302300932262
flurry	1	0.9993029153744155
mobils	2	0.9993029153744155
citgo	4	0.9993029153744155
sinclair	3	0.9993029153744155
plums	3	0.9993029153744156
prairies	1	0.9993029153744156
headset	1	0.9993029153744156
watermelons	1	0.9993029153744156
tasteless	2	0.9993029153744156
trew	1	0.9993029153744156
hiked	3	0.9993029153744176
blockbusters	2	0.9993029153744177
fixings	2	0.9993029153744178
enhance	2	0.9993032225954955
probable	2	0.9993032225954959
boca	4	0.9993041442587262
weathers	1	0.999304144258727
overhangs	2	0.999304144258727
repapered	1	0.999304144258727
suds	1	0.999304144258727
puppets	2	0.9993041442587276
idlewild	9	0.9993044514798042
inbound	1	0.9993044514798042
lighted	1	0.9993044514798042
sardis	1	0.9993044514798042
dispatch	3	0.9993044514798042
newell	1	0.9993044514798042
landmarks	1	0.9993044514798042
eastbound	1	0.9993044514798042
petro	2	0.9993044514798042
seacrest	2	0.9993044514798042
unionville	1	0.9993044514798042
disregarded	1	0.9993044514798042
dispatchers	1	0.9993044514798042
curvy	1	0.9993044514798042
dancers	2	0.9993047587008829
fallback	1	0.99930506592196
hone	1	0.9993050659219614
quarterbacking	1	0.9993050659219614
referees	1	0.9993050659219614
minicam	1	0.9993050659219614
replayed	1	0.9993050659219614
fumble	1	0.9993050659219614
jerked	1	0.9993050659219614
ref	1	0.9993050659219614
promoters	1	0.9993050659219614
tarkenton	1	0.9993050659219614
gale	1	0.9993050659219614
sayers	1	0.9993050659219614
sinatra	1	0.9993053731430386
reissued	1	0.9993053731430386
iman	1	0.9993053731430386
bing	2	0.9993053731430386
duet	1	0.9993053731430386
weirding	1	0.9993053731430386
bootlegs	2	0.9993053731430386
combing	1	0.9993053731430386
originals	1	0.9993053731430386
waltz	1	0.9993053731430386
lyric	1	0.9993053731430386
oblique	1	0.9993053731430386
hoople	2	0.9993053731430386
pinball	2	0.9993053731430386
inconsistencies	1	0.9993056803641176
footballs	1	0.9993056803641176
saddened	1	0.9993056803641176
