item	gloss	aspect	frequency	rel_freq	flexibility	flexibility_broad	definite	ger	inf	mod	pred	precxn	ref	mod_rel	pred_rel	ref_rel	pred_rel_broad	ref_rel_broad	dispersion	dispersion_ref	dispersion_pred	dispersion_mod	dispersion_ref_broad	dispersion_pred_broad	dispersion_norm	dispersion_ref_norm	dispersion_pred_norm	dispersion_mod_norm
file		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9991259560335884	0.9991259560335884	1	1	1	1	0.9991643265762552	0.9991643265762552	1	1
fill		NULL	3	0.000921663233471122	0.6309297535714575	0.6309297535714575	0	0	0	1	1	1	0	0.0003072210778237073	0.0003072210778237073	0	0.0003072210778237073	0	0.9985738797567393	1	0.9985738797567393	0.9985738797567393	1	0.9985738797567393	0.9986122290974082	1	0.9986122290974082	0.9986122290974082
final		NULL	1	0.0003072210778237073	0	0	0	0	0	1	0	0	0	0.0003072210778237073	0	0	0	0	0.9991259560335884	1	1	0.9991259560335884	1	1	0.9991643265762552	1	1	0.9991643265762552
find		NULL	6	0.001843326466942244	0	0	0	0	2	0	4	0	0	0	0.0012288843112948293	0	0	0.0006144421556474146	0.9969317830957716	1	0.9973508326459231	1	0.9995809504498455	1	0.9969700693731804	1	0.9973891350165568	1
fine		NULL	2	0.0006144421556474146	0	0	0	0	0	0	0	2	0	0	0	0	0.0006144421556474146	0	0.9981548302065877	1	1	1	1	0.9981548302065877	0.9981931634540318	1	1	1
finish		NULL	2	0.0006144421556474146	0.6309297535714575	0	0	0	0	1	1	0	0	0.0003072210778237073	0.0003072210778237073	0	0	0	0.9982248766123315	1	0.9996509968555892	0.9985738797567393	1	1	0.9982632125498454	1	0.9996893875619812	0.9986122290974082
fire		NULL	3	0.000921663233471122	0	0.579380164285695	0	0	0	2	0	1	0	0.0006144421556474146	0	0	0.0003072210778237073	0	0.9985738797567393	1	1	0.9985738797567393	1	0.9985738797567393	0.9986122290974082	1	1	0.9986122290974082
firefight		NULL	5	0.0015361053891185367	0	NaN	0	0	0	0	0	0	5	0	0	0.0015361053891185367	0	0	0.9985738797567393	0.9985738797567393	1	1	1	1	0.9986122290974082	0.9986122290974082	1	1
first		NULL	2130	0.6543808957644967	0.3282788939453057	0.03297945854227048	0	0	0	1345	0	8	178	0.41321234967288634	0	0.054685351852619905	0.0024577686225896586	0	0.4976423356876208	0.924254643262564	1	0.6090070847179196	1	0.9960835456999027	0.4976614471983957	0.9242901384391332	1	0.6090304730927161
five		NULL	2222	0.6826452349242776	0.30214484579816414	0.12041014346506475	0	0	0	1226	0	37	141	0.3766530414118652	0	0.043318171973142736	0.011367179879477171	0	0.5123821590957299	0.9382199917971964	1	0.6312236391754493	1	0.9800168049929555	0.5124018366762978	0.9382560233005406	1	0.6312478807572368
fix		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	1	0	0	0	0.0003072210778237073	0	0	0	0.9985738797567393	1	0.9985738797567393	1	1	1	0.9986122290974082	1	0.9986122290974082	1
flag		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9985738797567393	0.9985738797567393	1	1	1	1	0.9986122290974082	0.9986122290974082	1	1
flame		NULL	3	0.000921663233471122	0	NaN	0	0	0	0	0	0	3	0	0	0.000921663233471122	0	0	0.9985738797567393	0.9985738797567393	1	1	1	1	0.9986122290974082	0.9986122290974082	1	1
flaw		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9991259560335884	0.9991259560335884	1	1	1	1	0.9991643265762552	0.9991643265762552	1	1
floor		NULL	2	0.0006144421556474146	0	NaN	0	0	0	0	0	0	2	0	0	0.0006144421556474146	0	0	0.9985738797567393	0.9985738797567393	1	1	1	1	0.9986122290974082	0.9986122290974082	1	1
follow		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	1	0	0	0	0.0003072210778237073	0	0	0	0.9985738797567393	1	0.9985738797567393	1	1	1	0.9986122290974082	1	0.9986122290974082	1
food		NULL	4	0.0012288843112948293	0	NaN	0	0	0	0	0	0	4	0	0	0.0012288843112948293	0	0	0.9985738797567393	0.9985738797567393	1	1	1	1	0.9986122290974082	0.9986122290974082	1	1
ford		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9991259560335884	0.9991259560335884	1	1	1	1	0.9991643265762552	0.9991643265762552	1	1
foreign		NULL	3	0.000921663233471122	0	0	0	0	0	3	0	0	0	0.000921663233471122	0	0	0	0	0.9991259560335884	1	1	0.9991259560335884	1	1	0.9991643265762552	1	1	0.9991643265762552
forget		NULL	3	0.000921663233471122	0	NaN	0	0	0	0	3	0	0	0	0.000921663233471122	0	0	0	0.9976998357903308	1	0.9976998357903308	1	1	1	0.9977381515641195	1	0.9977381515641195	1
forsake		NULL	1	0.0003072210778237073	0	0	0	0	0	1	0	0	0	0.0003072210778237073	0	0	0	0	0.9985738797567393	1	1	0.9985738797567393	1	1	0.9986122290974082	1	1	0.9986122290974082
four		NULL	1757	0.5397874337362538	0.30129550579631464	0.15513095991611672	0	0	0	1223	0	52	140	0.3757313781783941	0	0.043010950895319026	0.01597549604683278	0	0.577968652467389	0.9394688454785496	1	0.6598242111890629	1	0.9803722597799971	0.5779908488388331	0.9395049249430073	1	0.6598495511503512
fragment		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9985738797567393	0.9985738797567393	1	1	1	1	0.9986122290974082	0.9986122290974082	1	1
freedom		NULL	4	0.0012288843112948293	0.5118595071429148	0	0	0	0	1	0	0	3	0.0003072210778237073	0	0.000921663233471122	0	0	0.9996509968555892	0.9996509968555892	1	0.9996509968555892	1	1	0.9996893875619812	0.9996893875619812	1	0.9996893875619812
fresh		NULL	1	0.0003072210778237073	0	0	0	0	0	0	0	1	0	0	0	0	0.0003072210778237073	0	0.9985738797567393	1	1	1	1	0.9985738797567393	0.9986122290974082	1	1	1
freshman		NULL	3	0.000921663233471122	0.579380164285695	0	0	0	0	2	0	0	1	0.0006144421556474146	0	0.0003072210778237073	0	0	0.9987769528891807	0.9991259560335884	1	0.9996509968555892	1	1	0.9988153100286924	0.9991643265762552	1	0.9996893875619812
friend		NULL	1270	0.3901707688361083	0.011932659327359261	0.41011848630651815	0	0	0	1	1	5	1237	0.0003072210778237073	0.0003072210778237073	0.38003247326792594	0.0015361053891185367	0	0.6529831003369884	0.6582872631795046	0.9992989215004038	0.9996420874443349	1	0.9965216429568772	0.653008177571506	0.6583125441156731	0.9993372986856552	0.999680477808569
front		NULL	3	0.000921663233471122	0.579380164285695	0	0	0	0	1	0	0	2	0.0003072210778237073	0	0.0006144421556474146	0	0	0.9981548302065877	0.9985738797567393	1	0.9995809504498455	1	1	0.9981931634540318	0.9986122290974082	1	0.9996193384661677
fun		NULL	913	0.2804928440530448	0.5938034800312457	0.4991240199749967	0	0	0	149	0	478	267	0.045775940595732395	0	0.08202802777892985	0.1468516751997321	0	0.7608094148811194	0.8953420676285758	1	0.9432086476588979	1	0.8464920729281382	0.7608386330892328	0.895376452443423	1	0.9432448707471283
fundamental		NULL	1	0.0003072210778237073	0	0	0	0	0	0	0	1	0	0	0	0	0.0003072210778237073	0	0.9991259560335884	1	1	1	1	0.9991259560335884	0.9991643265762552	1	1	1
funny		NULL	1	0.0003072210778237073	0	0	0	0	0	0	0	1	0	0	0	0	0.0003072210778237073	0	0.9991259560335884	1	1	1	1	0.9991259560335884	0.9991643265762552	1	1	1
future		NULL	2	0.0006144421556474146	0	NaN	0	0	0	0	0	0	2	0	0	0.0006144421556474146	0	0	0.9991259560335884	0.9991259560335884	1	1	1	1	0.9991643265762552	0.9991643265762552	1	1
gail		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9991259560335884	0.9991259560335884	1	1	1	1	0.9991643265762552	0.9991643265762552	1	1
gather		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	1	0	0	0	0.0003072210778237073	0	0	0	0.9985738797567393	1	0.9985738797567393	1	1	1	0.9986122290974082	1	0.9986122290974082	1
gaze		NULL	1	0.0003072210778237073	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0003072210778237073	0.9991259560335884	1	1	1	0.9991259560335884	1	0.9991643265762552	1	1	1
general		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9996509968555892	0.9996509968555892	1	1	1	1	0.9996893875619812	0.9996893875619812	1	1
genie		NULL	4	0.0012288843112948293	0	NaN	0	0	0	0	0	0	4	0	0	0.0012288843112948293	0	0	0.9991259560335884	0.9991259560335884	1	1	1	1	0.9991643265762552	0.9991643265762552	1	1
gilmanton		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9991259560335884	0.9991259560335884	1	1	1	1	0.9991643265762552	0.9991643265762552	1	1
girl		NULL	6	0.001843326466942244	0	NaN	0	0	0	0	0	0	6	0	0	0.001843326466942244	0	0	0.9976998357903308	0.9976998357903308	1	1	1	1	0.9977381515641195	0.9977381515641195	1	1
give		NULL	7	0.002150547544765951	0	NaN	0	0	0	0	7	0	0	0	0.002150547544765951	0	0	0	0.9982248766123315	1	0.9982248766123315	1	1	1	0.9982632125498454	1	0.9982632125498454	1
glow		NULL	2	0.0006144421556474146	0	NaN	0	0	0	0	0	0	2	0	0	0.0006144421556474146	0	0	0.9995809504498455	0.9995809504498455	1	1	1	1	0.9996193384661677	0.9996193384661677	1	1
go		NULL	6	0.001843326466942244	0	NaN	0	0	0	0	6	0	0	0	0.001843326466942244	0	0	0	0.9981548302065877	1	0.9981548302065877	1	1	1	0.9981931634540318	1	0.9981931634540318	1
goal		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9996509968555892	0.9996509968555892	1	1	1	1	0.9996893875619812	0.9996893875619812	1	1
goat		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9985738797567393	0.9985738797567393	1	1	1	1	0.9986122290974082	0.9986122290974082	1	1
god		NULL	3	0.000921663233471122	0	NaN	0	0	0	0	0	0	3	0	0	0.000921663233471122	0	0	0.9985738797567393	0.9985738797567393	1	1	1	1	0.9986122290974082	0.9986122290974082	1	1
good		NULL	6868	2.109994362493222	0.1752759470232604	0.5926249647817414	0	0	0	3888	0	2149	196	1.194475550578574	0	0.060215331253446636	0.6602180962431471	0	0.35455227278919177	0.9247391309022915	1	0.4096030972492967	1	0.5355426202901302	0.3545658890535161	0.9247746446851771	1	0.40961882769151425
grab		NULL	2	0.0006144421556474146	0	NaN	0	0	0	0	2	0	0	0	0.0006144421556474146	0	0	0	0.9985738797567393	1	0.9985738797567393	1	1	1	0.9986122290974082	1	0.9986122290974082	1
grade		NULL	2	0.0006144421556474146	0	NaN	0	0	0	0	0	0	2	0	0	0.0006144421556474146	0	0	0.9987769528891808	0.9987769528891808	1	1	1	1	0.9988153100286925	0.9988153100286925	1	1
grandparent		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9995809504498455	0.9995809504498455	1	1	1	1	0.9996193384661677	0.9996193384661677	1	1
great		NULL	3	0.000921663233471122	0	0	0	0	0	3	0	0	0	0.000921663233471122	0	0	0	0	0.9976998357903307	1	1	0.9976998357903307	1	1	0.9977381515641194	1	1	0.9977381515641194
green		NULL	2	0.0006144421556474146	0	0	0	0	0	0	0	2	0	0	0	0	0.0006144421556474146	0	0.9985738797567393	1	1	1	1	0.9985738797567393	0.9986122290974082	1	1	1
grim		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9991259560335884	0.9991259560335884	1	1	1	1	0.9991643265762552	0.9991643265762552	1	1
grimm		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9991259560335884	0.9991259560335884	1	1	1	1	0.9991643265762552	0.9991643265762552	1	1
ground		NULL	3	0.000921663233471122	0	NaN	0	0	0	0	0	0	3	0	0	0.000921663233471122	0	0	0.9985738797567393	0.9985738797567393	1	1	1	1	0.9986122290974082	0.9986122290974082	1	1
group		NULL	5	0.0015361053891185367	0	NaN	0	0	0	0	0	0	5	0	0	0.0015361053891185367	0	0	0.9985738797567393	0.9985738797567393	1	1	1	1	0.9986122290974082	0.9986122290974082	1	1
grow		NULL	1227	0.3769602624896889	0.3095567774031625	0.9886842707150774	0	70	59	96	885	91	3	0.029493223471075903	0.271890653873981	0.000921663233471122	0.027957118081957368	0.039631519039258246	0.7011130938889056	0.9985284110372225	0.7572398196112393	0.9503260383688389	0.9421173983904672	0.961959886143868	0.7011400195129681	0.9985667586317057	0.757268900732225	0.9503625347941217
growth		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9991259560335884	0.9991259560335884	1	1	1	1	0.9991643265762552	0.9991643265762552	1	1
guerrilla		NULL	24	0.007373305867768976	0	NaN	0	0	0	0	0	0	24	0	0	0.007373305867768976	0	0	0.9985738797567393	0.9985738797567393	1	1	1	1	0.9986122290974082	0.9986122290974082	1	1
guide		NULL	3	0.000921663233471122	0	0	0	0	1	0	2	0	0	0	0.0006144421556474146	0	0	0.0003072210778237073	0.9996509968555892	1	0.9996509968555892	1	0.9996509968555892	1	0.9996893875619812	1	0.9996893875619812	1
guidepost		NULL	2	0.0006144421556474146	0.6309297535714575	0	0	0	0	1	0	0	1	0.0003072210778237073	0	0.0003072210778237073	0	0	0.9995809504498455	0.9995809504498455	1	0.9995809504498455	1	1	0.9996193384661677	0.9996193384661677	1	0.9996193384661677
gunfire		NULL	3	0.000921663233471122	0	NaN	0	0	0	0	0	0	3	0	0	0.000921663233471122	0	0	0.9985738797567393	0.9985738797567393	1	1	1	1	0.9986122290974082	0.9986122290974082	1	1
gunpoint		NULL	2	0.0006144421556474146	0	NaN	0	0	0	0	0	0	2	0	0	0.0006144421556474146	0	0	0.9985738797567393	0.9985738797567393	1	1	1	1	0.9986122290974082	0.9986122290974082	1	1
half		NULL	2	0.0006144421556474146	0.6309297535714575	0	0	0	0	1	0	0	1	0.0003072210778237073	0	0.0003072210778237073	0	0	0.9976998357903308	0.9985738797567393	1	0.9991259560335884	1	1	0.9977381515641195	0.9986122290974082	1	0.9991643265762552
hand		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9991259560335884	0.9991259560335884	1	1	1	1	0.9991643265762552	0.9991643265762552	1	1
handicap		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9991259560335884	0.9991259560335884	1	1	1	1	0.9991643265762552	0.9991643265762552	1	1
handwritten		NULL	1	0.0003072210778237073	0	0	0	0	0	1	0	0	0	0.0003072210778237073	0	0	0	0	0.9991259560335884	1	1	0.9991259560335884	1	1	0.9991643265762552	1	1	0.9991643265762552
happen		NULL	4	0.0012288843112948293	0	NaN	0	0	0	0	4	0	0	0	0.0012288843112948293	0	0	0	0.9981548302065877	1	0.9981548302065877	1	1	1	0.9981931634540318	1	0.9981931634540318	1
happy		NULL	2	0.0006144421556474146	0	0.6309297535714575	0	0	0	1	0	1	0	0.0003072210778237073	0	0	0.0003072210778237073	0	0.9987769528891808	1	1	0.9991259560335884	1	0.9996509968555892	0.9988153100286925	1	1	0.9991643265762552
hard		NULL	1583	0.4863309661949287	0	0.5321937176369214	0	0	0	380	0	1020	0	0.11674400957300879	0	0	0.3133654993801815	0	0.5871336629664123	1	1	0.8680424026531612	1	0.6853419808838002	0.5871562113119236	1	1	0.8680757390486842
harm		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	1	0	0	0	0.0003072210778237073	0	0	0	0.9985738797567393	1	0.9985738797567393	1	1	1	0.9986122290974082	1	0.9986122290974082	1
hate		NULL	455	0.13978559040978683	0.026242860067143544	0.5445684476282008	0	0	5	2	442	0	0	0.0006144421556474146	0.13579171639807863	0	0	0.0015361053891185367	0.8404850939793486	1	0.8451982301257823	0.9987748023416376	0.9957775535063895	1	0.8405173720609703	1	0.845230689211201	0.9988131593985595
have		NULL	2	0.0006144421556474146	0	0	0	2	0	0	0	0	0	0	0	0	0	0.0006144421556474146	0.998706906483437	1	1	1	0.998706906483437	1	0.9987452609328789	1	1	1
head		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9985738797567393	0.9985738797567393	1	1	1	1	0.9986122290974082	0.9986122290974082	1	1
headstrong		NULL	1	0.0003072210778237073	0	0	0	0	0	0	0	1	0	0	0	0	0.0003072210778237073	0	0.9991259560335884	1	1	1	1	0.9991259560335884	0.9991643265762552	1	1	1
hear		NULL	6	0.001843326466942244	0	0	0	1	2	0	3	0	0	0	0.000921663233471122	0	0	0.000921663233471122	0.9978058270621799	1	0.9982248766123315	1	0.9995809504498455	1	0.997844146906469	1	0.9982632125498454	1
heart		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9996509968555892	0.9996509968555892	1	1	1	1	0.9996893875619812	0.9996893875619812	1	1
heavy		NULL	1	0.0003072210778237073	0	0	0	0	0	0	0	1	0	0	0	0	0.0003072210778237073	0	0.9985738797567393	1	1	1	1	0.9985738797567393	0.9986122290974082	1	1	1
heidi		NULL	3	0.000921663233471122	0	NaN	0	0	0	0	0	0	3	0	0	0.000921663233471122	0	0	0.9991259560335884	0.9991259560335884	1	1	1	1	0.9991643265762552	0.9991643265762552	1	1
help		NULL	9	0.002764989700413366	0	0	0	0	1	0	8	0	0	0	0.0024577686225896586	0	0	0.0003072210778237073	0.9969317830957716	1	0.99780582706218	1	0.9991259560335884	1	0.9969700693731804	1	0.9978441469064692	1
helpful		NULL	1	0.0003072210778237073	0	0	0	0	0	0	0	1	0	0	0	0	0.0003072210778237073	0	0.9996509968555892	1	1	1	1	0.9996509968555892	0.9996893875619812	1	1	1
hen		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9985738797567393	0.9985738797567393	1	1	1	1	0.9986122290974082	0.9986122290974082	1	1
here		NULL	4859	1.492787217145394	0.05496919012062534	0	0	0	0	0	5	234	451	0	0.0015361053891185367	0.138556706098492	0.07188973221074751	0	0.4246557588218162	0.8414137085117134	0.9972405402789856	1	1	0.8990367083104831	0.42467206734809776	0.8414460222559493	0.9972788384139392	1
heroic		NULL	1	0.0003072210778237073	0	0	0	0	0	1	0	0	0	0.0003072210778237073	0	0	0	0	0.9991259560335884	1	1	0.9991259560335884	1	1	0.9991643265762552	1	1	0.9991643265762552
hide		NULL	2	0.0006144421556474146	0.6309297535714575	0	0	0	0	1	1	0	0	0.0003072210778237073	0.0003072210778237073	0	0	0	0.9985738797567393	1	0.9985738797567393	0.9985738797567393	1	1	0.9986122290974082	1	0.9986122290974082	0.9986122290974082
high		NULL	9	0.002764989700413366	0	0	0	0	0	9	0	0	0	0.002764989700413366	0	0	0	0	0.9973508326459231	1	1	0.9973508326459231	1	1	0.9973891350165568	1	1	0.9973891350165568
hill		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9995809504498455	0.9995809504498455	1	1	1	1	0.9996193384661677	0.9996193384661677	1	1
historical		NULL	1	0.0003072210778237073	0	0	0	0	0	1	0	0	0	0.0003072210778237073	0	0	0	0	0.9991259560335884	1	1	0.9991259560335884	1	1	0.9991643265762552	1	1	0.9991643265762552
history		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9991259560335884	0.9991259560335884	1	1	1	1	0.9991643265762552	0.9991643265762552	1	1
hog		NULL	2	0.0006144421556474146	0	NaN	0	0	0	0	0	0	2	0	0	0.0006144421556474146	0	0	0.9985738797567393	0.9985738797567393	1	1	1	1	0.9986122290974082	0.9986122290974082	1	1
home		NULL	7	0.002150547544765951	0	0	0	0	0	0	0	1	6	0	0	0.001843326466942244	0.0003072210778237073	0	0.9973508326459231	0.9973508326459231	1	1	1	0.9996509968555892	0.9973891350165568	0.9973891350165568	1	1
horrify		NULL	1	0.0003072210778237073	0	0	0	0	0	0	0	1	0	0	0	0	0.0003072210778237073	0	0.9991259560335884	1	1	1	1	0.9991259560335884	0.9991643265762552	1	1	1
hospital		NULL	5	0.0015361053891185367	0	NaN	0	0	0	0	0	0	5	0	0	0.0015361053891185367	0	0	0.9981548302065878	0.9981548302065878	1	1	1	1	0.9981931634540319	0.9981931634540319	1	1
hour		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9985738797567393	0.9985738797567393	1	1	1	1	0.9986122290974082	0.9986122290974082	1	1
house		NULL	2159	0.6632903070213841	0.18173538373481218	0.6679060031469124	0	45	1	98	3	4	1994	0.030107665626723318	0.000921663233471122	0.6125988291804724	0.0012288843112948293	0.014132169579890537	0.6678890836825626	0.6820414475160804	0.9980906210013233	0.9635964528254339	0.9862140685748153	0.9976958419163209	0.6679147333680976	0.6820676407105464	0.99812895178287	0.9636334588891673
howl		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	1	0	0	0	0.0003072210778237073	0	0	0	0.9991259560335884	1	0.9991259560335884	1	1	1	0.9991643265762552	1	0.9991643265762552	1
huge		NULL	5	0.0015361053891185367	0	0.4554859150035953	0	0	0	4	0	1	0	0.0012288843112948293	0	0	0.0003072210778237073	0	0.9985738797567393	1	1	0.9985738797567393	1	0.9985738797567393	0.9986122290974082	1	1	0.9986122290974082
humor		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9991259560335884	0.9991259560335884	1	1	1	1	0.9991643265762552	0.9991643265762552	1	1
hundred		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9991259560335884	0.9991259560335884	1	1	1	1	0.9991643265762552	0.9991643265762552	1	1
hunt		NULL	1	0.0003072210778237073	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0003072210778237073	0.9991259560335884	1	1	1	0.9991259560335884	1	0.9991643265762552	1	1	1
hurt		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	1	0	0	0	0.0003072210778237073	0	0	0	0.9996509968555892	1	0.9996509968555892	1	1	1	0.9996893875619812	1	0.9996893875619812	1
husband		NULL	1381	0.42427230847453984	0.010589465423001007	0.6309297535714575	0	0	0	2	0	2	1281	0.0006144421556474146	0	0.39355020069216906	0.0006144421556474146	0	0.6682180465716608	0.6791123479385618	1	0.9986325589826051	1	0.9983105912930451	0.6682437088907226	0.6791384286435668	1	0.9986709105767974
idea		NULL	826	0.25376461028238223	0.008520859300988568	0	0	0	0	1	0	0	823	0.0003072210778237073	0	0.25284294704891114	0	0	0.7360336102239542	0.7366463755730531	1	0.9997198143770242	1	1	0.7360618769393515	0.736674665821158	1	0.9997582077262918
identify		NULL	3	0.000921663233471122	0	NaN	0	0	0	0	3	0	0	0	0.000921663233471122	0	0	0	0.9991259560335884	1	0.9991259560335884	1	1	1	0.9991643265762552	1	0.9991643265762552	1
imagine		NULL	2	0.0006144421556474146	0	NaN	0	0	0	0	2	0	0	0	0.0006144421556474146	0	0	0	0.9991259560335884	1	0.9991259560335884	1	1	1	0.9991643265762552	1	0.9991643265762552	1
impact		NULL	4	0.0012288843112948293	0	NaN	0	0	0	0	0	0	4	0	0	0.0012288843112948293	0	0	0.9991259560335884	0.9991259560335884	1	1	1	1	0.9991643265762552	0.9991643265762552	1	1
impart		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	1	0	0	0	0.0003072210778237073	0	0	0	0.9991259560335884	1	0.9991259560335884	1	1	1	0.9991643265762552	1	0.9991643265762552	1
implement		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9991259560335884	0.9991259560335884	1	1	1	1	0.9991643265762552	0.9991643265762552	1	1
important		NULL	590	0.1812604359159873	0.06342792191745472	0.5258074280766616	0	0	0	151	0	420	2	0.046390382751379806	0	0.0006144421556474146	0.12903285268595707	0	0.8392358885873685	0.9991864785859211	1	0.9418593326850965	1	0.8760402999443275	0.8392681186943696	0.9992248514529026	1	0.9418955039540867
include		NULL	1	0.0003072210778237073	0	0	0	0	0	1	0	0	0	0.0003072210778237073	0	0	0	0	0.9985738797567393	1	1	0.9985738797567393	1	1	0.9986122290974082	1	1	0.9986122290974082
ines		NULL	6	0.001843326466942244	0	NaN	0	0	0	0	0	0	6	0	0	0.001843326466942244	0	0	0.9985738797567393	0.9985738797567393	1	1	1	1	0.9986122290974082	0.9986122290974082	1	1
inform		NULL	2	0.0006144421556474146	0	0	0	1	0	0	1	0	0	0	0.0003072210778237073	0	0	0.0003072210778237073	0.9985738797567393	1	0.9985738797567393	1	0.9985738797567393	1	0.9986122290974082	1	0.9986122290974082	1
innocent		NULL	1	0.0003072210778237073	0	0	0	0	0	0	0	1	0	0	0	0	0.0003072210778237073	0	0.9985738797567393	1	1	1	1	0.9985738797567393	0.9986122290974082	1	1	1
intellectual		NULL	1	0.0003072210778237073	0	0	0	0	0	1	0	0	0	0.0003072210778237073	0	0	0	0	0.9991259560335884	1	1	0.9991259560335884	1	1	0.9991643265762552	1	1	0.9991643265762552
interest		NULL	5	0.0015361053891185367	0.579380164285695	0.6309297535714575	0	0	0	2	1	2	0	0.0006144421556474146	0.0003072210778237073	0	0.0006144421556474146	0	0.9983579033390292	1	0.9996509968555892	0.998706906483437	1	0.998706906483437	0.9983962443853162	1	0.9996893875619812	0.9987452609328789
interior		NULL	1	0.0003072210778237073	0	0	0	0	0	1	0	0	0	0.0003072210778237073	0	0	0	0	0.9985738797567393	1	1	0.9985738797567393	1	1	0.9986122290974082	1	1	0.9986122290974082
iron		NULL	1	0.0003072210778237073	0	0	0	0	0	1	0	0	0	0.0003072210778237073	0	0	0	0	0.9991259560335884	1	1	0.9991259560335884	1	1	0.9991643265762552	1	1	0.9991643265762552
island		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9991259560335884	0.9991259560335884	1	1	1	1	0.9991643265762552	0.9991643265762552	1	1
ivanhoe		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9991259560335884	0.9991259560335884	1	1	1	1	0.9991643265762552	0.9991643265762552	1	1
jo		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9991259560335884	0.9991259560335884	1	1	1	1	0.9991643265762552	0.9991643265762552	1	1
job		NULL	1283	0.3941646428478165	0.23901681429914978	0	0	0	0	94	0	0	1185	0.028878781315428488	0	0.3640569772210932	0	0	0.692606223702073	0.7008438021346133	1	0.9711746751521134	1	1	0.692632822627361	0.7008707174167658	1	0.9712119722507272
jose		NULL	1	0.0003072210778237073	0	0	0	0	0	0	0	1	0	0	0	0	0.0003072210778237073	0	0.9985738797567393	1	1	1	1	0.9985738797567393	0.9986122290974082	1	1	1
jug		NULL	1	0.0003072210778237073	0	NaN	0	0	0	0	0	0	1	0	0	0.0003072210778237073	0	0	0.9985738797567393	0.9985738797567393	1	1	1	1	0.9986122290974082	0.9986122290974082	1	1
