ʔu-ca	0	7	0	7	0
wim̓aːqƛ	0	8	0	8	0
ʕaːnis-m̓i·t	10	0	0	10	0
ḥaːkʷa·ƛ	4	1	0	5	0.4554859150035953
sut-(č)iɬ	0	5	0	5	0
wa·	3	80	0	83	0.14153455380996047
ʕaːnis-m̓i·t	11	0	0	11	0
wik	0	51	0	51	0
wa·	3	81	0	84	0.14024611344719426
ʕaːnis-m̓i·t	12	0	0	12	0
ʕaːnis-m̓i·t	13	0	0	13	0
wik-sa	0	4	0	4	0
wa·	3	82	0	85	0.13898326733348307
wa·	3	83	0	86	0.137745233807192
ʕaːnis-m̓i·t	14	0	0	14	0
ʔu-n̓a·ḥ	0	8	0	8	0
ʔu-kʷiɬ	0	6	0	6	0
wawaː	1	14	0	15	0.22294491816723944
n̓aːcsa	0	5	0	5	0
ʔi·ḥʷ	0	3	1	4	0.5118595071429148
t̓apat	0	6	0	6	0
wik-cuk	0	5	0	5	0
wa·	3	84	0	87	0.13653126326509574
ʔu-ca	0	8	0	8	0
ʔi·ḥʷ	0	4	1	5	0.4554859150035953
ʔaḥ	18	0	1	19	0.1876840927049947
wa·	3	85	0	88	0.13534063651939773
ʔaḥ	19	0	1	20	0.1806963615767855
n̓aːcsa	0	6	0	6	0
qʷis	5	16	0	21	0.49960699524890273
ʕaːnis-m̓i·t	15	0	0	15	0
wa·	4	85	0	89	0.1668918780366221
wa·	4	86	0	90	0.16549995315030186
n̓aːcsa	0	7	0	7	0
hihiq-tu·p	4	0	0	4	0
ʔana	0	3	1	4	0.5118595071429148
ʕaːnis-m̓i·t	16	0	0	16	0
nučiː	4	0	0	4	0
qiː	0	9	0	9	0
muːɬ	1	3	0	4	0.5118595071429148
hihiq-tu·p	5	0	0	5	0
hihiq-tu·p	6	0	0	6	0
y̓uːqʷaː	0	18	0	18	0
maːmaːti	3	1	0	4	0.5118595071429148
ƛuːɬ-ḥap	0	4	0	4	0
ʕaːnis-m̓i·t	17	0	0	17	0
n̓aːcsiː	0	4	0	4	0
ʕaːnis-m̓i·t	18	0	0	18	0
wik̓iːt	0	6	0	6	0
huḥtak	0	6	0	6	0
ʔuḥ	0	11	0	11	0
saːpinq-as	4	0	0	4	0
ʔunw̓iːƛ	0	6	0	6	0
qʷis	5	17	0	22	0.4878517150631748
ʕaːnis-m̓i·t	19	0	0	19	0
ʔunw̓iːƛ	0	7	0	7	0
ʔaḥʔaː	11	16	0	27	0.6152316313459706
saːpinq-as	5	0	0	5	0
kʷis-ca	0	4	0	4	0
n̓aːcsa	0	8	0	8	0
qʷaː	15	33	0	48	0.5653371812436326
ƛaḥ	0	5	0	5	0
ʔuyi	0	8	0	8	0
wiːy̓a	0	4	0	4	0
ḥaːḥuːp-(y)a·-y̓akʷ	3	1	0	4	0.5118595071429148
ʔunw̓iːƛ	0	8	0	8	0
ʔaḥʔaː	12	16	0	28	0.6216097450797567
wiːy̓a	0	5	0	5	0
quːʔas	33	1	0	34	0.1207809362853011
wiːy̓a	0	6	0	6	0
ʔu-ktis	0	4	0	4	0
qʷaː	16	33	0	49	0.5749930206936642
ƛuɬ	0	4	0	4	0
quːʔas	34	1	0	35	0.11809506962344107
ɬuːcma	7	0	0	7	0
ʔu-na·k	0	14	0	14	0
ʔuḥ	0	12	0	12	0
ʔaḥʔaː	12	17	0	29	0.6173327941976077
ʔumʔi·qsu	10	0	0	10	0
ƛaʔuː	4	2	0	6	0.579380164285695
yaq	4	0	0	4	0
ʔu-kʷiɬ	0	7	0	7	0
ʔuːš-yuːya	0	6	0	6	0
yaqʷ	5	0	0	5	0
ḥaw̓iɬ	17	4	0	21	0.44320704809783756
ʔu-na·k	0	15	0	15	0
ʔu-na·k	0	16	0	16	0
ʔaḥʔaː	12	18	0	30	0.6126016192893443
yaq	5	0	0	5	0
ƛaʔuː	4	2	1	7	0.8699155297736261
nani·qsu	4	1	0	5	0.4554859150035953
n̓aːcsa	0	9	0	9	0
yaq	6	0	0	6	0
nani·qsu	5	1	0	6	0.41011848630651815
ʔu-kɬa·	0	4	0	4	0
ƛaʔuː	4	3	1	8	0.886859507142915
yaq	7	0	0	7	0
qʷaː	16	34	0	50	0.5706011702567104
qʷaː	16	35	0	51	0.5662135177831442
nani·qsu	5	2	0	7	0.5445684476282008
yaq	8	0	0	8	0
qʷaː	16	36	0	52	0.5618376711211267
y̓uːqʷaː	0	19	0	19	0
nani·qsu	6	2	0	8	0.5118595071429148
nani·qsu	7	2	0	9	0.48215936096968104
his-taq	0	4	0	4	0
ʔu-kɬa·	0	5	0	5	0
ɬuːcma	8	0	0	8	0
wa·	4	87	0	91	0.16413345036828847
wa·	4	88	0	92	0.16279165503752757
ʔuyi	0	9	0	9	0
ʔaḥʔaː	13	18	0	31	0.6190381373398363
ʔaḥʔaː	13	19	0	32	0.6148343591439298
ʔu-ca	0	9	0	9	0
ʔaḥ	19	1	1	21	0.3463516860337494
hin-in	0	6	0	6	0
yaq	9	0	0	9	0
nani·qsu	7	3	0	10	0.5560326498763891
ʕiḥ	0	4	0	4	0
huʔa-ca	0	6	0	6	0
ʔaḥʔaː	13	20	0	33	0.6102950565119215
hiɬ	4	6	0	10	0.6126016192893443
ʔaya	0	4	1	5	0.4554859150035953
wik	0	52	0	52	0
qʷiyu	9	1	0	10	0.2959032742893846
ʔaʔim	1	3	0	4	0.5118595071429148
wawaː	2	14	0	16	0.34295098019812786
ciq	1	5	0	6	0.41011848630651815
ʔuːš-yuːya	0	7	0	7	0
ʔaḥʔaː	13	21	0	34	0.6054950153947242
ʔaya	0	4	2	6	0.579380164285695
ʔaḥ	20	1	1	22	0.3346489759784665
qʷaː	16	37	0	53	0.5574801206358024
haʔuk	0	5	0	5	0
hiɬ	5	6	0	11	0.62716323636974
hupaɬ	6	0	0	6	0
ʔac-yu·	0	4	0	4	0
yaqʷ-(č)iɬ	3	1	0	4	0.5118595071429148
ma-maɬ-n̓i·	4	0	0	4	0
wa·	4	89	0	93	0.16147387949094394
ʔac-yu·	0	5	0	5	0
ʔu-ʼiːḥ	0	4	0	4	0
yaqʷ-(č)iɬ	4	1	0	5	0.4554859150035953
wa·	4	90	0	94	0.16017946177442505
haʔuk	0	6	0	6	0
ʔu-ʼiːḥ	0	5	0	5	0
qʷaː	16	38	0	54	0.5531463921705145
ʔac-yu·	0	6	0	6	0
ʔuːš-yuːya	0	8	0	8	0
muwač	4	0	0	4	0
ʔu-ʼiːḥ	0	6	0	6	0
qʷaː	17	38	0	55	0.5628658597104059
ʔiʔišpaːɬ	4	0	0	4	0
ʔaḥʔaː	13	22	0	35	0.6004953903967951
qʷis	6	17	0	23	0.5224449947571249
hiɬ	5	7	0	12	0.6182283531662822
ʔu-kɬa·	0	6	0	6	0
hiɬ-ʼatḥ	5	1	0	6	0.41011848630651815
ʔaya	1	4	2	7	0.8699155297736261
ḥaː	7	4	0	11	0.5966452229439912
hiɬ-ʼatḥ	5	2	0	7	0.5445684476282008
ʔac-yu·	0	7	0	7	0
ʔu-ʼiːḥ	0	7	0	7	0
hupaɬ	7	0	0	7	0
wa·	4	91	0	95	0.15890776444551077
hupaɬ	8	0	0	8	0
ḥaːkʷa·ƛ	5	1	0	6	0.41011848630651815
ƛiḥ	0	4	0	4	0
wa·	4	92	0	96	0.15765817343911248
hupaɬ	9	0	0	9	0
ʔišc̓iːp-m̓i·t	3	1	0	4	0.5118595071429148
č̓apac	25	1	0	26	0.14839050243285176
ʔu-kɬa·	0	7	0	7	0
ʔiʔišpaːɬ	5	0	0	5	0
ʔiʔišpaːɬ	6	0	0	6	0
qʷaː	17	39	0	56	0.5587595107114636
čaːni	0	4	0	4	0
čuː	0	20	0	20	0
ʔu-ca	0	10	0	10	0
ʔaḥʔaː	13	23	0	36	0.5953463447053444
wik̓iːt	0	7	0	7	0
wik̓iːt	0	8	0	8	0
huḥtak	0	7	0	7	0
qiː	0	10	0	10	0
qʷaː	17	40	0	57	0.5546729127366281
ʔaḥʔaː	13	24	0	37	0.5900891279401312
wik̓iːt	0	9	0	9	0
huːʔak	0	14	0	14	0
ʔuyi	0	10	0	10	0
ʔaḥʔaː	13	25	0	38	0.5847577236324994
čaːni	0	5	0	5	0
hiɬ	5	8	0	13	0.6064727741416686
yaq	10	0	0	10	0
ʔaḥ	21	1	1	23	0.3237837983572335
ʔaḥʔaː	13	26	0	39	0.579380164285695
hiɬ	5	9	0	14	0.593254388190763
qiː	0	11	0	11	0
ʔaḥʔaː	13	27	0	40	0.5739795876036419
huʔa-ca	0	7	0	7	0
qiː	0	12	0	12	0
ʔu-na·k	0	17	0	17	0
hiɬ	5	10	0	15	0.579380164285695
mamuːk	0	4	0	4	0
ʔuyi	0	11	0	11	0
mamuːk	0	5	0	5	0
k̓ʷis	0	4	0	4	0
hawiɬ-čaq	0	13	0	13	0
čaːni	0	6	0	6	0
ʔac-yu·	0	8	0	8	0
wa·	4	93	0	97	0.15643009699593263
yaq	11	0	0	11	0
wa·	4	94	0	98	0.15522296464956845
waː	0	11	0	11	0
qiː	0	13	0	13	0
sut-(č)iɬ	0	6	0	6	0
ḥaːḥuːp	0	5	0	5	0
waː	0	12	0	12	0
qiː	0	14	0	14	0
sut-(č)iɬ	0	7	0	7	0
ḥaːḥuːp	0	6	0	6	0
ʔuyi	0	12	0	12	0
ʔaya	1	5	2	8	0.8194483718728036
ʔaḥʔaː	13	28	0	41	0.5685750896865958
ʔunic	0	4	0	4	0
ʔu-ʼiːḥ	0	8	0	8	0
waː	0	13	0	13	0
ʔu-ʼiːḥ	0	9	0	9	0
nas	0	4	0	4	0
ʔuːš-yuːya	0	9	0	9	0
mamuːk	0	6	0	6	0
ʔaḥʔaː	13	29	0	42	0.5631824178672722
waɬ	0	5	0	5	0
čaːni	0	7	0	7	0
waɬ	0	6	0	6	0
waɬ	0	7	0	7	0
qiː	0	15	0	15	0
waː	0	14	0	14	0
hiɬ	6	10	0	16	0.6021808102656679
ʔaḥʔaː	13	30	0	43	0.5578145360830786
yaq	12	0	0	12	0
waɬaːk	0	4	0	4	0
waː	0	15	0	15	0
hiɬ	6	11	0	17	0.5909713204264327
č̓apac	26	1	0	27	0.1441915148462777
hiɬ	6	12	0	18	0.579380164285695
ƛaḥ	1	5	0	6	0.41011848630651815
č̓apac	27	1	0	28	0.14024611344719426
ʔaḥʔaː	14	30	0	44	0.5693467715383745
his-taq	0	5	0	5	0
waː	0	16	0	16	0
ʔu-ca	0	11	0	11	0
č̓apac	28	1	0	29	0.13653126326509574
hiɬ	6	13	0	19	0.5676751079529517
qacc̓a	0	3	1	4	0.5118595071429148
t̓aːtn̓a	4	0	0	4	0
ɬuːcma	8	1	0	9	0.3175206571427802
huːʔak	0	15	0	15	0
mamuːk	0	7	0	7	0
ʔaḥʔaː	14	31	0	45	0.5643363070906433
ʔaḥ	22	1	1	24	0.3136668428500765
huḥtak	0	8	0	8	0
naʔa·	0	9	0	9	0
ʔuyi	0	13	0	13	0
waɬaːk	0	5	0	5	0
quːʔas	35	1	0	36	0.11553716142688074
ʔaḥʔaː	14	32	0	46	0.559345027039261
čaːni	0	8	0	8	0
ʔu-ca	0	12	0	12	0
ʔaḥʔaː	14	33	0	47	0.5543818814751222
ʔaḥʔaː	15	33	0	48	0.5653371812436326
hiɬ	7	13	0	20	0.5893313279970291
ʔaḥ	22	2	1	25	0.4035151400004137
mamuːk	0	8	0	8	0
hiɬ	8	13	0	21	0.6048798520727897
c̓uʔičḥ	1	3	0	4	0.5118595071429148
mamuːk	0	9	0	9	0
c̓awaːk	1	3	0	4	0.5118595071429148
ʔu-na·k	0	18	0	18	0
waː	0	17	0	17	0
waː	0	18	0	18	0
čačim	1	10	0	11	0.2772917256537885
ɬuːcma	9	1	0	10	0.2959032742893846
ʔaƛa	0	3	1	4	0.5118595071429148
qʷis	6	18	0	24	0.5118595071429148
ƛaḥ	1	6	0	7	0.37330396038588737
ɬuːcma	10	1	0	11	0.2772917256537885
huḥtak	0	9	0	9	0
ʔaya	1	5	3	9	0.8527924884900405
ma-maɬ-n̓i·	5	0	0	5	0
ʔaḥʔaː	16	33	0	49	0.5749930206936642
qʷaː	17	41	0	58	0.550610190154848
huḥtak	0	10	0	10	0
wiːy̓a	0	7	0	7	0
ḥaːḥuːp	0	7	0	7	0
ʔu-kʷiɬ	0	8	0	8	0
ʔana	0	4	1	5	0.4554859150035953
ʔiːqḥ	0	5	0	5	0
ƛuɬ	1	4	0	5	0.4554859150035953
wa·	4	95	0	99	0.15403622626857855
yaqʷ-(č)iɬ	5	1	0	6	0.41011848630651815
waː	0	19	0	19	0
ʔaḥʔaː	16	34	0	50	0.5706011702567104
huḥtak	0	11	0	11	0
t̓uḥc̓iti	7	2	0	9	0.48215936096968104
ḥuːɬ	0	5	0	5	0
wa·	4	96	0	100	0.15286935115005695
y̓uːqʷaː	0	20	0	20	0
wa·	4	97	0	101	0.1517218271615038
hiɬ	9	13	0	22	0.6158004670725817
ʔaḥʔaː	17	34	0	51	0.579380164285695
wiːy̓a	0	8	0	8	0
sa-štu·p	4	0	0	4	0
ʔaḥ	23	2	1	26	0.3923778268231291
ʔu-ca-ḥta	0	5	0	5	0
n̓aːcsiː	0	5	0	5	0
čakup	4	0	0	4	0
wik	0	53	0	53	0
kuːkuḥʷʼisa	3	1	0	4	0.5118595071429148
čakup	5	0	0	5	0
n̓aːcsiː	0	6	0	6	0
qʷayac̓iːk	4	0	0	4	0
kuːkuḥʷʼisa	4	1	0	5	0.4554859150035953
hiniːc	0	4	0	4	0
ʔu-ca	0	13	0	13	0
kuːkuḥʷʼisa	5	1	0	6	0.41011848630651815
qʷayac̓iːk	5	0	0	5	0
ḥuː	2	6	0	8	0.5118595071429148
wik	0	54	0	54	0
naːw̓aḥi	0	4	0	4	0
čakup	6	0	0	6	0
ʔu-ca-ḥta·k	0	4	0	4	0
kuːkuḥʷʼisa	6	1	0	7	0.37330396038588737
hiniːc	0	5	0	5	0
waɬ	0	8	0	8	0
ɬuːcma	11	1	0	12	0.26108936338578836
qʷayac̓iːk	6	0	0	6	0
hiniːc	0	6	0	6	0
kuːkuḥʷʼisa	7	1	0	8	0.34295098019812786
yaq	13	0	0	13	0
haʔum	3	1	0	4	0.5118595071429148
ʔu-ca-ḥta·k	0	5	0	5	0
hiɬ-ʼatḥ	6	2	0	8	0.5118595071429148
čakup	7	0	0	7	0
hiɬ-ʼatḥ	7	2	0	9	0.48215936096968104
čakup	8	0	0	8	0
hiɬ	10	13	0	23	0.6231645912420037
qʷayac̓iːk	7	0	0	7	0
čakup	9	0	0	9	0
ʔuyi	0	14	0	14	0
ɬuːcma	12	1	0	13	0.2468472051870251
wik	0	55	0	55	0
ʔuḥ	0	13	0	13	0
kuːkuḥʷʼisa	8	1	0	9	0.3175206571427802
ʔuyi	0	15	0	15	0
čakup	10	0	0	10	0
hiɬ-ʼatḥ	8	2	0	10	0.4554859150035953
sukʷi(ƛ)	0	4	0	4	0
hiniːc	0	7	0	7	0
ʔu-ḥta·	0	4	0	4	0
qaḥ	1	3	0	4	0.5118595071429148
nay̓iːk	0	5	0	5	0
ʔaƛa	0	3	2	5	0.6126016192893443
qʷayac̓iːk	8	0	0	8	0
nay̓iːk	0	6	0	6	0
wik	0	56	0	56	0
qʷayac̓iːk-štaqumɬ	13	0	0	13	0
čuː	0	21	0	21	0
wa·	4	98	0	102	0.15059315992801106
čakup	11	0	0	11	0
wik	0	57	0	57	0
t̓apat	0	7	0	7	0
ʔu-n̓a·ḥ	0	9	0	9	0
qʷis	6	19	0	25	0.5016145675514594
čakup	12	0	0	12	0
wa·	5	98	0	103	0.17677272900480562
qʷayac̓iːk	9	0	0	9	0
ʔaḥʔaː	18	34	0	52	0.5871344771302647
wiːy̓a	0	9	0	9	0
haʔum	4	1	0	5	0.4554859150035953
maːʔak	5	0	0	5	0
maːʔak	6	0	0	6	0
his-taq	0	6	0	6	0
quːʔas	36	1	0	37	0.11309798613327456
n̓aːcsa	0	10	0	10	0
ʔaʔum	0	4	0	4	0
čuː	0	22	0	22	0
quːʔas	37	1	0	38	0.11076919850004079
ƛ̓aq	0	4	0	4	0
ʔuyi	0	16	0	16	0
maːʔak	7	0	0	7	0
his-taq	0	7	0	7	0
maːʔak	8	0	0	8	0
maːʔak	9	0	0	9	0
qʷaː	18	41	0	59	0.559898374040266
quːʔas	38	1	0	39	0.10854323006054539
maːʔak	10	0	0	10	0
ʔuːš-yuːya	0	10	0	10	0
wik̓iːt	0	10	0	10	0
y̓uːqʷaː	0	21	0	21	0
qʷaː	19	41	0	60	0.5682908456525204
quːʔas	39	1	0	40	0.10641319994632664
čuː	0	23	0	23	0
yaːc	0	4	0	4	0
yaːc	0	5	0	5	0
maʔas	4	0	0	4	0
ʔu-n̓a·ḥ	0	10	0	10	0
quːʔas	40	1	0	41	0.10437283779332174
huːʔak	0	16	0	16	0
quːʔas	41	1	0	42	0.10241641685625666
wik̓iːt	0	11	0	11	0
ʔu-ktis	0	5	0	5	0
hupaɬ	10	0	0	10	0
čuː	0	24	0	24	0
ʔaya	1	6	3	10	0.8173454221465103
kʷis-ca	0	5	0	5	0
his-taq	0	8	0	8	0
ʔu-ca	0	14	0	14	0
his-taq	0	9	0	9	0
ʕaːḥuːsʔatḥ	4	0	0	4	0
ʔaḥ	23	3	1	27	0.45766125575532474
t̓aːtn̓a	5	0	0	5	0
ʔu-ca	0	15	0	15	0
hiɬ	10	14	0	24	0.6182283531662822
ʔaḥ	23	3	2	28	0.5364959133847247
ʔu-ḥʷʼaɬ	0	10	0	10	0
ciq-y̓akʷ	4	0	0	4	0
niːw̓a	4	0	0	4	0
hiɬ-ʼatḥ	9	2	0	11	0.43158020163114585
y̓uːqʷaː	0	22	0	22	0
t̓aːtn̓a	6	0	0	6	0
čuː	0	25	0	25	0
ʔaḥʔaː	19	34	0	53	0.5939718496548864
ƛaḥ	1	7	0	8	0.34295098019812786
kaƛḥ	3	1	0	4	0.5118595071429148
ʔu-n̓a·ḥ	0	11	0	11	0
huʔa-ca	0	8	0	8	0
wik	0	58	0	58	0
y̓uːqʷaː	0	23	0	23	0
t̓aːtn̓a	7	0	0	7	0
naʔa·	0	10	0	10	0
ʔunw̓iːƛ	0	9	0	9	0
ʔu-kʷiɬ	0	9	0	9	0
huḥtak	0	12	0	12	0
ʔu-y̓i·ḥa	0	4	0	4	0
ʔan	0	4	0	4	0
wik	0	59	0	59	0
niːw̓a	5	0	0	5	0
čuː	0	26	0	26	0
ciq-y̓akʷ	5	0	0	5	0
čuː	0	27	0	27	0
qiː	0	16	0	16	0
qʷis	6	20	0	26	0.4917150007886507
ʔaḥ	24	3	2	29	0.5240515878248748
qʷiyu	10	1	0	11	0.2772917256537885
n̓aːs	4	0	0	4	0
ʔu-kɬa·	0	8	0	8	0
y̓uːqʷaː	0	24	0	24	0
wik	0	60	0	60	0
ʔaƛa	0	4	2	6	0.579380164285695
yaq	14	0	0	14	0
ʔaya	1	6	4	11	0.8342022886441015
mamaɬn̓i	5	0	0	5	0
ciq-y̓akʷ	6	0	0	6	0
ʔuːš	6	4	3	13	0.9629470156266078
ʔaḥ	25	3	2	30	0.5122187561880756
ʔu-n̓a·ḥ	0	12	0	12	0
wa·	5	99	0	104	0.17550636548178714
waː	0	20	0	20	0
ḥaːɬ	1	2	1	4	0.9463946303571862
his-taq	1	9	0	10	0.2959032742893846
hap-tu·p	4	0	0	4	0
wa·	5	100	0	105	0.17425991310347752
ʔuḥ	0	14	0	14	0
wa·	5	101	0	106	0.17303288937467548
waː	0	21	0	21	0
čuː	0	28	0	28	0
ʔu-na·k	0	19	0	19	0
yaqʷ-(č)iɬ	6	1	0	7	0.37330396038588737
wa·	5	102	0	107	0.17182482752000441
qʷiq	4	0	0	4	0
quːʔas	42	1	0	43	0.10053869578184364
čaːni	0	9	0	9	0
mamaɬn̓i	5	1	0	6	0.41011848630651815
naq	0	5	0	5	0
č̓aʔak	4	0	0	4	0
ʔuːš-yuːya	0	11	0	11	0
ʔaḥʔaː	20	34	0	54	0.5999864653089827
naq	0	6	0	6	0
mamaɬn̓i	6	1	0	7	0.37330396038588737
waː	0	22	0	22	0
qʷaː	19	42	0	61	0.5645996232714611
quːʔas	43	1	0	44	0.09873486775522972
waː	0	23	0	23	0
waː	0	24	0	24	0
ʔuːš-ckʷi·	0	4	0	4	0
naʔa·	0	11	0	11	0
wa·	5	103	0	108	0.17063527584369412
čuː	0	29	0	29	0
hin-a·či(ƛ)	0	4	0	4	0
his-taq	1	10	0	11	0.2772917256537885
ʔu-na·k	0	20	0	20	0
wik-sa	0	5	0	5	0
ʔiːqḥ	0	6	0	6	0
yaq	15	0	0	15	0
hicnup	3	1	0	4	0.5118595071429148
nay̓iːk	0	7	0	7	0
kʷis-ca	0	6	0	6	0
ɬuːcma	13	1	0	14	0.2342215203652865
kʷis-ca	0	7	0	7	0
čakup	13	0	0	13	0
quːʔas	44	1	0	45	0.09700051594836433
č̓uš	0	4	0	4	0
ʔana-siɬa	0	7	0	7	0
k̓acḥaq	4	0	0	4	0
k̓acḥaq	5	0	0	5	0
wik	0	61	0	61	0
ʔiːqḥ	0	7	0	7	0
wa·	5	104	0	109	0.1694637971205072
huːʔak	0	17	0	17	0
ʔuːš-yuːya	0	12	0	12	0
ḥaw̓iɬ	18	4	0	22	0.43158020163114585
ʕiḥ	0	5	0	5	0
ɬuːcma	14	1	0	15	0.22294491816723944
ʕiḥ	0	6	0	6	0
ʔaːʔaːʔiša	0	5	0	5	0
wa·	5	105	0	110	0.1683099680160561
čakup	14	0	0	14	0
č̓apac	29	1	0	30	0.1330266805824107
ƛiḥ	0	5	0	5	0
waː	0	25	0	25	0
čačim	1	11	0	12	0.26108936338578836
čaːni	0	10	0	10	0
wa·	5	106	0	111	0.16717337853486822
nay̓iːk	0	8	0	8	0
nay̓iːk	0	9	0	9	0
quːʔas	45	1	0	46	0.09533157437375632
nay̓iːk	0	10	0	10	0
ʔuːš-su·qstu(ƛ)	0	4	0	4	0
ƛiḥ	0	6	0	6	0
wa·	5	107	0	112	0.16605363149466162
maːqtusiːs	4	0	0	4	0
qʷiq	5	0	0	5	0
hiɬ	10	15	0	25	0.6126016192893443
ʔu-kɬa·	0	9	0	9	0
čuː	0	30	0	30	0
ʔuḥ	0	15	0	15	0
ʔaḥ	25	4	2	31	0.559363613011501
hiɬ	10	16	0	26	0.6064727741416686
wik	0	62	0	62	0
wik	0	63	0	63	0
wik	0	64	0	64	0
qʷis	7	20	0	27	0.5209123406908595
ʕaːḥuːsʔatḥ	5	0	0	5	0
wik	0	65	0	65	0
ʔunic	0	5	0	5	0
ʔunic	1	5	0	6	0.41011848630651815
č̓apac	30	1	0	31	0.1297144305253523
čuː	0	31	0	31	0
čuː	0	32	0	32	0
ƛiḥ	0	7	0	7	0
čačim	1	12	0	13	0.2468472051870251
qʷaː	19	43	0	62	0.560918572778773
ʔunic	2	5	0	7	0.5445684476282008
ʕaːḥuːsʔatḥ	6	0	0	6	0
wič-siɬa	0	4	0	4	0
quːʔas	46	1	0	47	0.09372429339038518
ʔiːnax-yu·	0	4	0	4	0
n̓aːcsiː	0	7	0	7	0
quːʔas	47	1	0	48	0.09217520922650448
n̓aːcsiː	0	8	0	8	0
yaq	16	0	0	16	0
ḥaw̓iɬ	19	4	0	23	0.420564119145802
yaq	17	0	0	17	0
ḥaw̓iɬ	20	4	0	24	0.41011848630651815
ʔaḥʔaː	21	34	0	55	0.605261027701217
ʔuyi	0	17	0	17	0
wa·	5	108	0	113	0.16495034202538855
waː	0	26	0	26	0
ʔaḥʔaː	22	34	0	56	0.6098684556311537
ʔu-kɬa·	0	10	0	10	0
ʔuḥ	0	16	0	16	0
ʔaḥʔaː	23	34	0	57	0.6138732784821117
yaq	18	0	0	18	0
wik	0	66	0	66	0
quːʔas	48	1	0	49	0.09068111698162357
wa·	5	109	0	114	0.16386313709169492
ʔuyi	0	18	0	18	0
ƛiḥ	0	8	0	8	0
qʷiyu	11	1	0	12	0.26108936338578836
siːk	0	4	0	4	0
ʔuʔumḥi	0	7	0	7	0
c̓iːq	1	3	0	4	0.5118595071429148
kʷaːtya	4	0	0	4	0
wa·	5	110	0	115	0.16279165503752757
wa·	5	111	0	116	0.16173554515169894
wa·	5	112	0	117	0.1606944672532896
ʔaya	2	6	4	12	0.9206198357143052
ʔu-ca	0	16	0	16	0
ʕaːḥuːsʔatḥ	7	0	0	7	0
ʕaːḥuːsʔatḥ	8	0	0	8	0
ʔaḥʔaː	24	34	0	58	0.6173327941976077
ḥaw̓iɬ	20	5	0	25	0.4554859150035953
yaqʷ-(č)iɬ	7	1	0	8	0.34295098019812786
wa·	5	113	0	118	0.1596680912958405
ƛaḥ-aqsak	4	0	0	4	0
ʔaḥ	26	4	2	32	0.5478948105177536
ʕaːḥuːsʔatḥ	9	0	0	9	0
quːʔas	49	1	0	50	0.08923904665092416
ʔaƛa	0	5	2	7	0.5445684476282008
ʔu-ca	0	17	0	17	0
n̓aːcsa	0	11	0	11	0
nay̓iːk	0	11	0	11	0
hiɬ	10	17	0	27	0.5999864653089827
ʔu-ca	0	18	0	18	0
wa·	5	114	0	119	0.15865609698934469
ʔu-kɬa·	0	11	0	11	0
yaq	19	0	0	19	0
qaːḥma	4	0	0	4	0
ʔaƛa	1	5	2	8	0.8194483718728036
ʔaḥʔaː	25	34	0	59	0.6202980371970669
ƛ̓i	0	4	0	4	0
ʔana	0	5	1	6	0.41011848630651815
k̓acḥaq	6	0	0	6	0
ƛ̓i	0	5	0	5	0
mamaɬn̓i	7	1	0	8	0.34295098019812786
ʔaːḥʔasa	0	4	0	4	0
yaq	20	0	0	20	0
ḥaːɬ	1	3	1	5	0.8649735207179273
nism̓a	4	0	0	4	0
huḥtak	0	13	0	13	0
qaːḥma	5	0	0	5	0
yack	0	4	0	4	0
hiɬ-ʼa·ʔa	2	2	0	4	0.6309297535714575
piḥ	0	7	0	7	0
ka	0	4	0	4	0
quːʔas	50	1	0	51	0.08784624178284851
wik	0	67	0	67	0
wik	0	68	0	68	0
hiš	1	2	1	4	0.9463946303571862
qaːḥma	6	0	0	6	0
ƛ̓i	0	6	0	6	0
wik	0	69	0	69	0
tiːč	0	4	0	4	0
ʔu-ca	0	19	0	19	0
ḥuːɬ	0	6	0	6	0
čuː	0	33	0	33	0
wa·	5	115	0	120	0.15765817343911248
yaq	21	0	0	21	0
quːʔas	51	1	0	52	0.08650014043703722
naʔi·qsu	4	0	0	4	0
yaqʷ	6	0	0	6	0
naniːqsu	3	1	0	4	0.5118595071429148
kʷaːtya	5	0	0	5	0
mač	0	6	0	6	0
sukʷi(ƛ)	0	5	0	5	0
ƛaʔuːkʷiʔatḥ	4	0	0	4	0
wa·	5	116	0	121	0.1566740188006346
kaʔup	0	4	0	4	0
hayim	0	4	0	4	0
hiɬ	11	17	0	28	0.6098684556311537
wa·	5	117	0	122	0.15570333994962157
minwaːʔath	4	0	0	4	0
maḥt̓iː	4	0	0	4	0
wik̓iːt	0	12	0	12	0
č̓apac	31	1	0	32	0.12657859363955407
qum̓aː	3	1	0	4	0.5118595071429148
ʔuʔumḥi	0	8	0	8	0
quːʔas	52	1	0	53	0.08519835815717174
č̓apac	32	1	0	33	0.12360498799464747
n̓aːcsa	0	12	0	12	0
qʷaː	20	43	0	63	0.5688451524849609
n̓aːcsa	0	13	0	13	0
ʔu-ca	0	20	0	20	0
ʔu-kɬa·	0	12	0	12	0
ʔaḥ	27	4	2	33	0.5369220496830904
muːɬ	1	4	0	5	0.4554859150035953
muːɬ	2	4	0	6	0.579380164285695
hapt	1	3	0	4	0.5118595071429148
ḥuːɬ	0	7	0	7	0
ʔaḥʔaː	26	34	0	60	0.6228145927257205
hapt	1	4	0	5	0.4554859150035953
hiɬ-ʼatḥ	9	3	0	12	0.5118595071429148
