item	gloss	aspect	frequency	rel_freq	flexibility	flexibility_broad	definite	ger	inf	mod	pred	precxn	ref	mod_rel	pred_rel	ref_rel	pred_rel_broad	ref_rel_broad	dispersion	dispersion_ref	dispersion_pred	dispersion_mod	dispersion_ref_broad	dispersion_pred_broad	dispersion_norm	dispersion_ref_norm	dispersion_pred_norm	dispersion_mod_norm
bullet		NULL	5	0.5006508460999299	0	NaN	0	0	0	0	0	0	5	0	0	0.5006508460999299	0	0	0.535195754480825	0.535195754480825	1	1	1	1	0.6038865664896621	0.6038865664896621	1	1
busy		NULL	1	0.10013016921998598	0	0	0	0	0	0	0	1	0	0	0	0	0.10013016921998598	0	0.71512966856914	1	1	1	1	0.71512966856914	0.8069144729409107	1	1	1
buy		NULL	2	0.20026033843997196	0	0	0	0	1	0	1	0	0	0	0.10013016921998598	0	0	0.10013016921998598	0.25032542304996497	1	0.71512966856914	1	0.535195754480825	1	0.2824539600045193	1	0.8069144729409107	1
c		NULL	3	0.30039050765995795	0	NaN	0	0	0	0	0	0	3	0	0	0.30039050765995795	0	0	0.886252127766096	0.886252127766096	1	1	1	1	1	1	1	1
call		NULL	11	1.1014318614198457	0.2772917256537885	0	0	0	0	1	10	0	0	0.10013016921998598	1.0013016921998599	0	0	0	0.35337757266264325	1	0.33519575448082506	0.535195754480825	1	1	0.3987325520485615	1	0.37821715060445144	0.6038865664896621
came		NULL	1	0.10013016921998598	0	NaN	0	0	0	0	1	0	0	0	0.10013016921998598	0	0	0	0.535195754480825	1	0.535195754480825	1	1	1	0.6038865664896621	1	0.6038865664896621	1
camp		NULL	1	0.10013016921998598	0	NaN	0	0	0	0	0	0	1	0	0	0.10013016921998598	0	0	0.71512966856914	0.71512966856914	1	1	1	1	0.8069144729409107	0.8069144729409107	1	1
canadian		NULL	1	0.10013016921998598	0	0	0	0	0	1	0	0	0	0.10013016921998598	0	0	0	0	0.71512966856914	1	1	0.71512966856914	1	1	0.8069144729409107	1	1	0.8069144729409107
cancer		NULL	1	0.10013016921998598	0	NaN	0	0	0	0	0	0	1	0	0	0.10013016921998598	0	0	0.8634224491839391	0.8634224491839391	1	1	1	1	0.9742401988475877	0.9742401988475877	1	1
capacity		NULL	1	0.10013016921998598	0	NaN	0	0	0	0	0	0	1	0	0	0.10013016921998598	0	0	0.71512966856914	0.71512966856914	1	1	1	1	0.8069144729409107	0.8069144729409107	1	1
captain		NULL	1	0.10013016921998598	0	0	0	0	0	1	0	0	0	0.10013016921998598	0	0	0	0	0.71512966856914	1	1	0.71512966856914	1	1	0.8069144729409107	1	1	0.8069144729409107
car		NULL	1	0.10013016921998598	0	NaN	0	0	0	0	0	0	1	0	0	0.10013016921998598	0	0	0.535195754480825	0.535195754480825	1	1	1	1	0.6038865664896621	0.6038865664896621	1	1
care		NULL	4	0.4005206768799439	0	NaN	0	0	0	0	0	0	4	0	0	0.4005206768799439	0	0	0.421447882246921	0.421447882246921	1	1	1	1	0.4755394870636086	0.4755394870636086	1	1
carolina		NULL	2	0.20026033843997196	0	NaN	0	0	0	0	0	0	2	0	0	0.20026033843997196	0	0	0.535195754480825	0.535195754480825	1	1	1	1	0.6038865664896621	0.6038865664896621	1	1
carrot		NULL	1	0.10013016921998598	0	0	0	0	0	1	0	0	0	0.10013016921998598	0	0	0	0	0.71512966856914	1	1	0.71512966856914	1	1	0.8069144729409107	1	1	0.8069144729409107
carry		NULL	1	0.10013016921998598	0	NaN	0	0	0	0	1	0	0	0	0.10013016921998598	0	0	0	0.535195754480825	1	0.535195754480825	1	1	1	0.6038865664896621	1	0.6038865664896621	1
castile		NULL	1	0.10013016921998598	0	NaN	0	0	0	0	0	0	1	0	0	0.10013016921998598	0	0	0.535195754480825	0.535195754480825	1	1	1	1	0.6038865664896621	0.6038865664896621	1	1
catcher		NULL	1	0.10013016921998598	0	NaN	0	0	0	0	0	0	1	0	0	0.10013016921998598	0	0	0.71512966856914	0.71512966856914	1	1	1	1	0.8069144729409107	0.8069144729409107	1	1
catequist		NULL	1	0.10013016921998598	0	NaN	0	0	0	0	0	0	1	0	0	0.10013016921998598	0	0	0.535195754480825	0.535195754480825	1	1	1	1	0.6038865664896621	0.6038865664896621	1	1
cereal		NULL	1	0.10013016921998598	0	0	0	0	0	1	0	0	0	0.10013016921998598	0	0	0	0	0.71512966856914	1	1	0.71512966856914	1	1	0.8069144729409107	1	1	0.8069144729409107
certain		NULL	2	0.20026033843997196	0	0	0	0	0	2	0	0	0	0.20026033843997196	0	0	0	0	0.749674576950035	1	1	0.749674576950035	1	1	0.8458931194215342	1	1	0.8458931194215342
chapel		NULL	1	0.10013016921998598	0	0	0	0	0	1	0	0	0	0.10013016921998598	0	0	0	0	0.8634224491839391	1	1	0.8634224491839391	1	1	0.9742401988475877	1	1	0.9742401988475877
chapeltique		NULL	4	0.4005206768799439	0	NaN	0	0	0	0	0	0	4	0	0	0.4005206768799439	0	0	0.535195754480825	0.535195754480825	1	1	1	1	0.6038865664896621	0.6038865664896621	1	1
character		NULL	6	0.6007810153199159	0	NaN	0	0	0	0	0	0	6	0	0	0.6007810153199159	0	0	0.71512966856914	0.71512966856914	1	1	1	1	0.8069144729409107	0.8069144729409107	1	1
charge		NULL	1	0.10013016921998598	0	NaN	0	0	0	0	1	0	0	0	0.10013016921998598	0	0	0	0.71512966856914	1	0.71512966856914	1	1	1	0.8069144729409107	1	0.8069144729409107	1
charlotte		NULL	8	0.8010413537598878	0	NaN	0	0	0	0	0	0	8	0	0	0.8010413537598878	0	0	0.761252127766096	0.761252127766096	1	1	1	1	0.8589566150717433	0.8589566150717433	1	1
chase		NULL	2	0.20026033843997196	0	0	0	1	0	0	1	0	0	0	0.10013016921998598	0	0	0.10013016921998598	0.71512966856914	1	0.71512966856914	1	0.71512966856914	1	0.8069144729409107	1	0.8069144729409107	1
check		NULL	1	0.10013016921998598	0	0	0	0	1	0	0	0	0	0	0	0	0	0.10013016921998598	0.71512966856914	1	1	1	0.71512966856914	1	0.8069144729409107	1	1	1
cheese		NULL	1	0.10013016921998598	0	NaN	0	0	0	0	0	0	1	0	0	0.10013016921998598	0	0	0.535195754480825	0.535195754480825	1	1	1	1	0.6038865664896621	0.6038865664896621	1	1
chepe		NULL	1	0.10013016921998598	0	NaN	0	0	0	0	0	0	1	0	0	0.10013016921998598	0	0	0.535195754480825	0.535195754480825	1	1	1	1	0.6038865664896621	0.6038865664896621	1	1
child		NULL	13	1.3016921998598177	0	NaN	0	0	0	0	0	0	11	0	0	1.1014318614198457	0	0	0.42470596390692517	0.39673393593489714	1	1	1	1	0.4792157339892059	0.4476535779213442	1	1
childhood		NULL	4	0.4005206768799439	0.6309297535714575	0	0	0	0	2	0	0	2	0.20026033843997196	0	0.20026033843997196	0	0	0.71512966856914	0.71512966856914	1	0.71512966856914	1	1	0.8069144729409107	0.8069144729409107	1	0.8069144729409107
choose		NULL	4	0.4005206768799439	0	0	0	0	1	0	3	0	0	0	0.30039050765995795	0	0	0.10013016921998598	0.6013817963352358	1	0.6013817963352358	1	0.71512966856914	1	0.6785673935148571	1	0.6785673935148571	1
christmas		NULL	1	0.10013016921998598	0	NaN	0	0	0	0	0	0	1	0	0	0.10013016921998598	0	0	0.8634224491839391	0.8634224491839391	1	1	1	1	0.9742401988475877	0.9742401988475877	1	1
cinderella		NULL	3	0.30039050765995795	0	NaN	0	0	0	0	0	0	3	0	0	0.30039050765995795	0	0	0.71512966856914	0.71512966856914	1	1	1	1	0.8069144729409107	0.8069144729409107	1	1
civil		NULL	1	0.10013016921998598	0	0	0	0	0	1	0	0	0	0.10013016921998598	0	0	0	0	0.71512966856914	1	1	0.71512966856914	1	1	0.8069144729409107	1	1	0.8069144729409107
class		NULL	3	0.30039050765995795	0	NaN	0	0	0	0	0	0	3	0	0	0.30039050765995795	0	0	0.749674576950035	0.749674576950035	1	1	1	1	0.8458931194215342	0.8458931194215342	1	1
classic		NULL	2	0.20026033843997196	0	0	0	0	0	2	0	0	0	0.20026033843997196	0	0	0	0	0.71512966856914	1	1	0.71512966856914	1	1	0.8069144729409107	1	1	0.8069144729409107
classroom		NULL	1	0.10013016921998598	0	NaN	0	0	0	0	0	0	1	0	0	0.10013016921998598	0	0	0.886252127766096	0.886252127766096	1	1	1	1	1	1	1	1
clatter		NULL	1	0.10013016921998598	0	NaN	0	0	0	0	0	0	1	0	0	0.10013016921998598	0	0	0.535195754480825	0.535195754480825	1	1	1	1	0.6038865664896621	0.6038865664896621	1	1
clay		NULL	1	0.10013016921998598	0	NaN	0	0	0	0	0	0	1	0	0	0.10013016921998598	0	0	0.535195754480825	0.535195754480825	1	1	1	1	0.6038865664896621	0.6038865664896621	1	1
close		NULL	2	0.20026033843997196	0.6309297535714575	0	0	0	0	1	1	0	0	0.10013016921998598	0.10013016921998598	0	0	0	0.535195754480825	1	0.535195754480825	0.535195754480825	1	1	0.6038865664896621	1	0.6038865664896621	0.6038865664896621
closer		NULL	1	0.10013016921998598	0	0	0	0	0	0	0	1	0	0	0	0	0.10013016921998598	0	0.886252127766096	1	1	1	1	0.886252127766096	1	1	1	1
clothes		NULL	1	0.10013016921998598	0	NaN	0	0	0	0	0	0	1	0	0	0.10013016921998598	0	0	0.535195754480825	0.535195754480825	1	1	1	1	0.6038865664896621	0.6038865664896621	1	1
coconut		NULL	1	0.10013016921998598	0	0	0	0	0	1	0	0	0	0.10013016921998598	0	0	0	0	0.71512966856914	1	1	0.71512966856914	1	1	0.8069144729409107	1	1	0.8069144729409107
coffee		NULL	1	0.10013016921998598	0	NaN	0	0	0	0	0	0	1	0	0	0.10013016921998598	0	0	0.535195754480825	0.535195754480825	1	1	1	1	0.6038865664896621	0.6038865664896621	1	1
college		NULL	7	0.7009111845399019	0	NaN	0	0	0	0	0	0	7	0	0	0.7009111845399019	0	0	0.6013817963352358	0.6013817963352358	1	1	1	1	0.6785673935148571	0.6785673935148571	1	1
come		NULL	64	6.408330830079103	0.13134755267865894	0.6309297535714575	0	0	2	2	59	0	0	0.20026033843997196	5.907679983979173	0	0	0.20026033843997196	0.2423682036647642	1	0.29692328841052695	0.6013817963352358	0.421447882246921	1	0.2734754547508756	1	0.3350325252915978	0.6785673935148571
comic		NULL	4	0.4005206768799439	0.5118595071429148	0	0	0	0	1	0	0	3	0.10013016921998598	0	0.30039050765995795	0	0	0.71512966856914	0.71512966856914	1	0.71512966856914	1	1	0.8069144729409107	0.8069144729409107	1	0.8069144729409107
committee		NULL	2	0.20026033843997196	0	NaN	0	0	0	0	0	0	2	0	0	0.20026033843997196	0	0	0.535195754480825	0.535195754480825	1	1	1	1	0.6038865664896621	0.6038865664896621	1	1
company		NULL	1	0.10013016921998598	0	NaN	0	0	0	0	0	0	1	0	0	0.10013016921998598	0	0	0.8634224491839391	0.8634224491839391	1	1	1	1	0.9742401988475877	0.9742401988475877	1	1
